Site;SS41 Copet 5 (ID 3240);SS41 Copet 5 (ID 3240);SS41 Copet 5 (ID 3240);SS41 Copet 5 (ID 3240)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-03-12 04:00:00;0;50.8;22.7;41.9
2023-03-12 05:00:00;0;47.7;21.4;39.6
2023-03-12 06:00:00;0;44.9;20.2;37.4
2023-03-12 07:00:00;9;58.8;41.0;50.4
2023-03-12 08:00:00;1;76.1;55.9;50.8
2023-03-12 09:00:00;2;76.2;64.2;47.6
2023-03-12 10:00:00;3;76.2;65.8;49.5
2023-03-12 11:00:00;2;76.1;64.1;46.0
2023-03-12 12:00:00;7;76.7;58.6;65.9
2023-03-12 13:00:00;0;71.6;43.2;58.1
2023-03-12 14:00:00;0;66.5;34.9;42.6
2023-03-12 15:00:00;1;69.5;54.4;45.6
2023-03-12 16:00:00;1;73.5;60.9;47.7
2023-03-12 17:00:00;2;74.7;61.0;45.8
2023-03-12 18:00:00;8;75.7;61.0;58.4
2023-03-12 19:00:00;0;73.8;50.4;62.3
2023-03-12 20:00:00;0;68.5;38.5;47.1
2023-03-12 21:00:00;2;70.1;56.1;42.0
2023-03-12 22:00:00;8;76.0;62.2;64.1
2023-03-12 23:00:00;0;72.2;46.8;61.7
2023-03-13 00:00:00;0;67.0;37.6;57.6
2023-03-13 01:00:00;0;62.4;32.7;54.0
2023-03-13 02:00:00;0;58.2;29.2;50.5
2023-03-13 03:00:00;11;55.9;28.4;48.2
2023-03-13 04:00:00;58;77.0;37.9;51.6
2023-03-13 05:00:00;31;76.6;41.8;51.5
2023-03-13 06:00:00;28;76.0;42.0;51.4
2023-03-13 07:00:00;39;77.3;50.1;58.8
2023-03-13 08:00:00;30;77.3;46.7;52.3
2023-03-13 09:00:00;27;77.0;46.1;50.3
2023-03-13 10:00:00;28;76.7;45.7;50.3
2023-03-13 11:00:00;30;76.4;46.0;50.7
2023-03-13 12:00:00;25;78.1;55.1;59.2
2023-03-13 13:00:00;25;76.3;44.7;48.7
2023-03-13 14:00:00;24;75.1;43.8;47.5
2023-03-13 15:00:00;20;75.6;44.4;48.2
2023-03-13 16:00:00;26;74.7;44.1;48.2
2023-03-13 17:00:00;20;74.8;43.9;47.7
2023-03-13 18:00:00;32;75.7;52.4;58.3
2023-03-13 19:00:00;0;74.8;51.3;63.9
2023-03-13 20:00:00;0;69.5;40.0;54.8
2023-03-13 21:00:00;0;64.7;33.2;42.7
2023-03-13 22:00:00;9;72.5;54.7;59.1
2023-03-13 23:00:00;0;72.3;46.5;61.5
2023-03-14 00:00:00;0;67.2;38.1;57.6
2023-03-14 01:00:00;5;63.9;37.8;55.8
2023-03-14 02:00:00;8;76.8;68.5;73.2
2023-03-14 03:00:00;0;71.9;50.5;67.6
2023-03-14 04:00:00;0;66.9;41.4;63.1
2023-03-14 05:00:00;9;62.9;36.1;57.7
2023-03-14 06:00:00;51;74.9;38.6;51.4
2023-03-14 07:00:00;30;76.0;41.6;51.2
2023-03-14 08:00:00;28;75.6;42.0;51.2
2023-03-14 09:00:00;29;76.0;41.8;51.2
2023-03-14 10:00:00;28;75.9;42.0;51.4
2023-03-14 11:00:00;32;76.0;43.5;52.7
2023-03-14 12:00:00;32;77.0;52.5;58.3
2023-03-14 13:00:00;27;76.6;46.5;51.2
2023-03-14 14:00:00;30;76.2;46.6;52.5
2023-03-14 15:00:00;23;76.7;46.8;50.9
2023-03-14 16:00:00;32;76.2;48.4;54.5
2023-03-14 17:00:00;30;77.3;50.0;55.3
2023-03-14 18:00:00;19;76.9;48.8;53.2
2023-03-14 19:00:00;7;75.2;58.0;66.6
2023-03-14 20:00:00;0;71.4;45.8;56.7
2023-03-14 21:00:00;1;69.3;49.5;44.0
2023-03-14 22:00:00;2;73.5;62.1;40.6
2023-03-14 23:00:00;0;70.1;46.9;43.7
2023-03-15 00:00:00;0;65.1;35.2;43.2
2023-03-15 01:00:00;0;60.7;29.6;41.0
2023-03-15 02:00:00;0;56.6;26.2;38.4
2023-03-15 03:00:00;0;53.0;24.2;35.9
2023-03-15 04:00:00;0;49.7;22.5;33.7
2023-03-15 05:00:00;13;65.4;45.3;51.4
2023-03-15 06:00:00;42;78.4;42.5;53.4
2023-03-15 07:00:00;37;78.3;51.9;59.5
2023-03-15 08:00:00;34;78.1;48.0;53.8
2023-03-15 09:00:00;30;78.0;48.5;54.8
2023-03-15 10:00:00;30;77.8;47.2;52.3
2023-03-15 11:00:00;32;77.5;47.9;53.0
2023-03-15 12:00:00;27;78.6;53.4;58.5
2023-03-15 13:00:00;24;77.6;46.1;51.1
2023-03-15 14:00:00;27;77.0;46.0;50.9
2023-03-15 15:00:00;19;77.0;46.1;50.6
2023-03-15 16:00:00;33;76.9;47.5;52.4
2023-03-15 17:00:00;27;77.7;52.6;56.9
2023-03-15 18:00:00;27;77.4;50.5;55.6
2023-03-15 19:00:00;0;75.2;52.4;63.1
2023-03-15 20:00:00;0;69.8;39.4;46.9
2023-03-15 21:00:00;2;73.3;63.5;47.0
2023-03-15 22:00:00;11;77.3;60.8;62.5
2023-03-15 23:00:00;0;73.4;46.4;61.7
2023-03-16 00:00:00;0;68.0;37.2;57.7
2023-03-16 01:00:00;0;63.3;32.4;54.0
2023-03-16 02:00:00;0;58.9;28.8;50.6
2023-03-16 03:00:00;0;55.0;26.1;47.5
2023-03-16 04:00:00;0;51.4;23.8;44.6
2023-03-16 05:00:00;13;50.6;25.3;44.0
2023-03-16 06:00:00;57;79.0;42.8;55.9
2023-03-16 07:00:00;42;78.8;52.4;60.6
2023-03-16 08:00:00;33;79.0;48.6;54.6
2023-03-16 09:00:00;30;78.2;48.8;54.6
2023-03-16 10:00:00;26;78.2;47.7;53.3
2023-03-16 11:00:00;32;78.2;48.8;53.7
2023-03-16 12:00:00;28;78.8;52.8;58.5
2023-03-16 13:00:00;28;78.0;46.2;51.5
2023-03-16 14:00:00;27;77.7;46.3;50.2
2023-03-16 15:00:00;26;77.0;46.6;51.5
2023-03-16 16:00:00;21;77.5;46.5;50.4
2023-03-16 17:00:00;30;77.8;53.3;58.4
2023-03-16 18:00:00;21;77.7;51.1;54.6
2023-03-16 19:00:00;3;75.7;56.6;65.0
2023-03-16 20:00:00;0;70.5;42.0;54.3
2023-03-16 21:00:00;1;69.7;49.6;44.7
2023-03-16 22:00:00;1;72.6;60.6;33.4
2023-03-16 23:00:00;0;68.8;45.7;33.3
2023-03-17 00:00:00;0;63.9;34.2;35.0
2023-03-17 01:00:00;0;59.6;28.7;34.6
2023-03-17 02:00:00;0;55.6;25.4;33.2
2023-03-17 03:00:00;0;52.1;23.4;31.5
2023-03-17 04:00:00;0;48.9;21.8;29.9
2023-03-17 05:00:00;16;65.3;44.5;50.2
2023-03-17 06:00:00;29;78.8;43.6;54.1
2023-03-17 07:00:00;41;78.5;52.0;59.3
2023-03-17 08:00:00;29;78.3;48.5;53.5
2023-03-17 09:00:00;25;77.7;48.1;53.2
2023-03-17 10:00:00;29;77.9;47.6;52.4
2023-03-17 11:00:00;24;77.0;47.7;52.8
2023-03-17 12:00:00;28;78.6;54.8;59.9
2023-03-17 13:00:00;19;77.4;47.8;51.2
2023-03-17 14:00:00;24;76.9;45.8;49.6
2023-03-17 15:00:00;25;76.5;46.0;49.6
2023-03-17 16:00:00;21;76.0;45.7;49.3
2023-03-17 17:00:00;24;76.0;45.2;49.3
2023-03-17 18:00:00;25;77.5;56.5;60.2
2023-03-17 19:00:00;0;73.9;44.7;42.8
2023-03-17 20:00:00;1;71.4;50.7;43.3
2023-03-17 21:00:00;1;72.6;60.3;46.0
2023-03-17 22:00:00;9;75.4;59.4;58.8
2023-03-17 23:00:00;0;72.6;46.0;61.1
2023-03-18 00:00:00;0;67.5;37.1;56.6
2023-03-18 01:00:00;0;62.8;32.3;53.0
2023-03-18 02:00:00;0;58.6;29.0;49.7
2023-03-18 03:00:00;0;54.8;26.5;46.7
2023-03-18 04:00:00;0;51.4;24.4;44.0
2023-03-18 05:00:00;0;48.3;22.7;41.5
2023-03-18 06:00:00;0;45.5;21.4;39.2
2023-03-18 07:00:00;10;59.2;42.1;51.8
2023-03-18 08:00:00;1;75.4;52.4;49.0
2023-03-18 09:00:00;2;75.9;65.8;52.1
2023-03-18 10:00:00;2;75.4;62.8;47.6
2023-03-18 11:00:00;3;75.0;62.5;47.0
2023-03-18 12:00:00;6;75.7;58.4;65.6
2023-03-18 13:00:00;0;71.1;44.2;58.7
2023-03-18 14:00:00;0;66.1;35.9;48.0
2023-03-18 15:00:00;1;63.4;38.3;34.2
2023-03-18 16:00:00;0;69.7;54.4;47.3
2023-03-18 17:00:00;1;74.4;64.1;51.6
2023-03-18 18:00:00;12;75.1;58.9;51.2
2023-03-18 19:00:00;0;74.0;50.5;63.3
2023-03-18 20:00:00;0;68.7;39.5;52.6
2023-03-18 21:00:00;1;65.1;38.6;36.0
2023-03-18 22:00:00;9;75.3;60.4;65.3
2023-03-18 23:00:00;0;72.4;46.8;62.0
2023-03-19 00:00:00;0;67.3;37.8;57.5
2023-03-19 01:00:00;0;62.7;33.2;53.8
2023-03-19 02:00:00;0;58.5;29.9;50.4
2023-03-19 03:00:00;0;54.8;27.4;47.4
2023-03-19 04:00:00;0;51.5;25.5;44.6
2023-03-19 05:00:00;0;48.4;23.8;42.0
2023-03-19 06:00:00;0;45.7;22.4;39.7
2023-03-19 07:00:00;9;58.4;42.0;51.3
2023-03-19 08:00:00;0;74.5;50.1;55.3
2023-03-19 09:00:00;1;73.0;56.9;45.2
2023-03-19 10:00:00;1;74.0;61.3;46.3
2023-03-19 11:00:00;4;74.5;61.4;47.4
2023-03-19 12:00:00;8;75.5;59.0;66.0
2023-03-19 13:00:00;0;70.7;43.9;57.1
2023-03-19 14:00:00;0;65.7;35.3;39.7
2023-03-19 15:00:00;1;70.8;58.4;44.4
2023-03-19 16:00:00;1;74.7;62.3;49.2
2023-03-19 17:00:00;2;74.6;61.9;48.0
2023-03-19 18:00:00;9;75.4;60.7;52.4
2023-03-19 19:00:00;0;74.0;51.5;63.1
2023-03-19 20:00:00;0;68.8;39.7;49.9
2023-03-19 21:00:00;1;68.7;50.3;43.1
2023-03-19 22:00:00;10;74.7;59.2;59.3
2023-03-19 23:00:00;0;72.4;46.3;61.6
2023-03-20 00:00:00;0;67.3;37.9;57.7
2023-03-20 01:00:00;0;62.8;33.4;54.1
2023-03-20 02:00:00;0;58.7;30.0;50.8
2023-03-20 03:00:00;11;56.3;29.1;48.6
2023-03-20 04:00:00;57;76.0;40.7;50.8
2023-03-20 05:00:00;28;76.3;46.2;51.3
2023-03-20 06:00:00;26;76.0;46.8;51.3
2023-03-20 07:00:00;35;77.0;52.2;59.1
2023-03-20 08:00:00;25;77.0;47.4;52.1
2023-03-20 09:00:00;27;76.5;46.8;51.1
2023-03-20 10:00:00;21;76.0;46.5;50.7
2023-03-20 11:00:00;30;76.3;47.4;52.0
2023-03-20 12:00:00;25;77.4;54.9;59.1
2023-03-20 13:00:00;24;76.2;46.1;49.6
2023-03-20 14:00:00;23;75.6;45.5;49.2
2023-03-20 15:00:00;19;75.5;45.5;48.8
2023-03-20 16:00:00;20;74.6;45.3;48.9
2023-03-20 17:00:00;21;74.4;45.3;49.0
2023-03-20 18:00:00;30;76.1;53.9;60.5
2023-03-20 19:00:00;0;73.9;49.6;63.6
2023-03-20 20:00:00;0;68.7;39.1;52.4
2023-03-20 21:00:00;1;66.7;43.9;40.4
2023-03-20 22:00:00;11;75.3;59.7;65.3
2023-03-20 23:00:00;0;71.4;45.4;61.6
2023-03-21 00:00:00;0;66.4;37.3;57.7
2023-03-21 01:00:00;5;63.2;37.4;56.0
2023-03-21 02:00:00;8;77.5;67.9;73.1
2023-03-21 03:00:00;0;72.6;49.8;67.5
2023-03-21 04:00:00;0;67.5;40.8;63.0
2023-03-21 05:00:00;11;63.7;36.0;58.2
2023-03-21 06:00:00;55;76.4;42.6;53.1
2023-03-21 07:00:00;28;77.0;47.1;52.7
2023-03-21 08:00:00;24;77.0;47.5;51.7
2023-03-21 09:00:00;22;76.7;47.4;52.2
2023-03-21 10:00:00;27;77.0;46.8;50.7
2023-03-21 11:00:00;31;76.4;49.4;55.1
2023-03-21 12:00:00;22;77.4;54.9;57.4
2023-03-21 13:00:00;18;76.7;51.0;52.8
2023-03-21 14:00:00;21;75.6;47.6;49.9
2023-03-21 15:00:00;18;75.9;45.4;48.8
2023-03-21 16:00:00;19;75.0;45.4;48.6
2023-03-21 17:00:00;19;75.0;45.3;48.6
2023-03-21 18:00:00;26;75.8;53.9;59.2
2023-03-21 19:00:00;0;74.0;50.9;63.6
2023-03-21 20:00:00;0;69.0;40.0;54.3
2023-03-21 21:00:00;0;64.2;33.3;39.0
2023-03-21 22:00:00;8;74.9;61.3;58.8
2023-03-21 23:00:00;0;72.7;46.8;61.6
2023-03-22 00:00:00;0;67.6;38.4;57.8
2023-03-22 01:00:00;0;63.1;33.7;54.3
2023-03-22 02:00:00;0;58.9;30.4;51.0
2023-03-22 03:00:00;0;55.3;27.9;48.0
2023-03-22 04:00:00;0;51.8;25.8;45.2
2023-03-22 05:00:00;11;50.8;26.9;44.2
2023-03-22 06:00:00;48;76.6;42.0;50.3
2023-03-22 07:00:00;32;77.2;52.5;58.6
2023-03-22 08:00:00;25;77.0;48.5;52.5
2023-03-22 09:00:00;22;76.1;47.4;51.4
2023-03-22 10:00:00;21;76.1;46.7;50.0
2023-03-22 11:00:00;25;75.7;47.2;51.3
2023-03-22 12:00:00;20;77.5;56.6;59.4
2023-03-22 13:00:00;11;75.8;51.8;56.7
2023-03-22 14:00:00;0;71.9;40.2;62.6
2023-03-22 15:00:00;0;66.9;31.7;58.6
2023-03-22 16:00:00;4;65.6;35.4;51.8
2023-03-22 17:00:00;0;61.6;27.9;48.2
2023-03-22 18:00:00;10;68.2;46.9;57.8
2023-03-22 19:00:00;0;73.5;50.6;62.8
2023-03-22 20:00:00;0;68.5;40.4;58.8
2023-03-22 21:00:00;0;63.9;35.1;50.0
2023-03-22 22:00:00;9;72.8;55.3;60.8
2023-03-22 23:00:00;0;72.5;46.4;61.4
2023-03-23 00:00:00;0;67.4;38.2;57.6
2023-03-23 01:00:00;0;62.9;33.7;54.1
2023-03-23 02:00:00;0;58.9;30.4;50.9
2023-03-23 03:00:00;0;55.2;28.0;47.9
2023-03-23 04:00:00;0;51.8;26.1;45.2
2023-03-23 05:00:00;10;50.8;26.7;43.9
2023-03-23 06:00:00;43;74.9;38.0;49.7
2023-03-23 07:00:00;31;76.2;50.0;57.7
2023-03-23 08:00:00;23;75.9;48.6;51.6
2023-03-23 09:00:00;20;75.0;45.6;49.0
2023-03-23 10:00:00;20;75.0;45.4;48.6
2023-03-23 11:00:00;24;74.4;46.3;50.2
2023-03-23 12:00:00;12;75.5;55.6;65.8
2023-03-23 13:00:00;0;71.0;43.6;62.0
2023-03-23 14:00:00;0;66.2;37.2;58.3
2023-03-23 15:00:00;0;61.9;33.4;54.9
2023-03-23 16:00:00;0;58.0;30.4;51.6
2023-03-23 17:00:00;0;54.4;28.2;48.6
2023-03-23 18:00:00;10;64.7;48.2;58.0
2023-03-23 19:00:00;0;73.0;50.9;62.7
2023-03-23 20:00:00;0;68.0;40.6;56.8
2023-03-23 21:00:00;0;63.5;34.9;46.3
2023-03-23 22:00:00;10;71.8;56.2;60.7
2023-03-23 23:00:00;0;71.0;46.8;61.5
2023-03-24 00:00:00;0;66.3;38.8;57.7
2023-03-24 01:00:00;0;61.9;34.4;54.3
2023-03-24 02:00:00;0;58.0;31.1;51.1
2023-03-24 03:00:00;0;54.5;28.7;48.2
2023-03-24 04:00:00;0;51.3;26.7;45.4
2023-03-24 05:00:00;10;50.3;27.2;43.9
2023-03-24 06:00:00;44;74.1;41.1;49.3
2023-03-24 07:00:00;29;75.4;51.9;56.6
2023-03-24 08:00:00;20;74.8;49.0;51.1
2023-03-24 09:00:00;22;73.7;45.2;48.6
2023-03-24 10:00:00;17;74.5;45.6;49.2
2023-03-24 11:00:00;23;74.1;46.7;50.3
2023-03-24 12:00:00;23;75.6;56.2;59.1
2023-03-24 13:00:00;18;74.7;49.3;50.9
2023-03-24 14:00:00;18;74.2;46.5;49.2
2023-03-24 15:00:00;22;73.8;46.3;50.7
2023-03-24 16:00:00;16;75.1;56.2;57.3
2023-03-24 17:00:00;17;74.0;48.0;50.1
2023-03-24 18:00:00;25;74.7;52.3;56.8
2023-03-24 19:00:00;0;73.5;50.9;63.3
2023-03-24 20:00:00;0;68.5;40.1;52.9
2023-03-24 21:00:00;1;64.2;36.2;36.6
2023-03-24 22:00:00;8;74.5;62.2;62.7
2023-03-24 23:00:00;0;72.0;47.4;62.3
2023-03-25 00:00:00;0;67.0;38.4;57.9
2023-03-25 01:00:00;0;62.6;33.8;54.4
2023-03-25 02:00:00;0;58.5;30.8;51.1
2023-03-25 03:00:00;0;54.9;28.3;48.1
2023-03-25 04:00:00;0;51.6;26.3;45.4
2023-03-25 05:00:00;0;48.7;24.6;42.9
2023-03-25 06:00:00;0;46.0;23.3;40.6
2023-03-25 07:00:00;10;59.1;42.8;52.3
2023-03-25 08:00:00;0;74.8;51.0;57.1
2023-03-25 09:00:00;1;72.3;54.2;44.8
2023-03-25 10:00:00;1;74.2;62.7;47.5
2023-03-25 11:00:00;4;74.5;62.5;47.8
2023-03-25 12:00:00;6;76.1;58.9;66.0
2023-03-25 13:00:00;0;71.3;44.2;58.3
2023-03-25 14:00:00;0;66.3;36.1;46.8
2023-03-25 15:00:00;1;64.0;39.3;34.2
2023-03-25 16:00:00;1;70.1;56.6;45.5
2023-03-25 17:00:00;0;74.5;61.0;50.1
2023-03-25 18:00:00;9;75.7;64.5;58.4
2023-03-25 19:00:00;0;73.0;51.6;63.2
2023-03-25 20:00:00;0;68.0;40.1;51.7
2023-03-25 21:00:00;1;66.9;47.2;42.5
2023-03-25 22:00:00;9;74.1;59.9;59.0
2023-03-25 23:00:00;0;72.5;47.4;61.3
2023-03-26 00:00:00;0;67.4;38.0;56.7
2023-03-26 01:00:00;0;62.9;33.3;53.3
2023-03-26 02:00:00;0;58.8;30.0;50.1
2023-03-26 03:00:00;0;57.0;29.0;48.7
2023-03-26 04:00:00;0;55.1;27.5;47.1
2023-03-26 05:00:00;0;51.7;25.5;44.4
2023-03-26 06:00:00;0;48.7;23.9;42.0
2023-03-26 07:00:00;9;60.3;43.1;53.0
2023-03-26 08:00:00;0;74.4;50.1;54.6
2023-03-26 09:00:00;1;73.4;58.3;44.1
2023-03-26 10:00:00;3;74.6;64.0;46.7
2023-03-26 11:00:00;3;75.2;63.6;50.5
2023-03-26 12:00:00;8;77.3;58.3;65.8
2023-03-26 13:00:00;0;72.1;43.3;54.8
2023-03-26 14:00:00;1;69.3;46.8;43.3
2023-03-26 15:00:00;1;72.8;60.9;46.8
2023-03-26 16:00:00;2;74.8;61.8;45.1
2023-03-26 17:00:00;2;75.7;63.3;45.3
2023-03-26 18:00:00;11;76.4;64.8;63.0
2023-03-26 19:00:00;0;74.4;50.1;61.9
2023-03-26 20:00:00;0;69.2;38.6;47.2
2023-03-26 21:00:00;2;70.3;54.2;42.7
2023-03-26 22:00:00;10;76.3;61.7;61.8
2023-03-26 23:00:00;0;73.6;47.2;61.8
2023-03-27 00:00:00;0;68.3;38.3;57.9
2023-03-27 01:00:00;0;63.7;33.6;54.4
2023-03-27 02:00:00;0;59.4;30.3;51.0
2023-03-27 03:00:00;12;57.2;29.3;48.9
2023-03-27 04:00:00;56;77.1;41.0;51.6
2023-03-27 05:00:00;26;77.1;47.8;53.0
2023-03-27 06:00:00;28;76.8;47.8;51.7
2023-03-27 07:00:00;32;77.8;52.8;59.7
2023-03-27 08:00:00;30;77.3;48.2;52.8
2023-03-27 09:00:00;24;77.0;48.0;52.5
2023-03-27 10:00:00;25;77.0;47.9;52.3
2023-03-27 11:00:00;26;77.0;48.4;52.9
2023-03-27 12:00:00;29;78.2;53.7;59.3
2023-03-27 13:00:00;24;77.0;47.6;52.3
2023-03-27 14:00:00;26;77.0;47.9;52.1
2023-03-27 15:00:00;24;77.0;47.9;52.5
2023-03-27 16:00:00;25;76.9;48.3;52.5
2023-03-27 17:00:00;26;77.0;48.5;52.8
2023-03-27 18:00:00;32;78.1;54.5;60.7
2023-03-27 19:00:00;0;75.5;50.1;61.1
2023-03-27 20:00:00;1;71.3;45.2;43.9
2023-03-27 21:00:00;1;74.3;63.1;48.9
2023-03-27 22:00:00;10;77.4;60.9;60.1
2023-03-27 23:00:00;0;73.5;46.2;61.4
2023-03-28 00:00:00;0;68.2;37.5;57.5
2023-03-28 01:00:00;5;64.9;37.8;56.0
2023-03-28 02:00:00;6;77.8;67.6;73.0
2023-03-28 03:00:00;0;73.1;49.2;67.2
2023-03-28 04:00:00;0;67.9;40.2;62.7
2023-03-28 05:00:00;14;64.1;35.8;58.4
2023-03-28 06:00:00;59;78.0;44.1;55.4
2023-03-28 07:00:00;35;78.0;48.7;54.5
2023-03-28 08:00:00;39;78.2;48.0;55.0
2023-03-28 09:00:00;32;78.3;48.7;55.7
2023-03-28 10:00:00;26;78.2;48.5;54.3
2023-03-28 11:00:00;34;78.3;48.5;53.8
2023-03-28 12:00:00;27;79.1;53.4;58.8
2023-03-28 13:00:00;29;78.0;47.0;52.0
2023-03-28 14:00:00;24;77.8;46.9;51.4
2023-03-28 15:00:00;27;77.7;47.1;51.5
2023-03-28 16:00:00;30;77.6;50.8;56.9
2023-03-28 17:00:00;21;78.1;50.6;53.2
2023-03-28 18:00:00;26;77.7;51.2;57.3
2023-03-28 19:00:00;0;75.2;51.9;63.2
2023-03-28 20:00:00;0;69.9;39.5;49.5
2023-03-28 21:00:00;1;71.5;55.3;44.0
2023-03-28 22:00:00;12;76.8;60.7;59.8
2023-03-28 23:00:00;0;74.2;47.1;62.0
2023-03-29 00:00:00;0;68.8;38.0;58.0
2023-03-29 01:00:00;0;64.1;33.3;54.4
2023-03-29 02:00:00;0;59.7;29.8;51.0
2023-03-29 03:00:00;0;55.8;27.3;47.9
2023-03-29 04:00:00;0;52.4;25.3;45.1
2023-03-29 05:00:00;12;51.4;26.3;44.2
2023-03-29 06:00:00;54;77.7;41.1;51.2
2023-03-29 07:00:00;41;78.0;51.8;58.2
2023-03-29 08:00:00;27;77.7;48.0;52.7
2023-03-29 09:00:00;28;77.0;46.8;51.0
2023-03-29 10:00:00;23;77.0;46.8;51.6
2023-03-29 11:00:00;31;77.1;47.6;52.3
2023-03-29 12:00:00;28;78.0;54.1;59.3
2023-03-29 13:00:00;24;77.0;46.1;50.0
2023-03-29 14:00:00;26;76.4;46.2;50.8
2023-03-29 15:00:00;21;76.7;46.0;49.9
2023-03-29 16:00:00;22;76.1;45.7;49.6
2023-03-29 17:00:00;26;77.1;55.0;57.8
2023-03-29 18:00:00;19;75.9;48.7;50.2
2023-03-29 19:00:00;8;73.7;46.6;48.3
2023-03-29 20:00:00;2;74.4;55.0;65.1
2023-03-29 21:00:00;0;69.4;41.6;57.3
2023-03-29 22:00:00;0;64.7;34.7;48.2
2023-03-29 23:00:00;0;60.3;29.5;45.5
2023-03-30 00:00:00;0;56.4;26.1;43.3
2023-03-30 01:00:00;0;52.9;24.0;41.2
2023-03-30 02:00:00;0;49.8;22.6;39.2
2023-03-30 03:00:00;0;46.9;21.5;37.3
2023-03-30 04:00:00;0;44.3;20.6;35.6
2023-03-30 05:00:00;19;53.8;35.3;45.8
2023-03-30 06:00:00;45;77.2;43.8;50.8
2023-03-30 07:00:00;32;75.6;49.4;55.6
2023-03-30 08:00:00;20;76.2;48.4;51.0
2023-03-30 09:00:00;24;75.2;45.2;49.0
2023-03-30 10:00:00;23;75.1;45.4;49.2
2023-03-30 11:00:00;22;74.3;46.4;50.2
2023-03-30 12:00:00;21;76.5;56.7;59.6
2023-03-30 13:00:00;18;75.8;50.4;52.5
2023-03-30 14:00:00;21;74.3;47.1;50.0
2023-03-30 15:00:00;15;74.7;45.8;49.0
2023-03-30 16:00:00;18;73.6;45.9;48.7
2023-03-30 17:00:00;14;73.9;46.3;49.1
2023-03-30 18:00:00;23;75.7;58.0;61.2
2023-03-30 19:00:00;0;72.4;45.2;42.9
2023-03-30 20:00:00;0;67.3;34.5;34.8
2023-03-30 21:00:00;1;69.8;57.0;44.1
2023-03-30 22:00:00;10;75.0;61.7;58.8
2023-03-30 23:00:00;0;72.2;48.1;61.9
2023-03-31 00:00:00;0;67.2;39.3;58.0
2023-03-31 01:00:00;0;62.7;34.4;54.5
2023-03-31 02:00:00;0;58.6;31.0;51.2
2023-03-31 03:00:00;0;55.0;28.3;48.2
2023-03-31 04:00:00;0;51.6;26.3;45.4
2023-03-31 05:00:00;10;50.6;26.9;44.2
2023-03-31 06:00:00;43;75.2;41.2;49.2
2023-03-31 07:00:00;26;76.2;52.1;57.8
2023-03-31 08:00:00;17;75.1;51.2;52.3
2023-03-31 09:00:00;16;74.0;47.3;50.1
2023-03-31 10:00:00;17;74.1;46.4;49.4
2023-03-31 11:00:00;20;74.5;47.0;49.9
2023-03-31 12:00:00;18;76.0;57.7;59.9
2023-03-31 13:00:00;16;74.6;51.1;51.1
2023-03-31 14:00:00;0;71.0;42.7;41.8
2023-03-31 15:00:00;0;66.1;33.0;40.7
2023-03-31 16:00:00;24;68.1;35.6;43.5
2023-03-31 17:00:00;19;74.7;45.6;48.6
2023-03-31 18:00:00;24;75.3;54.1;60.1
2023-03-31 19:00:00;0;74.0;50.7;62.9
2023-03-31 20:00:00;0;68.9;39.6;51.4
2023-03-31 21:00:00;1;67.5;47.1;41.7
2023-03-31 22:00:00;8;74.8;60.5;61.3
2023-03-31 23:00:00;0;72.2;46.3;61.1
2023-04-01 00:00:00;0;67.2;37.9;56.6
2023-04-01 01:00:00;0;62.7;33.4;53.2
2023-04-01 02:00:00;0;58.6;30.1;50.0
2023-04-01 03:00:00;0;54.9;27.7;47.1
2023-04-01 04:00:00;0;51.6;25.7;44.5
2023-04-01 05:00:00;0;48.6;24.2;42.1
2023-04-01 06:00:00;0;45.9;22.7;39.8
2023-04-01 07:00:00;9;59.3;43.1;52.2
2023-04-01 08:00:00;0;74.5;50.2;53.2
2023-04-01 09:00:00;1;73.6;60.0;44.0
2023-04-01 10:00:00;2;74.9;65.4;49.2
2023-04-01 11:00:00;4;75.1;63.4;49.3
2023-04-01 12:00:00;6;75.8;58.3;65.8
2023-04-01 13:00:00;0;71.0;44.1;57.1
2023-04-01 14:00:00;0;66.1;35.6;41.7
2023-04-01 15:00:00;1;69.8;57.0;47.2
2023-04-01 16:00:00;1;72.5;60.6;47.5
2023-04-01 17:00:00;1;74.0;60.3;42.6
2023-04-01 18:00:00;11;75.8;60.9;61.2
2023-04-01 19:00:00;0;73.2;50.6;62.9
2023-04-01 20:00:00;0;68.1;39.6;51.3
2023-04-01 21:00:00;1;67.0;46.6;42.3
2023-04-01 22:00:00;9;74.5;60.1;60.3
2023-04-01 23:00:00;0;72.4;46.9;61.0
2023-04-02 00:00:00;0;67.4;38.2;56.6
2023-04-02 01:00:00;0;62.9;33.5;53.1
2023-04-02 02:00:00;0;58.8;30.2;49.9
2023-04-02 03:00:00;0;55.1;27.7;47.0
2023-04-02 04:00:00;0;51.7;25.7;44.3
2023-04-02 05:00:00;0;48.8;24.1;41.9
2023-04-02 06:00:00;0;46.0;22.7;39.6
2023-04-02 07:00:00;8;58.5;42.1;51.2
2023-04-02 08:00:00;1;75.3;50.8;50.1
2023-04-02 09:00:00;1;75.4;66.7;50.0
2023-04-02 10:00:00;1;75.1;63.1;46.6
