Site;SS28 Rue des Tilleuls 1 (ID 3228);SS28 Rue des Tilleuls 1 (ID 3228);SS28 Rue des Tilleuls 1 (ID 3228);SS28 Rue des Tilleuls 1 (ID 3228)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-01-20 09:00:00;23;82.2;40.9;53.3
2023-01-20 10:00:00;31;82.6;46.0;62.1
2023-01-20 11:00:00;22;81.7;39.7;51.5
2023-01-20 12:00:00;16;81.8;38.0;47.2
2023-01-20 13:00:00;24;81.2;34.9;46.6
2023-01-20 14:00:00;34;83.0;47.2;65.1
2023-01-20 15:00:00;19;81.9;41.2;52.6
2023-01-20 16:00:00;32;82.2;44.7;60.4
2023-01-20 17:00:00;21;81.0;39.9;51.3
2023-01-20 18:00:00;28;81.9;41.8;56.8
2023-01-20 19:00:00;28;82.3;45.3;60.7
2023-01-20 20:00:00;26;81.5;40.8;53.5
2023-01-20 21:00:00;32;82.4;46.4;64.7
2023-01-20 22:00:00;31;82.4;46.8;64.8
2023-01-20 23:00:00;8;78.5;34.0;40.8
2023-01-21 00:00:00;5;68.4;28.3;34.6
2023-01-21 01:00:00;11;76.8;28.7;35.0
2023-01-21 02:00:00;9;78.0;29.0;34.8
2023-01-21 03:00:00;25;81.3;39.2;53.3
2023-01-21 04:00:00;8;79.4;28.5;35.0
2023-01-21 05:00:00;10;78.0;29.0;35.1
2023-01-21 06:00:00;25;82.0;51.1;65.0
2023-01-21 07:00:00;35;82.6;46.8;65.0
2023-01-21 08:00:00;21;82.2;41.6;53.2
2023-01-21 09:00:00;20;81.2;36.0;45.6
2023-01-21 10:00:00;32;82.3;42.7;57.6
2023-01-21 11:00:00;32;82.9;45.3;62.8
2023-01-21 12:00:00;15;81.1;34.3;42.4
2023-01-21 13:00:00;30;82.1;41.4;56.5
2023-01-21 14:00:00;20;82.2;40.8;52.6
2023-01-21 15:00:00;32;82.6;46.4;62.8
2023-01-21 16:00:00;24;81.7;41.1;54.1
2023-01-21 17:00:00;36;82.9;45.6;64.9
2023-01-21 18:00:00;25;81.8;38.5;51.5
2023-01-21 19:00:00;30;82.7;47.2;65.0
2023-01-21 20:00:00;31;82.7;47.7;65.0
2023-01-21 21:00:00;23;81.5;41.0;53.1
2023-01-21 22:00:00;18;81.6;39.1;49.4
2023-01-21 23:00:00;9;78.9;33.5;40.5
2023-01-22 00:00:00;5;70.0;28.1;35.5
2023-01-22 01:00:00;11;76.9;28.7;35.1
2023-01-22 02:00:00;9;78.0;29.0;35.1
2023-01-22 03:00:00;10;78.0;29.0;35.1
2023-01-22 04:00:00;18;79.2;34.1;44.3
2023-01-22 05:00:00;10;80.1;32.5;39.8
2023-01-22 06:00:00;27;82.1;50.8;65.1
2023-01-22 07:00:00;22;81.6;38.4;49.4
2023-01-22 08:00:00;40;82.8;45.3;65.1
2023-01-22 09:00:00;27;82.0;40.2;53.9
2023-01-22 10:00:00;18;81.9;41.3;52.2
2023-01-22 11:00:00;27;82.1;44.6;58.4
2023-01-22 12:00:00;14;80.8;34.2;42.2
2023-01-22 13:00:00;27;81.2;38.6;52.1
2023-01-22 14:00:00;33;82.7;47.2;64.9
2023-01-22 15:00:00;25;81.7;39.8;53.1
2023-01-22 16:00:00;36;82.3;46.3;65.0
2023-01-22 17:00:00;26;80.6;41.5;56.3
2023-01-22 18:00:00;21;81.6;43.2;55.2
2023-01-22 19:00:00;29;81.7;44.9;60.5
2023-01-22 20:00:00;26;80.8;40.2;52.8
2023-01-22 21:00:00;26;81.5;41.7;56.7
2023-01-22 22:00:00;24;81.6;50.1;66.9
2023-01-22 23:00:00;4;73.5;35.2;42.8
2023-01-23 00:00:00;11;77.0;28.5;34.7
2023-01-23 01:00:00;9;77.5;29.0;34.8
2023-01-23 02:00:00;17;77.4;28.8;38.7
2023-01-23 03:00:00;17;80.1;38.5;49.0
2023-01-23 04:00:00;9;77.4;28.1;34.6
2023-01-23 05:00:00;10;77.1;28.0;34.7
2023-01-23 06:00:00;43;81.6;44.0;65.0
2023-01-23 07:00:00;38;81.3;45.7;65.0
2023-01-23 08:00:00;22;80.7;40.8;52.6
2023-01-23 09:00:00;31;79.4;46.2;61.0
2023-01-23 10:00:00;20;77.3;35.8;45.3
2023-01-23 11:00:00;25;77.5;47.0;60.7
2023-01-23 12:00:00;15;76.3;33.6;41.9
2023-01-23 13:00:00;28;80.1;43.3;57.8
2023-01-23 14:00:00;29;82.1;48.6;65.0
2023-01-23 15:00:00;19;81.5;39.3;50.4
2023-01-23 16:00:00;33;81.7;46.0;63.4
2023-01-23 17:00:00;33;81.9;47.5;65.0
2023-01-23 18:00:00;20;81.0;39.2;50.2
2023-01-23 19:00:00;31;81.5;45.7;61.4
2023-01-23 20:00:00;23;81.0;40.1;52.6
2023-01-23 21:00:00;20;81.0;39.9;51.7
2023-01-23 22:00:00;30;81.5;48.0;63.6
2023-01-23 23:00:00;5;76.3;35.4;42.3
2023-01-24 00:00:00;11;77.5;28.8;35.2
2023-01-24 01:00:00;10;77.7;29.0;35.1
2023-01-24 02:00:00;10;77.8;29.0;35.1
2023-01-24 03:00:00;24;80.5;45.4;58.0
2023-01-24 04:00:00;9;79.0;39.7;46.8
2023-01-24 05:00:00;12;78.3;28.0;35.1
2023-01-24 06:00:00;40;82.1;45.6;65.0
2023-01-24 07:00:00;27;82.0;48.4;63.2
2023-01-24 08:00:00;28;81.6;40.8;54.4
2023-01-24 09:00:00;24;81.7;40.0;53.0
2023-01-24 10:00:00;28;82.1;46.0;60.3
2023-01-24 11:00:00;26;81.5;42.4;55.4
2023-01-24 12:00:00;14;80.8;33.2;41.3
2023-01-24 13:00:00;18;80.0;33.9;42.3
2023-01-24 14:00:00;34;82.3;47.4;65.1
2023-01-24 15:00:00;17;81.3;38.5;48.5
2023-01-24 16:00:00;26;81.6;45.3;58.6
2023-01-24 17:00:00;32;81.5;42.7;59.4
2023-01-24 18:00:00;20;81.0;39.6;50.7
2023-01-24 19:00:00;31;81.6;45.0;60.9
2023-01-24 20:00:00;23;80.9;40.2;52.3
2023-01-24 21:00:00;18;81.1;39.4;49.8
2023-01-24 22:00:00;23;80.9;50.3;64.9
2023-01-24 23:00:00;4;73.2;34.5;41.2
2023-01-25 00:00:00;11;76.7;28.3;34.3
2023-01-25 01:00:00;9;77.0;28.1;34.2
2023-01-25 02:00:00;9;77.0;28.0;34.2
2023-01-25 03:00:00;22;79.4;36.5;48.8
2023-01-25 04:00:00;10;79.1;30.5;38.0
2023-01-25 05:00:00;10;77.5;28.0;34.6
2023-01-25 06:00:00;41;81.7;45.4;65.1
2023-01-25 07:00:00;27;81.7;48.4;62.9
2023-01-25 08:00:00;26;80.9;36.7;49.6
2023-01-25 09:00:00;27;81.7;43.0;57.1
2023-01-25 10:00:00;26;81.8;45.9;60.0
2023-01-25 11:00:00;22;80.8;39.4;51.6
2023-01-25 12:00:00;15;80.4;36.1;44.6
2023-01-25 13:00:00;16;80.0;34.0;41.8
2023-01-25 14:00:00;31;81.3;43.9;59.3
2023-01-25 15:00:00;18;80.8;40.1;50.5
2023-01-25 16:00:00;35;81.3;45.0;62.7
2023-01-25 17:00:00;17;80.6;38.7;48.3
2023-01-25 18:00:00;34;81.2;45.7;62.6
2023-01-25 19:00:00;23;80.7;39.6;51.5
2023-01-25 20:00:00;22;80.7;40.5;52.6
2023-01-25 21:00:00;33;81.6;47.2;64.5
2023-01-25 22:00:00;14;80.1;41.9;50.8
2023-01-25 23:00:00;3;73.8;37.0;44.6
2023-01-26 00:00:00;11;76.5;28.0;34.2
2023-01-26 01:00:00;9;76.9;28.1;34.2
2023-01-26 02:00:00;9;77.0;28.0;34.1
2023-01-26 03:00:00;23;79.6;38.3;51.5
2023-01-26 04:00:00;10;78.7;31.0;38.5
2023-01-26 05:00:00;9;76.9;27.7;34.1
2023-01-26 06:00:00;40;81.2;45.8;65.0
2023-01-26 07:00:00;27;81.1;48.3;62.8
2023-01-26 08:00:00;27;80.5;40.2;53.1
2023-01-26 09:00:00;20;80.5;39.2;50.8
2023-01-26 10:00:00;35;81.1;46.1;63.5
2023-01-26 11:00:00;16;80.1;38.7;48.6
2023-01-26 12:00:00;26;80.5;42.2;55.2
2023-01-26 13:00:00;16;79.5;34.0;42.0
2023-01-26 14:00:00;32;80.2;40.0;55.6
2023-01-26 15:00:00;33;81.4;47.4;65.1
2023-01-26 16:00:00;16;80.3;39.4;48.6
2023-01-26 17:00:00;29;80.3;43.8;58.1
2023-01-26 18:00:00;24;80.3;39.8;54.4
2023-01-26 19:00:00;21;80.5;40.8;52.9
2023-01-26 20:00:00;30;80.7;45.4;60.6
2023-01-26 21:00:00;23;80.1;40.5;52.2
2023-01-26 22:00:00;10;73.8;38.4;47.2
2023-01-26 23:00:00;5;69.9;28.2;34.4
2023-01-27 00:00:00;10;75.1;28.7;34.4
2023-01-27 01:00:00;8;76.0;28.4;34.4
2023-01-27 02:00:00;18;76.7;29.5;39.7
2023-01-27 03:00:00;15;79.7;37.4;46.7
2023-01-27 04:00:00;8;77.3;28.0;34.3
2023-01-27 05:00:00;10;76.1;28.0;34.5
2023-01-27 06:00:00;41;81.1;45.3;65.1
2023-01-27 07:00:00;29;81.3;48.6;64.3
2023-01-27 08:00:00;26;80.3;40.2;52.9
2023-01-27 09:00:00;20;80.6;40.4;51.0
2023-01-27 10:00:00;25;80.5;43.2;55.7
2023-01-27 11:00:00;26;81.0;49.4;64.9
2023-01-27 12:00:00;23;81.0;41.4;54.2
2023-01-27 13:00:00;16;79.1;33.9;41.8
2023-01-27 14:00:00;33;80.4;42.8;58.8
2023-01-27 15:00:00;39;81.3;45.1;65.0
2023-01-27 16:00:00;20;80.4;41.3;53.0
2023-01-27 17:00:00;26;80.7;45.3;58.9
2023-01-27 18:00:00;24;80.3;39.1;51.1
2023-01-27 19:00:00;28;80.2;40.7;55.6
2023-01-27 20:00:00;36;81.2;46.5;65.1
2023-01-27 21:00:00;19;80.5;40.5;51.3
2023-01-27 22:00:00;31;80.9;45.9;62.0
2023-01-27 23:00:00;6;74.9;32.8;40.0
2023-01-28 00:00:00;4;67.0;27.6;33.9
2023-01-28 01:00:00;11;75.3;28.1;34.1
2023-01-28 02:00:00;8;76.0;28.0;34.0
2023-01-28 03:00:00;18;77.5;33.1;43.7
2023-01-28 04:00:00;10;78.9;32.2;39.5
2023-01-28 05:00:00;9;76.7;27.6;34.0
2023-01-28 06:00:00;25;80.7;51.7;65.0
2023-01-28 07:00:00;34;81.4;47.4;64.9
2023-01-28 08:00:00;16;80.2;35.4;43.8
2023-01-28 09:00:00;27;80.3;37.8;51.1
2023-01-28 10:00:00;24;81.4;47.9;61.6
2023-01-28 11:00:00;20;79.9;33.7;43.7
2023-01-28 12:00:00;23;81.1;43.5;56.5
2023-01-28 13:00:00;21;79.7;34.1;44.1
2023-01-28 14:00:00;37;81.6;46.1;65.1
2023-01-28 15:00:00;29;81.5;45.8;61.4
2023-01-28 16:00:00;22;80.3;39.3;51.1
2023-01-28 17:00:00;26;80.7;40.6;53.9
2023-01-28 18:00:00;30;81.5;46.6;62.9
2023-01-28 19:00:00;24;80.3;39.7;52.0
2023-01-28 20:00:00;18;80.4;39.9;50.9
2023-01-28 21:00:00;25;80.8;45.0;58.3
2023-01-28 22:00:00;23;80.0;37.3;48.7
2023-01-28 23:00:00;4;73.8;33.1;40.1
2023-01-29 00:00:00;5;66.9;27.4;33.6
2023-01-29 01:00:00;11;75.2;27.9;34.0
2023-01-29 02:00:00;9;76.5;28.0;34.1
2023-01-29 03:00:00;9;76.0;28.0;34.2
2023-01-29 04:00:00;20;78.5;36.3;47.3
2023-01-29 05:00:00;9;78.3;29.0;35.9
2023-01-29 06:00:00;26;80.9;51.5;65.1
2023-01-29 07:00:00;20;80.6;39.7;49.9
2023-01-29 08:00:00;19;80.1;33.7;43.2
2023-01-29 09:00:00;31;81.3;44.5;59.9
2023-01-29 10:00:00;21;80.9;41.5;53.2
2023-01-29 11:00:00;20;80.8;40.7;52.1
2023-01-29 12:00:00;25;80.7;40.8;53.1
2023-01-29 13:00:00;25;81.5;49.6;65.0
2023-01-29 14:00:00;27;81.6;48.9;65.0
2023-01-29 15:00:00;34;81.7;45.7;64.9
2023-01-29 16:00:00;39;81.8;44.7;65.1
2023-01-29 17:00:00;31;81.4;47.4;64.3
2023-01-29 18:00:00;23;80.2;39.5;52.0
2023-01-29 19:00:00;30;81.1;44.7;61.1
2023-01-29 20:00:00;27;80.0;39.5;53.2
2023-01-29 21:00:00;33;81.1;47.4;64.9
2023-01-29 22:00:00;24;80.5;40.8;54.1
2023-01-29 23:00:00;3;73.1;36.3;45.0
2023-01-30 00:00:00;11;76.5;27.5;34.1
2023-01-30 01:00:00;10;76.9;28.0;34.4
2023-01-30 02:00:00;24;79.4;35.6;49.4
2023-01-30 03:00:00;13;79.6;34.7;44.0
2023-01-30 04:00:00;9;77.6;28.0;34.5
2023-01-30 05:00:00;10;77.0;28.3;34.7
2023-01-30 06:00:00;41;81.6;45.3;65.1
2023-01-30 07:00:00;29;81.5;48.9;64.6
2023-01-30 08:00:00;24;80.5;35.3;47.1
2023-01-30 09:00:00;27;81.5;47.1;62.1
2023-01-30 10:00:00;24;80.6;40.8;53.3
2023-01-30 11:00:00;19;80.8;39.3;50.4
2023-01-30 12:00:00;24;80.0;38.9;50.8
2023-01-30 13:00:00;14;80.5;37.2;45.7
2023-01-30 14:00:00;24;79.9;38.5;50.4
2023-01-30 15:00:00;18;81.0;42.6;53.6
2023-01-30 16:00:00;24;81.0;44.6;57.3
2023-01-30 17:00:00;23;80.4;41.8;54.4
2023-01-30 18:00:00;24;80.3;37.3;50.0
2023-01-30 19:00:00;35;81.4;46.6;65.0
2023-01-30 20:00:00;18;80.2;38.7;49.7
2023-01-30 21:00:00;35;80.8;46.5;63.9
2023-01-30 22:00:00;16;79.8;42.2;51.5
2023-01-30 23:00:00;4;74.0;36.2;43.4
2023-01-31 00:00:00;11;76.5;28.4;34.5
2023-01-31 01:00:00;8;76.4;28.8;34.6
2023-01-31 02:00:00;9;76.0;28.0;34.5
2023-01-31 03:00:00;14;77.9;37.0;44.2
2023-01-31 04:00:00;11;77.2;27.8;34.0
2023-01-31 05:00:00;9;76.6;28.0;34.0
2023-01-31 06:00:00;41;81.1;44.5;65.0
2023-01-31 07:00:00;29;81.3;49.2;64.9
2023-01-31 08:00:00;24;80.1;36.2;48.1
2023-01-31 09:00:00;19;80.8;42.8;54.0
2023-01-31 10:00:00;26;81.0;45.5;58.3
2023-01-31 11:00:00;22;80.3;38.3;49.9
2023-01-31 12:00:00;15;80.1;36.4;44.7
2023-01-31 13:00:00;15;79.0;33.0;40.6
2023-01-31 14:00:00;33;80.9;45.3;61.9
2023-01-31 15:00:00;18;80.6;40.1;51.1
2023-01-31 16:00:00;23;80.6;44.9;56.8
2023-01-31 17:00:00;13;78.9;33.0;40.4
2023-01-31 18:00:00;31;80.8;46.0;61.9
2023-01-31 19:00:00;34;80.7;42.5;60.3
2023-01-31 20:00:00;33;81.1;47.3;64.9
2023-01-31 21:00:00;25;79.9;38.2;51.3
2023-01-31 22:00:00;26;81.0;50.0;65.7
2023-01-31 23:00:00;2;70.3;38.6;46.1
2023-02-01 00:00:00;9;75.5;27.2;33.6
2023-02-01 01:00:00;8;75.6;28.1;33.9
2023-02-01 02:00:00;8;76.0;28.0;33.9
2023-02-01 03:00:00;19;77.3;33.0;43.8
2023-02-01 04:00:00;11;79.0;33.9;41.8
2023-02-01 05:00:00;9;76.7;28.0;34.2
2023-02-01 06:00:00;40;80.9;45.9;65.0
2023-02-01 07:00:00;25;81.1;48.2;62.1
2023-02-01 08:00:00;22;79.8;35.2;45.9
2023-02-01 09:00:00;23;81.0;46.2;59.1
2023-02-01 10:00:00;23;80.3;39.5;51.2
2023-02-01 11:00:00;17;80.4;40.5;50.4
2023-02-01 12:00:00;27;80.5;42.5;56.3
2023-02-01 13:00:00;14;78.8;33.0;40.4
2023-02-01 14:00:00;26;79.7;40.8;54.0
2023-02-01 15:00:00;28;81.0;48.1;64.7
2023-02-01 16:00:00;18;79.9;43.0;56.6
2023-02-01 17:00:00;16;79.8;38.4;47.6
2023-02-01 18:00:00;28;80.4;49.9;64.0
2023-02-01 19:00:00;27;80.8;48.7;65.0
2023-02-01 20:00:00;27;80.8;48.8;65.1
2023-02-01 21:00:00;25;80.9;50.0;65.0
2023-02-01 22:00:00;21;80.6;52.3;65.0
2023-02-01 23:00:00;1;69.3;40.2;48.2
2023-02-02 00:00:00;7;74.8;26.7;33.0
2023-02-02 01:00:00;7;74.0;27.0;33.1
2023-02-02 02:00:00;16;75.9;29.5;39.7
2023-02-02 03:00:00;13;79.2;37.5;46.2
2023-02-02 04:00:00;6;76.3;27.0;33.0
2023-02-02 05:00:00;6;73.4;26.9;35.6
2023-02-02 06:00:00;38;80.3;46.1;65.2
2023-02-02 07:00:00;24;80.8;48.4;61.9
2023-02-02 08:00:00;24;79.7;39.8;52.2
2023-02-02 09:00:00;25;80.0;40.9;54.7
2023-02-02 10:00:00;16;79.9;41.5;51.6
2023-02-02 11:00:00;24;80.2;44.6;58.9
2023-02-02 12:00:00;11;78.5;32.1;38.9
2023-02-02 13:00:00;27;79.2;42.5;56.1
2023-02-02 14:00:00;19;79.6;40.6;52.4
2023-02-02 15:00:00;24;79.5;43.5;56.9
2023-02-02 16:00:00;17;78.6;38.7;49.2
2023-02-02 17:00:00;13;79.2;44.0;52.2
2023-02-02 18:00:00;21;79.1;40.2;52.2
2023-02-02 19:00:00;30;79.7;44.8;59.4
2023-02-02 20:00:00;25;79.4;39.3;52.1
2023-02-02 21:00:00;25;79.5;48.3;64.1
2023-02-02 22:00:00;29;78.9;44.0;59.7
2023-02-02 23:00:00;1;69.0;38.9;49.9
2023-02-03 00:00:00;7;75.0;26.8;33.3
2023-02-03 01:00:00;5;70.4;26.8;37.9
2023-02-03 02:00:00;0;51.1;24.5;43.1
2023-02-03 03:00:00;5;50.5;25.9;42.1
2023-02-03 04:00:00;7;73.9;44.8;59.4
2023-02-03 05:00:00;0;60.6;34.7;56.7
2023-02-03 06:00:00;43;79.6;45.9;65.0
2023-02-03 07:00:00;24;80.3;48.0;61.1
2023-02-03 08:00:00;27;79.7;39.1;51.7
2023-02-03 09:00:00;18;79.5;39.4;49.5
2023-02-03 10:00:00;25;80.0;45.1;58.3
2023-02-03 11:00:00;20;79.2;39.6;50.8
2023-02-03 12:00:00;13;78.8;34.6;42.3
2023-02-03 13:00:00;13;78.0;32.8;39.4
2023-02-03 14:00:00;26;79.7;45.1;58.2
2023-02-03 15:00:00;21;80.1;52.4;65.0
2023-02-03 16:00:00;19;80.0;53.6;65.0
2023-02-03 17:00:00;21;80.0;52.5;65.0
2023-02-03 18:00:00;21;80.0;52.6;64.9
2023-02-03 19:00:00;25;80.0;50.8;65.0
2023-02-03 20:00:00;22;80.0;51.6;65.0
2023-02-03 21:00:00;20;80.0;52.7;65.0
2023-02-03 22:00:00;21;80.0;52.6;65.0
2023-02-03 23:00:00;3;71.5;33.0;47.6
2023-02-04 00:00:00;0;54.2;27.6;47.2
2023-02-04 01:00:00;8;62.7;25.5;37.6
2023-02-04 02:00:00;9;73.7;27.9;33.4
2023-02-04 03:00:00;8;75.0;28.1;34.1
2023-02-04 04:00:00;16;78.3;34.8;44.8
2023-02-04 05:00:00;7;76.2;27.5;33.5
2023-02-04 06:00:00;26;80.0;51.0;65.0
2023-02-04 07:00:00;26;80.3;43.4;57.2
2023-02-04 08:00:00;29;79.7;40.3;53.6
2023-02-04 09:00:00;19;79.8;39.9;51.3
2023-02-04 10:00:00;30;80.5;45.5;60.9
2023-02-04 11:00:00;22;79.4;39.2;51.4
2023-02-04 12:00:00;15;79.5;36.6;45.9
2023-02-04 13:00:00;42;80.6;43.1;64.1
2023-02-04 14:00:00;28;80.5;49.9;65.0
2023-02-04 15:00:00;17;79.3;38.7;48.1
2023-02-04 16:00:00;19;79.1;41.6;52.4
2023-02-04 17:00:00;23;79.4;44.1;56.7
2023-02-04 18:00:00;29;79.2;41.5;56.6
2023-02-04 19:00:00;27;79.3;41.3;57.2
2023-02-04 20:00:00;38;80.0;45.4;65.0
2023-02-04 21:00:00;27;79.8;46.2;61.1
2023-02-04 22:00:00;27;78.8;39.0;52.9
2023-02-04 23:00:00;5;71.8;32.2;47.4
2023-02-05 00:00:00;0;54.6;27.7;48.0
2023-02-05 01:00:00;0;49.7;25.6;44.4
2023-02-05 02:00:00;5;49.4;26.0;43.6
2023-02-05 03:00:00;8;72.9;44.4;59.2
2023-02-05 04:00:00;0;60.6;34.7;56.7
2023-02-05 05:00:00;0;54.7;29.9;51.7
2023-02-05 06:00:00;17;78.2;56.2;65.2
2023-02-05 07:00:00;21;78.1;35.6;47.6
2023-02-05 08:00:00;18;78.9;33.0;41.8
2023-02-05 09:00:00;25;79.1;43.7;55.7
2023-02-05 10:00:00;29;80.1;48.6;65.0
2023-02-05 11:00:00;19;79.1;39.3;49.8
2023-02-05 12:00:00;18;78.9;45.0;55.4
2023-02-05 13:00:00;15;77.5;31.2;39.1
2023-02-05 14:00:00;39;80.1;43.8;63.3
2023-02-05 15:00:00;28;80.0;47.1;62.0
2023-02-05 16:00:00;27;79.2;41.8;56.6
2023-02-05 17:00:00;16;78.5;38.4;48.6
2023-02-05 18:00:00;36;79.7;46.9;64.9
2023-02-05 19:00:00;25;79.1;40.7;54.5
2023-02-05 20:00:00;16;78.8;38.9;48.9
2023-02-05 21:00:00;43;79.7;43.5;64.9
2023-02-05 22:00:00;26;80.1;50.8;65.1
2023-02-05 23:00:00;1;70.2;39.7;49.4
2023-02-06 00:00:00;7;74.4;26.8;33.2
2023-02-06 01:00:00;7;73.0;27.1;33.1
2023-02-06 02:00:00;7;74.0;27.0;33.1
2023-02-06 03:00:00;7;74.0;27.0;33.1
2023-02-06 04:00:00;10;74.2;27.4;35.4
2023-02-06 05:00:00;13;78.1;36.9;45.6
2023-02-06 06:00:00;38;80.5;46.2;65.0
2023-02-06 07:00:00;24;79.7;42.9;55.3
2023-02-06 08:00:00;33;80.5;46.1;63.0
2023-02-06 09:00:00;23;79.5;39.4;51.3
2023-02-06 10:00:00;16;79.8;39.7;49.7
2023-02-06 11:00:00;28;79.9;45.1;60.1
2023-02-06 12:00:00;13;78.5;33.1;40.5
2023-02-06 13:00:00;23;78.2;33.8;44.6
2023-02-06 14:00:00;31;80.7;48.6;65.0
2023-02-06 15:00:00;18;79.8;40.0;50.7
2023-02-06 16:00:00;24;79.7;45.2;58.0
2023-02-06 17:00:00;22;79.4;39.2;50.6
2023-02-06 18:00:00;16;79.3;39.4;49.2
2023-02-06 19:00:00;36;80.1;45.5;63.4
2023-02-06 20:00:00;17;79.4;39.9;50.0
2023-02-06 21:00:00;28;79.9;45.7;60.6
2023-02-06 22:00:00;17;78.9;40.4;50.3
2023-02-06 23:00:00;1;70.1;39.4;48.5
2023-02-07 00:00:00;7;75.3;27.0;33.4
2023-02-07 01:00:00;7;73.6;27.8;33.4
2023-02-07 02:00:00;7;74.4;27.6;33.3
2023-02-07 03:00:00;13;76.6;39.3;45.4
2023-02-07 04:00:00;14;77.4;31.4;40.7
2023-02-07 05:00:00;7;76.2;27.3;33.7
2023-02-07 06:00:00;43;80.4;44.9;65.0
2023-02-07 07:00:00;31;80.9;47.3;64.1
2023-02-07 08:00:00;24;79.8;40.8;53.2
2023-02-07 09:00:00;22;80.2;39.6;51.9
2023-02-07 10:00:00;25;80.2;45.5;58.1
2023-02-07 11:00:00;14;78.4;33.2;41.0
2023-02-07 12:00:00;24;80.2;43.9;56.2
2023-02-07 13:00:00;14;78.7;33.1;40.9
2023-02-07 14:00:00;25;79.7;38.3;50.7
2023-02-07 15:00:00;28;81.0;46.6;61.7
2023-02-07 16:00:00;21;79.7;38.7;49.8
2023-02-07 17:00:00;15;79.7;39.8;48.9
2023-02-07 18:00:00;28;80.2;44.5;58.5
2023-02-07 19:00:00;24;79.7;39.6;52.3
2023-02-07 20:00:00;21;80.1;41.1;53.5
2023-02-07 21:00:00;37;80.6;44.6;63.4
2023-02-07 22:00:00;28;81.0;49.8;65.1
2023-02-07 23:00:00;2;72.4;39.0;47.4
2023-02-08 00:00:00;8;75.4;27.4;33.8
2023-02-08 01:00:00;8;75.2;28.0;34.0
2023-02-08 02:00:00;8;75.8;28.0;34.0
2023-02-08 03:00:00;8;75.9;28.0;34.2
2023-02-08 04:00:00;9;76.0;28.0;34.3
2023-02-08 05:00:00;18;79.1;38.1;49.2
2023-02-08 06:00:00;37;80.8;46.2;65.0
2023-02-08 07:00:00;22;80.6;42.4;54.5
2023-02-08 08:00:00;30;80.3;43.7;58.4
2023-02-08 09:00:00;25;79.6;40.2;52.9
2023-02-08 10:00:00;17;79.2;40.0;50.3
2023-02-08 11:00:00;24;80.1;45.0;57.5
2023-02-08 12:00:00;13;79.4;33.0;40.5
2023-02-08 13:00:00;32;80.5;42.4;58.3
2023-02-08 14:00:00;28;80.9;43.6;61.6
2023-02-08 15:00:00;26;80.7;49.6;65.1
2023-02-08 16:00:00;20;80.8;53.0;65.0
2023-02-08 17:00:00;23;80.8;51.4;65.0
2023-02-08 18:00:00;22;80.9;51.8;65.0
2023-02-08 19:00:00;24;80.8;50.4;65.0
2023-02-08 20:00:00;23;80.8;51.4;65.0
2023-02-08 21:00:00;28;81.0;48.5;65.0
2023-02-08 22:00:00;28;81.0;49.5;65.1
2023-02-08 23:00:00;2;71.6;39.5;47.6
2023-02-09 00:00:00;10;75.9;27.8;34.4
2023-02-09 01:00:00;9;76.6;28.8;34.5
2023-02-09 02:00:00;21;77.8;31.5;43.1
2023-02-09 03:00:00;16;80.0;36.8;46.8
2023-02-09 04:00:00;8;77.4;28.1;34.5
2023-02-09 05:00:00;9;76.2;28.1;34.6
2023-02-09 06:00:00;40;81.2;45.3;65.1
2023-02-09 07:00:00;27;81.6;49.0;63.6
2023-02-09 08:00:00;26;80.6;40.3;52.9
2023-02-09 09:00:00;20;81.2;39.8;51.2
2023-02-09 10:00:00;31;81.4;46.3;61.9
2023-02-09 11:00:00;22;80.2;39.2;50.6
2023-02-09 12:00:00;13;80.3;36.1;44.1
2023-02-09 13:00:00;14;79.0;33.7;41.0
2023-02-09 14:00:00;28;80.8;44.1;58.5
2023-02-09 15:00:00;25;81.7;49.8;65.0
2023-02-09 16:00:00;22;81.1;51.5;65.0
2023-02-09 17:00:00;23;81.0;50.9;64.9
2023-02-09 18:00:00;25;81.1;49.7;65.0
2023-02-09 19:00:00;27;81.2;48.8;65.0
2023-02-09 20:00:00;32;81.2;47.3;65.0
2023-02-09 21:00:00;28;81.3;46.4;62.0
2023-02-09 22:00:00;20;80.2;40.8;51.4
2023-02-09 23:00:00;2;70.8;38.9;48.9
2023-02-10 00:00:00;9;75.8;27.4;33.8
2023-02-10 01:00:00;8;75.7;28.0;33.9
2023-02-10 02:00:00;8;76.0;28.0;33.9
2023-02-10 03:00:00;22;78.9;37.6;50.0
2023-02-10 04:00:00;8;78.5;29.5;35.8
2023-02-10 05:00:00;9;76.6;28.0;34.0
2023-02-10 06:00:00;40;81.6;45.4;65.0
2023-02-10 07:00:00;25;81.3;48.3;62.0
2023-02-10 08:00:00;27;81.2;40.1;53.1
2023-02-10 09:00:00;19;80.7;39.1;49.9
2023-02-10 10:00:00;27;81.2;45.2;58.8
2023-02-10 11:00:00;24;79.6;34.6;46.2
2023-02-10 12:00:00;14;80.8;40.3;49.3
2023-02-10 13:00:00;15;79.7;33.0;40.5
2023-02-10 14:00:00;31;80.9;43.5;59.2
