Site;SS06 Rte du Stand 1 (ID 3206);SS06 Rte du Stand 1 (ID 3206);SS06 Rte du Stand 1 (ID 3206);SS06 Rte du Stand 1 (ID 3206)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-02-28 17:00:00;10;81.0;37.0;50.6
2023-02-28 18:00:00;16;81.2;39.4;54.9
2023-02-28 19:00:00;15;81.2;41.6;56.2
2023-02-28 20:00:00;14;81.2;42.7;56.9
2023-02-28 21:00:00;14;81.3;43.0;57.2
2023-02-28 22:00:00;15;81.5;43.1;57.5
2023-02-28 23:00:00;7;80.6;40.3;51.5
2023-03-01 00:00:00;11;81.0;38.0;51.5
2023-03-01 01:00:00;11;81.0;38.0;51.5
2023-03-01 02:00:00;11;81.0;38.0;51.5
2023-03-01 03:00:00;11;81.1;38.0;51.4
2023-03-01 04:00:00;11;81.0;38.0;51.5
2023-03-01 05:00:00;11;81.1;38.0;51.5
2023-03-01 06:00:00;19;81.8;41.0;57.8
2023-03-01 07:00:00;19;81.7;45.4;60.8
2023-03-01 08:00:00;17;81.8;47.7;62.3
2023-03-01 09:00:00;15;81.7;43.0;57.6
2023-03-01 10:00:00;14;81.7;43.0;56.9
2023-03-01 11:00:00;13;81.7;42.6;56.0
2023-03-01 12:00:00;20;81.7;46.8;61.8
2023-03-01 13:00:00;12;81.3;42.3;55.5
2023-03-01 14:00:00;20;81.4;47.2;62.0
2023-03-01 15:00:00;15;81.5;45.4;59.3
2023-03-01 16:00:00;9;80.9;38.7;50.8
2023-03-01 17:00:00;11;81.0;37.1;50.8
2023-03-01 18:00:00;16;81.2;39.2;55.2
2023-03-01 19:00:00;14;81.1;41.4;55.7
2023-03-01 20:00:00;14;81.1;42.0;56.1
2023-03-01 21:00:00;14;81.3;42.0;56.3
2023-03-01 22:00:00;14;81.1;42.0;56.5
2023-03-01 23:00:00;7;80.5;40.0;51.3
2023-03-02 00:00:00;11;81.0;38.0;51.3
2023-03-02 01:00:00;11;81.0;38.0;51.4
2023-03-02 02:00:00;11;81.0;38.0;51.4
2023-03-02 03:00:00;11;81.0;38.0;51.4
2023-03-02 04:00:00;11;81.0;38.0;51.4
2023-03-02 05:00:00;15;81.5;47.7;61.1
2023-03-02 06:00:00;18;81.3;40.3;56.7
2023-03-02 07:00:00;14;81.3;42.1;56.6
2023-03-02 08:00:00;14;81.3;42.3;56.5
2023-03-02 09:00:00;18;81.4;43.2;58.0
2023-03-02 10:00:00;18;81.7;49.4;63.5
2023-03-02 11:00:00;12;81.2;40.9;54.3
2023-03-02 12:00:00;12;81.1;40.0;53.3
2023-03-02 13:00:00;7;80.4;38.2;49.7
2023-03-02 14:00:00;14;77.8;49.0;64.1
2023-03-02 15:00:00;11;80.7;33.4;48.2
2023-03-02 16:00:00;11;80.9;36.5;50.4
2023-03-02 17:00:00;17;80.8;44.9;59.0
2023-03-02 18:00:00;14;81.0;38.6;53.3
2023-03-02 19:00:00;13;80.8;40.5;54.6
2023-03-02 20:00:00;13;80.9;41.7;55.8
2023-03-02 21:00:00;14;81.0;42.8;56.7
2023-03-02 22:00:00;14;81.1;43.0;57.4
2023-03-02 23:00:00;7;80.6;40.3;51.5
2023-03-03 00:00:00;11;80.9;38.0;51.6
2023-03-03 01:00:00;11;81.0;38.0;51.7
2023-03-03 02:00:00;11;81.0;38.0;51.7
2023-03-03 03:00:00;15;81.2;43.5;56.9
2023-03-03 04:00:00;11;81.0;38.0;51.8
2023-03-03 05:00:00;11;81.1;38.0;51.8
2023-03-03 06:00:00;20;81.7;41.9;59.4
2023-03-03 07:00:00;17;81.8;44.9;60.0
2023-03-03 08:00:00;23;81.8;51.7;66.9
2023-03-03 09:00:00;16;81.9;45.7;60.4
2023-03-03 10:00:00;14;81.8;43.4;57.5
2023-03-03 11:00:00;12;81.7;42.3;55.2
2023-03-03 12:00:00;11;81.4;39.9;53.0
2023-03-03 13:00:00;18;81.5;45.9;60.3
2023-03-03 14:00:00;13;81.7;41.8;55.3
2023-03-03 15:00:00;20;81.6;48.1;63.0
2023-03-03 16:00:00;8;80.7;38.3;50.6
2023-03-03 17:00:00;10;81.0;37.0;50.6
2023-03-03 18:00:00;15;81.2;38.8;54.0
2023-03-03 19:00:00;13;81.0;40.3;54.5
2023-03-03 20:00:00;12;80.9;41.0;54.6
2023-03-03 21:00:00;12;81.1;41.5;55.1
2023-03-03 22:00:00;18;81.3;48.5;62.7
2023-03-03 23:00:00;7;80.4;39.7;51.3
2023-03-04 00:00:00;11;81.0;38.0;51.5
2023-03-04 01:00:00;11;81.0;38.0;51.6
2023-03-04 02:00:00;11;81.0;38.0;51.6
2023-03-04 03:00:00;11;81.1;38.0;51.7
2023-03-04 04:00:00;11;81.0;38.0;51.7
2023-03-04 05:00:00;11;81.1;38.0;51.8
2023-03-04 06:00:00;21;81.8;42.0;59.5
2023-03-04 07:00:00;16;81.7;44.9;59.7
2023-03-04 08:00:00;15;81.7;45.0;59.7
2023-03-04 09:00:00;14;81.7;44.8;58.9
2023-03-04 10:00:00;13;81.7;43.5;56.8
2023-03-04 11:00:00;15;81.7;50.5;63.2
2023-03-04 12:00:00;2;76.5;35.8;49.0
2023-03-04 13:00:00;4;78.6;32.1;44.7
2023-03-04 14:00:00;0;58.1;26.0;50.9
2023-03-04 15:00:00;3;71.7;25.8;39.3
2023-03-04 16:00:00;14;80.9;30.6;46.9
2023-03-04 17:00:00;10;80.5;34.6;48.3
2023-03-04 18:00:00;11;80.6;36.2;50.2
2023-03-04 19:00:00;12;80.7;37.7;51.9
2023-03-04 20:00:00;13;80.8;39.6;53.7
2023-03-04 21:00:00;18;81.1;48.3;62.5
2023-03-04 22:00:00;11;80.7;40.7;53.9
2023-03-04 23:00:00;14;80.5;44.9;57.6
2023-03-05 00:00:00;13;80.4;39.8;53.2
2023-03-05 01:00:00;13;80.6;44.7;57.8
2023-03-05 02:00:00;11;80.7;37.9;51.2
2023-03-05 03:00:00;10;80.7;38.0;51.2
2023-03-05 04:00:00;11;80.8;38.0;51.4
2023-03-05 05:00:00;11;80.9;38.0;51.5
2023-03-05 06:00:00;19;81.2;41.3;58.0
2023-03-05 07:00:00;15;81.1;44.0;58.5
2023-03-05 08:00:00;14;81.2;44.6;58.6
2023-03-05 09:00:00;16;81.3;44.6;58.9
2023-03-05 10:00:00;17;81.6;50.2;63.7
2023-03-05 11:00:00;11;81.1;40.9;53.9
2023-03-05 12:00:00;5;77.0;37.1;50.3
2023-03-05 13:00:00;6;79.7;35.1;46.6
2023-03-05 14:00:00;6;68.8;29.8;50.6
2023-03-05 15:00:00;8;80.0;32.7;45.9
2023-03-05 16:00:00;12;80.7;36.1;50.3
2023-03-05 17:00:00;9;80.2;37.0;50.2
2023-03-05 18:00:00;12;80.6;38.2;52.4
2023-03-05 19:00:00;13;80.8;40.1;54.1
2023-03-05 20:00:00;13;80.9;41.6;55.6
2023-03-05 21:00:00;13;80.9;42.7;56.5
2023-03-05 22:00:00;14;81.0;43.3;57.2
2023-03-05 23:00:00;7;80.4;40.1;51.5
2023-03-06 00:00:00;11;80.7;38.0;51.6
2023-03-06 01:00:00;11;81.0;38.0;51.7
2023-03-06 02:00:00;11;81.0;38.0;51.8
2023-03-06 03:00:00;11;81.0;38.0;51.8
2023-03-06 04:00:00;11;81.0;38.0;52.0
2023-03-06 05:00:00;11;81.0;38.0;51.9
2023-03-06 06:00:00;23;81.7;48.6;65.3
2023-03-06 07:00:00;16;81.8;44.7;59.7
2023-03-06 08:00:00;15;81.5;45.0;59.3
2023-03-06 09:00:00;22;82.0;50.3;65.6
2023-03-06 10:00:00;13;81.5;42.2;55.7
2023-03-06 11:00:00;10;81.2;40.8;53.2
2023-03-06 12:00:00;4;79.8;36.9;48.0
2023-03-06 13:00:00;4;76.2;33.4;48.8
2023-03-06 14:00:00;12;80.0;48.3;61.7
2023-03-06 15:00:00;7;79.5;29.8;43.3
2023-03-06 16:00:00;14;81.2;34.0;49.6
2023-03-06 17:00:00;10;80.4;36.8;50.0
2023-03-06 18:00:00;11;80.6;37.4;51.0
2023-03-06 19:00:00;13;80.9;38.9;53.1
2023-03-06 20:00:00;13;81.0;40.7;54.7
2023-03-06 21:00:00;14;81.1;41.7;55.7
2023-03-06 22:00:00;14;81.0;42.6;56.6
2023-03-06 23:00:00;7;80.5;40.1;51.5
2023-03-07 00:00:00;10;80.9;38.0;51.5
2023-03-07 01:00:00;11;81.0;38.0;51.7
2023-03-07 02:00:00;11;81.0;38.0;51.8
2023-03-07 03:00:00;15;80.6;45.5;64.2
2023-03-07 04:00:00;11;81.1;38.8;52.5
2023-03-07 05:00:00;11;81.1;38.0;51.9
2023-03-07 06:00:00;21;81.9;42.2;59.8
2023-03-07 07:00:00;16;81.7;45.2;60.0
2023-03-07 08:00:00;16;81.8;45.9;60.0
2023-03-07 09:00:00;16;81.8;44.7;59.4
2023-03-07 10:00:00;16;82.0;44.5;59.0
2023-03-07 11:00:00;11;81.0;47.1;58.8
2023-03-07 12:00:00;1;71.1;33.2;53.3
2023-03-07 13:00:00;18;81.5;44.8;59.6
2023-03-07 14:00:00;8;80.4;34.4;47.1
2023-03-07 15:00:00;16;81.3;46.3;59.9
2023-03-07 16:00:00;13;81.0;34.9;49.7
2023-03-07 17:00:00;10;80.7;36.7;50.1
2023-03-07 18:00:00;15;81.0;38.3;53.5
2023-03-07 19:00:00;13;81.0;40.4;54.2
2023-03-07 20:00:00;12;81.0;40.8;54.2
2023-03-07 21:00:00;12;81.1;41.0;54.2
2023-03-07 22:00:00;12;81.0;40.5;54.1
2023-03-07 23:00:00;8;80.4;38.9;50.9
2023-03-08 00:00:00;10;80.7;37.9;50.8
2023-03-08 01:00:00;10;80.6;37.0;50.8
2023-03-08 02:00:00;10;80.9;37.0;50.8
2023-03-08 03:00:00;11;80.7;37.8;51.0
2023-03-08 04:00:00;11;80.9;38.0;51.2
2023-03-08 05:00:00;11;80.7;38.0;51.3
2023-03-08 06:00:00;17;81.1;40.5;56.4
2023-03-08 07:00:00;19;81.0;43.5;58.4
2023-03-08 08:00:00;16;81.2;47.5;61.6
2023-03-08 09:00:00;13;81.0;41.0;54.7
2023-03-08 10:00:00;12;81.0;40.6;53.8
2023-03-08 11:00:00;12;81.0;40.0;53.2
2023-03-08 12:00:00;15;80.8;42.8;56.7
2023-03-08 13:00:00;12;80.6;42.7;56.0
2023-03-08 14:00:00;17;80.5;44.8;58.9
2023-03-08 15:00:00;11;80.1;39.0;52.7
2023-03-08 16:00:00;9;80.1;37.4;50.3
2023-03-08 17:00:00;10;80.0;37.0;50.3
2023-03-08 18:00:00;12;80.1;37.7;51.9
2023-03-08 19:00:00;11;80.2;38.8;52.0
2023-03-08 20:00:00;11;80.2;38.4;51.8
2023-03-08 21:00:00;11;80.2;39.0;52.1
2023-03-08 22:00:00;11;80.2;39.0;52.0
2023-03-08 23:00:00;8;80.0;37.8;50.4
2023-03-09 00:00:00;9;80.0;37.0;50.3
2023-03-09 01:00:00;10;80.0;37.0;50.3
2023-03-09 02:00:00;5;79.1;36.1;47.5
2023-03-09 03:00:00;7;79.3;33.9;46.3
2023-03-09 04:00:00;5;78.7;32.9;44.9
2023-03-09 05:00:00;6;78.8;31.4;43.8
2023-03-09 06:00:00;12;79.5;35.4;49.6
2023-03-09 07:00:00;10;79.8;42.3;54.7
2023-03-09 08:00:00;12;79.8;35.0;49.1
2023-03-09 09:00:00;7;79.1;35.2;47.3
2023-03-09 10:00:00;13;79.2;40.9;54.0
2023-03-09 11:00:00;6;78.7;40.0;50.4
2023-03-09 12:00:00;0;58.9;26.7;51.1
2023-03-09 13:00:00;0;49.5;24.2;46.0
2023-03-09 14:00:00;9;61.6;40.0;56.5
2023-03-09 15:00:00;4;76.4;56.3;70.4
2023-03-09 16:00:00;1;70.2;28.9;42.7
2023-03-09 17:00:00;2;74.5;22.9;35.2
2023-03-09 18:00:00;5;75.8;23.7;37.6
2023-03-09 19:00:00;7;77.7;26.7;40.6
2023-03-09 20:00:00;4;76.7;28.0;40.6
2023-03-09 21:00:00;11;77.8;29.7;44.9
2023-03-09 22:00:00;12;78.5;34.5;49.2
2023-03-09 23:00:00;15;78.7;43.9;57.8
2023-03-10 00:00:00;9;78.6;38.8;51.5
2023-03-10 01:00:00;7;78.2;36.0;48.4
2023-03-10 02:00:00;10;78.3;35.7;49.3
2023-03-10 03:00:00;12;78.8;42.9;55.0
2023-03-10 04:00:00;10;78.7;37.0;50.1
2023-03-10 05:00:00;9;78.6;37.0;50.1
2023-03-10 06:00:00;10;78.7;37.3;50.8
2023-03-10 07:00:00;10;78.9;38.0;50.7
2023-03-10 08:00:00;10;78.9;37.5;51.0
2023-03-10 09:00:00;10;79.0;37.9;50.9
2023-03-10 10:00:00;18;79.3;45.7;60.1
2023-03-10 11:00:00;10;79.0;37.8;50.8
2023-03-10 12:00:00;9;79.0;37.0;49.9
2023-03-10 13:00:00;9;79.0;37.0;49.7
2023-03-10 14:00:00;15;79.3;46.1;59.2
2023-03-10 15:00:00;15;79.3;43.1;57.1
2023-03-10 16:00:00;7;78.7;37.0;49.1
2023-03-10 17:00:00;9;78.9;36.0;49.2
2023-03-10 18:00:00;9;78.8;36.0;49.3
2023-03-10 19:00:00;10;79.0;36.8;50.4
2023-03-10 20:00:00;10;78.9;37.1;50.7
2023-03-10 21:00:00;11;79.0;38.0;51.9
2023-03-10 22:00:00;11;79.1;39.0;52.2
2023-03-10 23:00:00;8;78.9;38.1;50.5
2023-03-11 00:00:00;10;79.1;37.0;50.5
2023-03-11 01:00:00;10;79.1;37.1;50.7
2023-03-11 02:00:00;10;79.5;37.1;50.6
2023-03-11 03:00:00;10;79.5;37.6;50.7
2023-03-11 04:00:00;10;79.4;37.7;50.7
2023-03-11 05:00:00;10;79.7;37.5;50.7
2023-03-11 06:00:00;15;80.0;39.3;54.4
2023-03-11 07:00:00;12;79.9;40.9;54.3
2023-03-11 08:00:00;15;80.2;43.9;57.8
2023-03-11 09:00:00;14;80.1;46.2;59.6
2023-03-11 10:00:00;11;80.0;40.0;53.7
2023-03-11 11:00:00;11;80.0;40.0;53.5
2023-03-11 12:00:00;11;80.0;39.2;52.8
2023-03-11 13:00:00;11;80.0;39.4;52.5
2023-03-11 14:00:00;10;80.0;39.0;51.8
2023-03-11 15:00:00;12;80.0;39.0;52.7
2023-03-11 16:00:00;8;79.8;38.4;50.6
2023-03-11 17:00:00;10;79.9;37.4;50.6
2023-03-11 18:00:00;13;80.0;38.6;53.1
2023-03-11 19:00:00;11;80.0;39.9;53.1
2023-03-11 20:00:00;11;80.0;40.0;53.0
2023-03-11 21:00:00;11;80.0;40.0;52.9
2023-03-11 22:00:00;11;80.0;40.0;53.0
2023-03-11 23:00:00;8;80.0;38.6;50.6
2023-03-12 00:00:00;10;80.0;37.7;50.6
2023-03-12 01:00:00;10;80.0;37.4;50.6
2023-03-12 02:00:00;10;80.0;37.1;50.6
2023-03-12 03:00:00;10;79.8;37.1;50.6
2023-03-12 04:00:00;10;80.0;37.4;50.6
2023-03-12 05:00:00;10;80.0;37.5;50.8
2023-03-12 06:00:00;17;80.6;47.9;61.9
2023-03-12 07:00:00;12;80.1;39.6;53.1
2023-03-12 08:00:00;11;80.1;39.7;52.8
2023-03-12 09:00:00;10;80.0;39.0;52.2
2023-03-12 10:00:00;9;80.0;38.4;51.2
2023-03-12 11:00:00;8;79.9;37.1;49.7
2023-03-12 12:00:00;0;65.0;31.7;50.0
2023-03-12 13:00:00;0;52.0;26.8;48.3
2023-03-12 14:00:00;0;46.4;25.1;43.9
2023-03-12 15:00:00;8;77.4;56.9;69.4
2023-03-12 16:00:00;3;73.6;30.9;45.9
2023-03-12 17:00:00;4;77.5;25.7;38.8
2023-03-12 18:00:00;8;78.7;28.0;42.5
2023-03-12 19:00:00;13;79.1;32.6;48.0
2023-03-12 20:00:00;12;79.0;36.5;50.9
2023-03-12 21:00:00;11;79.2;38.5;52.0
2023-03-12 22:00:00;11;79.2;39.4;52.8
2023-03-12 23:00:00;8;79.1;38.5;50.5
2023-03-13 00:00:00;9;79.4;37.9;50.6
2023-03-13 01:00:00;10;79.4;37.2;50.6
2023-03-13 02:00:00;10;79.6;37.1;50.6
2023-03-13 03:00:00;10;79.3;37.0;50.4
2023-03-13 04:00:00;13;79.7;39.0;53.1
2023-03-13 05:00:00;12;79.6;45.6;58.4
2023-03-13 06:00:00;11;79.9;37.8;51.8
2023-03-13 07:00:00;11;79.8;38.9;51.9
2023-03-13 08:00:00;11;79.6;39.0;52.0
2023-03-13 09:00:00;10;79.6;38.0;50.9
2023-03-13 10:00:00;5;78.7;36.3;47.5
2023-03-13 11:00:00;8;69.4;38.4;55.7
2023-03-13 12:00:00;3;75.4;56.0;68.6
2023-03-13 13:00:00;0;60.5;40.2;62.2
2023-03-13 14:00:00;0;52.8;34.5;54.7
2023-03-13 15:00:00;12;74.9;56.5;66.8
2023-03-13 16:00:00;1;73.4;55.4;65.5
2023-03-13 17:00:00;0;59.2;40.4;60.5
2023-03-13 18:00:00;1;61.8;29.4;42.9
2023-03-13 19:00:00;9;76.8;24.2;39.4
2023-03-13 20:00:00;9;77.8;29.7;43.7
2023-03-13 21:00:00;5;76.9;31.0;43.3
2023-03-13 22:00:00;2;74.0;29.7;45.5
2023-03-13 23:00:00;12;76.6;30.4;46.1
2023-03-14 00:00:00;11;78.1;35.1;49.1
2023-03-14 01:00:00;9;78.1;36.1;49.4
2023-03-14 02:00:00;9;78.1;37.0;50.0
2023-03-14 03:00:00;8;77.4;35.7;53.9
2023-03-14 04:00:00;10;78.3;37.0;50.2
2023-03-14 05:00:00;9;78.3;37.0;50.2
2023-03-14 06:00:00;11;78.6;37.7;51.4
2023-03-14 07:00:00;11;78.8;38.4;51.9
2023-03-14 08:00:00;16;78.9;44.2;58.1
2023-03-14 09:00:00;11;79.1;42.5;55.3
2023-03-14 10:00:00;10;79.0;38.0;51.4
2023-03-14 11:00:00;10;79.0;38.0;51.1
2023-03-14 12:00:00;10;79.0;38.0;51.5
2023-03-14 13:00:00;17;79.4;47.3;60.9
2023-03-14 14:00:00;12;79.1;38.5;52.7
2023-03-14 15:00:00;11;75.4;54.8;67.9
2023-03-14 16:00:00;10;75.3;36.2;51.6
2023-03-14 17:00:00;10;79.0;36.9;50.2
2023-03-14 18:00:00;11;79.1;37.7;51.4
2023-03-14 19:00:00;10;79.0;38.2;51.7
2023-03-14 20:00:00;11;79.5;39.0;52.4
2023-03-14 21:00:00;11;79.6;39.3;52.9
2023-03-14 22:00:00;11;79.7;40.0;53.5
2023-03-14 23:00:00;7;79.1;38.8;50.7
2023-03-15 00:00:00;9;79.4;38.0;50.7
2023-03-15 01:00:00;10;79.8;38.0;50.7
2023-03-15 02:00:00;9;79.6;37.8;50.7
2023-03-15 03:00:00;10;79.7;37.8;50.7
2023-03-15 04:00:00;10;80.0;38.0;50.8
2023-03-15 05:00:00;10;79.9;38.0;50.9
2023-03-15 06:00:00;16;80.2;40.2;56.0
2023-03-15 07:00:00;18;80.2;45.9;60.6
2023-03-15 08:00:00;17;80.5;47.6;61.9
2023-03-15 09:00:00;14;80.6;43.0;57.0
2023-03-15 10:00:00;11;80.1;42.1;54.9
2023-03-15 11:00:00;4;77.8;38.3;50.3
2023-03-15 12:00:00;0;56.6;29.1;52.1
2023-03-15 13:00:00;8;72.5;49.7;61.1
2023-03-15 14:00:00;0;65.3;44.6;66.9
2023-03-15 15:00:00;10;74.4;27.9;44.3
2023-03-15 16:00:00;12;79.9;32.8;47.7
2023-03-15 17:00:00;9;79.7;35.5;48.5
2023-03-15 18:00:00;10;79.9;36.5;49.8
2023-03-15 19:00:00;12;79.9;37.8;51.7
2023-03-15 20:00:00;12;80.0;39.7;53.6
2023-03-15 21:00:00;12;80.0;40.9;54.6
2023-03-15 22:00:00;19;80.4;48.7;62.9
2023-03-15 23:00:00;7;79.6;39.3;51.1
2023-03-16 00:00:00;10;80.0;38.0;51.2
2023-03-16 01:00:00;10;80.0;38.0;51.4
2023-03-16 02:00:00;10;80.1;38.0;51.5
2023-03-16 03:00:00;10;80.2;38.0;51.5
2023-03-16 04:00:00;11;80.1;38.0;51.6
2023-03-16 05:00:00;11;80.4;38.0;51.6
2023-03-16 06:00:00;19;81.0;41.8;58.5
2023-03-16 07:00:00;15;81.1;44.3;58.6
2023-03-16 08:00:00;14;81.1;44.4;58.3
2023-03-16 09:00:00;13;80.9;43.4;57.1
2023-03-16 10:00:00;18;81.3;49.1;62.9
2023-03-16 11:00:00;5;79.8;38.6;49.2
2023-03-16 12:00:00;0;60.1;29.9;53.2
2023-03-16 13:00:00;0;54.4;25.5;44.5
2023-03-16 14:00:00;10;73.4;52.1;64.2
2023-03-16 15:00:00;4;75.8;36.6;52.5
2023-03-16 16:00:00;11;79.8;29.3;44.1
2023-03-16 17:00:00;6;79.1;31.5;44.1
2023-03-16 18:00:00;9;79.9;32.8;46.6
2023-03-16 19:00:00;12;80.0;35.6;50.0
2023-03-16 20:00:00;12;80.0;38.2;52.1
2023-03-16 21:00:00;12;80.0;39.7;53.4
2023-03-16 22:00:00;12;80.0;40.6;54.3
2023-03-16 23:00:00;8;79.6;39.1;50.9
2023-03-17 00:00:00;10;80.0;38.0;50.9
2023-03-17 01:00:00;10;80.0;38.0;51.0
2023-03-17 02:00:00;10;80.1;38.0;51.2
2023-03-17 03:00:00;13;80.3;43.6;56.1
2023-03-17 04:00:00;10;80.1;38.0;51.2
2023-03-17 05:00:00;10;80.3;38.0;51.2
2023-03-17 06:00:00;17;80.9;40.5;56.4
2023-03-17 07:00:00;14;80.7;42.7;56.6
2023-03-17 08:00:00;13;80.6;43.0;56.5
2023-03-17 09:00:00;12;80.9;41.8;55.1
2023-03-17 10:00:00;14;80.7;48.6;60.9
2023-03-17 11:00:00;1;70.2;33.5;52.9
2023-03-17 12:00:00;0;53.2;26.9;50.8
2023-03-17 13:00:00;0;46.4;24.6;45.1
2023-03-17 14:00:00;8;53.7;31.7;48.5
2023-03-17 15:00:00;5;72.3;36.6;54.6
2023-03-17 16:00:00;4;73.5;24.5;38.8
2023-03-17 17:00:00;1;73.8;24.6;38.8
2023-03-17 18:00:00;6;77.3;25.0;39.2
2023-03-17 19:00:00;17;79.1;38.0;53.3
2023-03-17 20:00:00;12;79.2;37.1;50.7
2023-03-17 21:00:00;10;79.1;36.2;50.0
2023-03-17 22:00:00;11;78.9;37.6;51.1
2023-03-17 23:00:00;9;79.0;37.7;50.3
2023-03-18 00:00:00;17;79.7;47.2;60.7
2023-03-18 01:00:00;10;79.3;37.0;50.5
2023-03-18 02:00:00;10;79.4;37.0;50.7
2023-03-18 03:00:00;10;79.4;37.3;50.6
2023-03-18 04:00:00;10;79.3;38.0;50.8
2023-03-18 05:00:00;10;79.6;38.0;50.8
2023-03-18 06:00:00;15;80.0;39.8;55.0
2023-03-18 07:00:00;13;80.0;41.6;55.4
2023-03-18 08:00:00;12;80.0;42.0;55.3
2023-03-18 09:00:00;11;80.0;41.3;54.1
2023-03-18 10:00:00;8;79.7;39.4;51.2
2023-03-18 11:00:00;0;63.5;32.2;53.3
2023-03-18 12:00:00;0;55.3;29.3;51.9
2023-03-18 13:00:00;0;48.6;28.2;49.3
2023-03-18 14:00:00;6;70.7;52.9;61.3
2023-03-18 15:00:00;4;75.0;35.2;48.2
2023-03-18 16:00:00;3;76.5;25.0;37.6
2023-03-18 17:00:00;2;68.6;24.4;40.1
2023-03-18 18:00:00;7;77.9;26.6;40.5
2023-03-18 19:00:00;7;77.7;28.7;42.4
2023-03-18 20:00:00;11;78.7;31.8;46.5
2023-03-18 21:00:00;10;78.6;34.8;48.4
2023-03-18 22:00:00;10;78.4;36.1;49.7
2023-03-18 23:00:00;9;78.8;37.0;50.0
2023-03-19 00:00:00;9;78.9;37.0;50.1
2023-03-19 01:00:00;9;78.7;37.0;50.1
2023-03-19 02:00:00;9;78.6;37.0;50.1
2023-03-19 03:00:00;9;78.8;37.0;50.1
2023-03-19 04:00:00;10;78.9;37.0;50.3
2023-03-19 05:00:00;9;79.0;37.0;50.2
2023-03-19 06:00:00;11;79.0;37.6;51.3
2023-03-19 07:00:00;10;79.0;38.0;51.4
2023-03-19 08:00:00;10;79.2;38.0;51.2
2023-03-19 09:00:00;9;79.0;37.9;50.7
2023-03-19 10:00:00;12;79.4;48.3;60.3
2023-03-19 11:00:00;3;77.8;35.9;46.0
2023-03-19 12:00:00;3;73.1;30.5;44.7
2023-03-19 13:00:00;10;78.4;31.8;46.1
2023-03-19 14:00:00;6;78.0;33.3;45.6
2023-03-19 15:00:00;4;77.3;32.2;43.8
2023-03-19 16:00:00;3;76.4;30.5;42.2
2023-03-19 17:00:00;6;77.2;30.1;43.1
2023-03-19 18:00:00;7;77.7;31.7;44.6
2023-03-19 19:00:00;9;78.1;32.9;46.5
2023-03-19 20:00:00;10;78.1;34.8;48.8
2023-03-19 21:00:00;10;78.2;36.8;50.0
2023-03-19 22:00:00;9;78.4;37.0;50.2
2023-03-19 23:00:00;9;78.5;37.0;50.1
2023-03-20 00:00:00;9;78.5;37.0;50.1
2023-03-20 01:00:00;9;78.6;37.0;50.2
2023-03-20 02:00:00;9;78.9;37.0;50.2
2023-03-20 03:00:00;14;78.9;41.9;55.7
2023-03-20 04:00:00;10;78.9;42.6;55.1
2023-03-20 05:00:00;9;78.8;37.0;50.2
2023-03-20 06:00:00;11;79.0;37.8;51.8
2023-03-20 07:00:00;11;79.3;38.9;52.1
2023-03-20 08:00:00;10;79.0;39.0;51.9
2023-03-20 09:00:00;15;79.3;47.2;59.9
2023-03-20 10:00:00;6;78.4;35.4;47.2
2023-03-20 11:00:00;2;71.9;32.0;51.4
2023-03-20 12:00:00;0;58.1;27.4;55.0
2023-03-20 13:00:00;14;73.7;38.7;54.4
2023-03-20 14:00:00;2;70.3;31.6;48.9
2023-03-20 15:00:00;9;74.1;52.7;66.2
2023-03-20 16:00:00;3;75.7;28.4;40.1
2023-03-20 17:00:00;4;76.4;26.6;39.8
2023-03-20 18:00:00;2;75.4;27.0;39.5
2023-03-20 19:00:00;11;77.4;28.9;44.4
2023-03-20 20:00:00;13;78.2;34.5;49.7
2023-03-20 21:00:00;11;78.1;37.4;51.2
2023-03-20 22:00:00;11;78.3;38.6;52.2
2023-03-20 23:00:00;8;78.1;38.3;50.5
2023-03-21 00:00:00;10;78.7;37.8;50.7
2023-03-21 01:00:00;10;78.9;38.0;50.7
2023-03-21 02:00:00;10;78.7;38.0;50.8
2023-03-21 03:00:00;8;77.9;36.4;54.6
2023-03-21 04:00:00;11;79.1;37.6;51.0
2023-03-21 05:00:00;10;79.2;38.0;51.0
2023-03-21 06:00:00;16;79.9;39.9;55.4
2023-03-21 07:00:00;13;79.8;41.8;55.5
2023-03-21 08:00:00;17;80.0;49.8;63.5
2023-03-21 09:00:00;11;79.8;40.6;53.6
2023-03-21 10:00:00;8;79.5;39.3;51.3
2023-03-21 11:00:00;0;64.7;32.8;52.2
2023-03-21 12:00:00;0;51.5;27.1;48.5
2023-03-21 13:00:00;0;45.9;25.3;43.8
2023-03-21 14:00:00;11;67.6;48.3;61.1
2023-03-21 15:00:00;1;70.1;50.4;71.0
2023-03-21 16:00:00;2;65.6;30.1;45.2
2023-03-21 17:00:00;2;75.3;23.4;35.9
2023-03-21 18:00:00;2;72.9;23.4;38.1
2023-03-21 19:00:00;9;77.5;25.8;40.8
2023-03-21 20:00:00;10;78.0;31.3;45.9
2023-03-21 21:00:00;11;78.6;35.0;49.0
2023-03-21 22:00:00;10;78.2;37.2;50.5
2023-03-21 23:00:00;9;78.1;37.6;50.2
