Site;SS39 Av. de Gilamont 46 (ID 3239);SS39 Av. de Gilamont 46 (ID 3239);SS39 Av. de Gilamont 46 (ID 3239);SS39 Av. de Gilamont 46 (ID 3239)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-07-07 00:00:00;0;70.9;52.0;70.9
2023-07-07 01:00:00;0;67.5;48.8;67.4
2023-07-07 02:00:00;0;64.3;46.6;64.6
2023-07-07 03:00:00;0;61.5;44.9;61.7
2023-07-07 04:00:00;0;58.8;43.6;59.8
2023-07-07 05:00:00;0;56.4;42.5;56.9
2023-07-07 06:00:00;30;73.4;64.0;72.8
2023-07-07 07:00:00;0;74.5;61.5;74.4
2023-07-07 08:00:00;0;70.8;53.8;70.8
2023-07-07 09:00:00;0;67.5;50.0;67.5
2023-07-07 10:00:00;27;77.9;67.8;77.2
2023-07-07 11:00:00;0;74.9;59.1;74.9
2023-07-07 12:00:00;0;71.3;52.4;71.3
2023-07-07 13:00:00;10;69.5;50.4;69.2
2023-07-07 14:00:00;28;78.6;69.0;77.9
2023-07-07 15:00:00;0;74.6;58.9;74.6
2023-07-07 16:00:00;0;71.0;52.0;71.0
2023-07-07 17:00:00;0;67.6;48.5;67.6
2023-07-07 18:00:00;23;75.9;65.2;75.1
2023-07-07 19:00:00;0;75.2;61.2;75.2
2023-07-07 20:00:00;0;71.6;53.6;71.6
2023-07-07 21:00:00;0;68.3;49.9;68.2
2023-07-07 22:00:00;23;76.4;65.7;75.6
2023-07-07 23:00:00;0;75.4;60.9;75.4
2023-07-08 00:00:00;0;71.7;53.5;71.7
2023-07-08 01:00:00;0;68.3;49.8;68.2
2023-07-08 02:00:00;0;65.1;47.4;65.3
2023-07-08 03:00:00;0;62.2;45.6;62.4
2023-07-08 04:00:00;0;59.5;44.4;60.3
2023-07-08 05:00:00;0;57.0;43.2;57.6
2023-07-08 06:00:00;25;72.9;63.7;72.3
2023-07-08 07:00:00;0;75.4;62.4;75.4
2023-07-08 08:00:00;0;71.7;54.6;71.7
2023-07-08 09:00:00;0;68.4;50.8;68.3
2023-07-08 10:00:00;25;73.5;60.2;72.8
2023-07-08 11:00:00;0;76.2;63.8;76.0
2023-07-08 12:00:00;0;72.2;53.7;72.2
2023-07-08 13:00:00;0;68.8;49.6;68.8
2023-07-08 14:00:00;25;74.5;62.0;73.9
2023-07-08 15:00:00;0;76.1;63.1;76.0
2023-07-08 16:00:00;0;72.4;54.4;72.3
2023-07-08 17:00:00;0;68.9;50.6;68.9
2023-07-08 18:00:00;21;73.9;62.0;73.4
2023-07-08 19:00:00;0;75.8;63.3;75.7
2023-07-08 20:00:00;0;72.2;54.8;72.1
2023-07-08 21:00:00;0;68.8;50.8;68.7
2023-07-08 22:00:00;21;73.8;61.2;73.2
2023-07-08 23:00:00;0;76.3;63.5;76.0
2023-07-09 00:00:00;0;72.4;55.0;72.3
2023-07-09 01:00:00;0;69.0;51.1;68.8
2023-07-09 02:00:00;0;65.8;48.6;65.8
2023-07-09 03:00:00;0;62.8;46.8;63.1
2023-07-09 04:00:00;0;60.1;45.4;60.7
2023-07-09 05:00:00;0;57.6;44.2;58.3
2023-07-09 06:00:00;25;72.9;63.8;72.5
2023-07-09 07:00:00;0;75.5;62.1;75.5
2023-07-09 08:00:00;0;71.8;54.7;71.8
2023-07-09 09:00:00;0;68.4;50.9;68.4
2023-07-09 10:00:00;12;69.9;55.4;69.5
2023-07-09 11:00:00;5;76.3;65.7;76.0
2023-07-09 12:00:00;0;72.2;55.2;72.1
2023-07-09 13:00:00;0;68.8;50.9;68.8
2023-07-09 14:00:00;28;75.4;62.9;74.7
2023-07-09 15:00:00;0;75.8;62.2;75.7
2023-07-09 16:00:00;0;72.1;54.3;72.0
2023-07-09 17:00:00;0;68.7;50.6;68.6
2023-07-09 18:00:00;19;72.4;58.7;71.8
2023-07-09 19:00:00;2;76.9;65.1;76.6
2023-07-09 20:00:00;0;73.0;55.2;72.9
2023-07-09 21:00:00;0;69.5;51.0;69.3
2023-07-09 22:00:00;33;75.4;60.8;74.4
2023-07-09 23:00:00;0;76.4;62.9;76.2
2023-07-10 00:00:00;0;72.5;54.5;72.4
2023-07-10 01:00:00;0;69.1;50.7;68.9
2023-07-10 02:00:00;0;65.8;48.3;65.8
2023-07-10 03:00:00;0;62.8;46.6;63.2
2023-07-10 04:00:00;0;60.1;45.3;61.0
2023-07-10 05:00:00;0;57.7;44.1;58.4
2023-07-10 06:00:00;24;72.8;63.2;72.5
2023-07-10 07:00:00;0;75.9;62.2;75.9
2023-07-10 08:00:00;0;72.2;54.7;72.2
2023-07-10 09:00:00;0;68.7;50.9;68.7
2023-07-10 10:00:00;29;75.9;63.6;75.2
2023-07-10 11:00:00;0;75.3;61.4;75.2
2023-07-10 12:00:00;0;71.7;54.1;71.6
2023-07-10 13:00:00;0;68.3;50.6;68.2
2023-07-10 14:00:00;24;72.5;57.8;71.8
2023-07-10 15:00:00;3;76.8;65.9;76.5
2023-07-10 16:00:00;0;72.9;55.6;72.8
2023-07-10 17:00:00;0;69.5;51.3;69.4
2023-07-10 18:00:00;12;70.1;54.0;69.6
2023-07-10 19:00:00;9;77.5;67.5;77.0
2023-07-10 20:00:00;0;73.5;56.8;73.4
2023-07-10 21:00:00;0;70.0;52.1;69.9
2023-07-10 22:00:00;21;71.7;55.6;71.1
2023-07-10 23:00:00;11;77.7;67.7;77.3
2023-07-11 00:00:00;0;73.6;56.5;73.6
2023-07-11 01:00:00;0;70.1;51.5;70.0
2023-07-11 02:00:00;0;66.8;48.7;66.7
2023-07-11 03:00:00;0;63.7;46.5;64.1
2023-07-11 04:00:00;0;60.9;45.2;61.3
2023-07-11 05:00:00;0;58.4;43.9;59.3
2023-07-11 06:00:00;21;72.5;62.6;71.9
2023-07-11 07:00:00;0;74.7;60.9;74.7
2023-07-11 08:00:00;0;71.1;54.0;71.1
2023-07-11 09:00:00;0;67.8;50.4;67.8
2023-07-11 10:00:00;28;78.2;67.8;77.4
2023-07-11 11:00:00;0;75.0;59.0;75.0
2023-07-11 12:00:00;0;71.4;53.2;71.4
2023-07-11 13:00:00;0;68.1;50.0;68.0
2023-07-11 14:00:00;23;75.6;64.8;75.0
2023-07-11 15:00:00;0;75.3;61.5;75.2
2023-07-11 16:00:00;0;71.7;54.6;71.7
2023-07-11 17:00:00;0;68.5;51.0;68.4
2023-07-11 18:00:00;14;70.4;55.9;70.0
2023-07-11 19:00:00;7;77.4;67.1;77.1
2023-07-11 20:00:00;0;73.5;56.8;73.4
2023-07-11 21:00:00;0;70.0;52.2;69.9
2023-07-11 22:00:00;25;73.8;59.3;72.9
2023-07-11 23:00:00;2;77.4;66.3;77.1
2023-07-12 00:00:00;0;73.5;56.0;73.3
2023-07-12 01:00:00;0;69.9;51.6;69.8
2023-07-12 02:00:00;0;66.6;48.9;66.6
2023-07-12 03:00:00;0;63.7;47.2;64.0
2023-07-12 04:00:00;0;60.9;45.6;61.3
2023-07-12 05:00:00;0;58.3;44.4;59.4
2023-07-12 06:00:00;25;73.2;62.9;72.5
2023-07-12 07:00:00;0;75.8;61.9;75.8
2023-07-12 08:00:00;0;72.1;54.5;72.1
2023-07-12 09:00:00;0;68.7;51.4;68.7
2023-07-12 10:00:00;38;78.8;67.9;77.8
2023-07-12 11:00:00;0;75.2;61.1;75.2
2023-07-12 12:00:00;0;71.7;54.4;71.6
2023-07-12 13:00:00;0;68.4;50.8;68.3
2023-07-12 14:00:00;23;75.9;64.7;75.1
2023-07-12 15:00:00;0;76.2;61.6;76.0
2023-07-12 16:00:00;0;72.5;54.5;72.4
2023-07-12 17:00:00;0;69.1;50.9;69.0
2023-07-12 18:00:00;20;74.2;62.2;73.5
2023-07-12 19:00:00;0;75.5;62.2;75.4
2023-07-12 20:00:00;0;71.9;54.5;71.7
2023-07-12 21:00:00;0;68.5;50.9;68.4
2023-07-12 22:00:00;27;75.3;63.3;74.4
2023-07-12 23:00:00;0;75.9;63.3;75.7
2023-07-13 00:00:00;0;72.2;55.0;72.1
2023-07-13 01:00:00;0;68.8;51.2;68.6
2023-07-13 02:00:00;0;65.6;48.7;65.7
2023-07-13 03:00:00;0;62.7;46.9;63.1
2023-07-13 04:00:00;0;60.0;45.5;61.0
2023-07-13 05:00:00;0;57.5;44.2;58.3
2023-07-13 06:00:00;24;72.4;63.1;71.9
2023-07-13 07:00:00;0;75.2;62.1;75.2
2023-07-13 08:00:00;0;71.6;54.2;71.6
2023-07-13 09:00:00;0;68.2;50.3;68.2
2023-07-13 10:00:00;29;75.9;64.0;75.2
2023-07-13 11:00:00;0;75.6;61.8;75.5
2023-07-13 12:00:00;0;72.0;54.2;71.9
2023-07-13 13:00:00;0;68.5;50.9;68.5
2023-07-13 14:00:00;23;73.2;59.1;72.4
2023-07-13 15:00:00;1;75.6;64.1;75.3
2023-07-13 16:00:00;0;71.9;55.2;71.6
2023-07-13 17:00:00;0;68.5;51.4;68.3
2023-07-13 18:00:00;13;69.2;54.1;68.8
2023-07-13 19:00:00;10;77.7;67.9;77.4
2023-07-13 20:00:00;0;73.7;56.6;73.7
2023-07-13 21:00:00;0;70.2;51.7;70.1
2023-07-13 22:00:00;24;73.4;58.9;72.7
2023-07-13 23:00:00;5;77.0;66.4;76.7
2023-07-14 00:00:00;0;73.1;56.0;73.0
2023-07-14 01:00:00;0;69.6;51.7;69.5
2023-07-14 02:00:00;0;66.4;49.0;66.3
2023-07-14 03:00:00;0;63.4;47.2;63.9
2023-07-14 04:00:00;0;60.6;45.6;61.3
2023-07-14 05:00:00;0;58.1;44.4;59.2
2023-07-14 06:00:00;22;72.5;63.8;72.1
2023-07-14 07:00:00;0;74.8;61.7;74.8
2023-07-14 08:00:00;0;71.3;54.2;71.2
2023-07-14 09:00:00;0;67.9;50.7;67.9
2023-07-14 10:00:00;23;72.3;58.5;71.8
2023-07-14 11:00:00;3;76.5;65.3;76.2
2023-07-14 12:00:00;0;72.5;55.5;72.5
2023-07-14 13:00:00;0;69.2;51.4;69.0
2023-07-14 14:00:00;21;71.6;56.9;71.0
2023-07-14 15:00:00;7;77.1;66.8;76.7
2023-07-14 16:00:00;0;73.1;56.6;72.9
2023-07-14 17:00:00;0;69.7;52.3;69.4
2023-07-14 18:00:00;7;68.1;51.5;67.8
2023-07-14 19:00:00;17;78.1;67.5;77.4
2023-07-14 20:00:00;0;73.8;57.5;73.7
2023-07-14 21:00:00;0;70.4;52.6;70.2
2023-07-14 22:00:00;0;67.1;49.8;67.0
2023-07-14 23:00:00;24;77.8;68.1;77.0
2023-07-15 00:00:00;0;75.0;59.9;75.0
2023-07-15 01:00:00;0;71.5;53.6;71.4
2023-07-15 02:00:00;0;68.1;50.3;68.0
2023-07-15 03:00:00;0;65.0;48.1;65.2
2023-07-15 04:00:00;0;62.1;46.4;62.5
2023-07-15 05:00:00;0;59.5;45.1;60.7
2023-07-15 06:00:00;24;72.5;62.8;72.1
2023-07-15 07:00:00;0;75.9;62.7;75.9
2023-07-15 08:00:00;0;72.3;54.8;72.3
2023-07-15 09:00:00;0;68.9;51.0;68.8
2023-07-15 10:00:00;26;73.2;58.7;72.6
2023-07-15 11:00:00;4;76.8;63.7;76.5
2023-07-15 12:00:00;0;72.8;53.9;72.7
2023-07-15 13:00:00;0;69.3;50.2;69.1
2023-07-15 14:00:00;23;73.0;57.8;72.3
2023-07-15 15:00:00;3;77.3;65.3;77.0
2023-07-15 16:00:00;0;73.4;55.8;73.3
2023-07-15 17:00:00;0;69.9;51.6;69.8
2023-07-15 18:00:00;15;70.9;55.2;70.4
2023-07-15 19:00:00;8;77.7;67.4;77.2
2023-07-15 20:00:00;0;73.6;56.6;73.5
2023-07-15 21:00:00;0;70.2;52.0;70.0
2023-07-15 22:00:00;7;68.2;50.6;68.0
2023-07-15 23:00:00;20;78.2;68.6;77.6
2023-07-16 00:00:00;0;74.3;58.5;74.2
2023-07-16 01:00:00;0;70.7;53.1;70.6
2023-07-16 02:00:00;0;67.4;49.9;67.3
2023-07-16 03:00:00;0;64.3;47.9;64.8
2023-07-16 04:00:00;0;61.6;46.4;62.0
2023-07-16 05:00:00;0;58.9;44.9;60.5
2023-07-16 06:00:00;23;72.3;61.9;71.9
2023-07-16 07:00:00;0;75.4;62.0;75.4
2023-07-16 08:00:00;0;71.8;54.6;71.8
2023-07-16 09:00:00;0;68.4;50.9;68.4
2023-07-16 10:00:00;14;69.7;55.0;69.4
2023-07-16 11:00:00;8;77.5;67.1;77.1
2023-07-16 12:00:00;0;74.4;58.1;74.3
2023-07-16 15:00:00;0;76.0;61.9;75.9
2023-07-16 16:00:00;0;73.7;56.9;73.6
2023-07-16 17:00:00;0;70.2;52.4;70.0
2023-07-16 18:00:00;15;70.9;55.1;70.4
2023-07-16 19:00:00;9;77.8;67.8;77.4
2023-07-16 20:00:00;0;73.8;57.2;73.8
2023-07-16 21:00:00;0;70.4;52.5;70.3
2023-07-16 22:00:00;9;69.0;51.6;68.6
2023-07-16 23:00:00;19;78.3;69.0;77.6
2023-07-17 00:00:00;0;74.3;58.2;74.2
2023-07-17 01:00:00;0;70.7;52.6;70.6
2023-07-17 02:00:00;0;67.4;49.5;67.3
2023-07-17 03:00:00;0;64.3;47.4;64.8
2023-07-17 04:00:00;0;61.5;45.7;62.0
2023-07-17 05:00:00;0;58.9;44.5;60.4
2023-07-17 06:00:00;22;72.4;63.0;72.0
2023-07-17 07:00:00;0;75.6;62.0;75.6
2023-07-17 08:00:00;0;72.0;54.2;72.0
2023-07-17 09:00:00;0;68.6;50.6;68.5
2023-07-17 10:00:00;23;73.1;60.0;72.5
2023-07-17 11:00:00;1;76.4;64.8;76.2
2023-07-17 12:00:00;0;72.5;55.4;72.5
2023-07-17 13:00:00;0;69.2;51.6;69.0
2023-07-17 14:00:00;18;72.0;58.0;71.4
2023-07-17 15:00:00;3;76.5;66.2;76.2
2023-07-17 16:00:00;0;72.6;56.1;72.5
2023-07-17 17:00:00;0;69.3;51.9;69.0
2023-07-17 18:00:00;4;67.0;50.4;66.9
2023-07-17 19:00:00;15;78.4;67.0;77.7
2023-07-17 20:00:00;0;74.3;56.9;74.1
2023-07-17 21:00:00;0;70.7;52.3;70.5
2023-07-17 22:00:00;25;72.5;55.5;71.7
2023-07-17 23:00:00;10;77.7;68.2;77.3
2023-07-18 00:00:00;0;73.6;57.2;73.6
2023-07-18 01:00:00;0;70.2;52.2;70.1
2023-07-18 02:00:00;0;66.9;49.3;66.8
2023-07-18 03:00:00;0;63.9;47.3;64.5
2023-07-18 04:00:00;0;61.1;45.7;61.7
2023-07-18 05:00:00;0;58.6;44.5;60.1
2023-07-18 06:00:00;28;72.8;62.4;72.3
2023-07-18 07:00:00;0;75.6;62.5;75.5
2023-07-18 08:00:00;0;71.8;54.7;71.9
2023-07-18 09:00:00;0;68.5;50.9;68.5
2023-07-18 10:00:00;28;75.1;63.6;74.6
2023-07-18 11:00:00;0;75.7;63.0;75.6
2023-07-18 12:00:00;0;72.1;55.0;72.0
2023-07-18 13:00:00;0;68.7;51.4;68.7
2023-07-18 14:00:00;15;71.0;56.6;70.5
2023-07-18 15:00:00;6;77.3;64.8;76.8
2023-07-18 16:00:00;0;73.2;55.9;73.0
2023-07-18 17:00:00;0;69.8;52.0;69.6
2023-07-18 18:00:00;0;66.6;49.5;66.5
2023-07-18 19:00:00;18;77.6;69.0;76.9
2023-07-18 20:00:00;0;73.7;58.3;73.7
2023-07-18 21:00:00;0;70.3;52.9;70.3
2023-07-18 22:00:00;14;69.7;52.3;69.3
2023-07-18 23:00:00;17;77.6;68.4;77.1
2023-07-19 00:00:00;0;73.3;57.7;73.2
2023-07-19 01:00:00;0;69.9;52.5;69.8
2023-07-19 02:00:00;0;66.7;49.5;66.6
2023-07-19 03:00:00;0;63.7;47.5;64.4
2023-07-19 04:00:00;0;61.0;45.9;61.7
2023-07-19 05:00:00;0;58.5;44.6;60.2
2023-07-19 06:00:00;24;72.2;62.1;71.7
2023-07-19 07:00:00;0;75.7;62.8;75.7
2023-07-19 08:00:00;0;72.1;54.9;72.1
2023-07-19 09:00:00;0;68.7;51.1;68.7
2023-07-19 10:00:00;33;74.5;60.8;73.8
2023-07-19 11:00:00;2;76.7;65.1;76.5
2023-07-19 12:00:00;0;72.8;55.7;72.8
2023-07-19 13:00:00;0;69.4;51.8;69.4
2023-07-19 14:00:00;20;71.7;56.4;71.0
2023-07-19 15:00:00;6;76.7;67.1;76.4
2023-07-19 16:00:00;0;72.7;56.7;72.6
2023-07-19 17:00:00;0;69.4;52.4;69.2
2023-07-19 18:00:00;4;67.1;50.7;66.9
2023-07-19 19:00:00;17;78.2;69.1;77.4
2023-07-19 20:00:00;0;73.8;58.5;73.8
2023-07-19 21:00:00;0;70.5;53.2;70.4
2023-07-19 22:00:00;0;67.3;50.1;67.2
2023-07-19 23:00:00;23;78.2;68.9;77.4
2023-07-20 00:00:00;0;74.6;59.3;74.6
2023-07-20 01:00:00;0;71.2;53.5;71.1
2023-07-20 02:00:00;0;67.8;50.2;67.8
2023-07-20 03:00:00;0;64.7;48.1;65.2
2023-07-20 04:00:00;0;62.0;46.4;62.6
2023-07-20 05:00:00;0;59.4;45.2;61.2
2023-07-20 06:00:00;25;72.7;62.7;72.4
2023-07-20 07:00:00;0;75.5;62.5;75.4
2023-07-20 08:00:00;0;71.8;54.8;71.8
2023-07-20 09:00:00;0;68.5;51.1;68.5
2023-07-20 10:00:00;37;78.1;67.6;77.3
2023-07-20 11:00:00;0;75.1;61.1;75.0
2023-07-20 12:00:00;0;71.6;54.4;71.5
2023-07-20 13:00:00;0;68.3;51.0;68.1
2023-07-20 14:00:00;18;72.0;58.2;71.4
2023-07-20 15:00:00;2;76.4;64.5;76.1
2023-07-20 16:00:00;0;72.5;55.7;72.3
2023-07-20 17:00:00;0;69.2;51.9;68.9
2023-07-20 18:00:00;17;70.7;55.4;70.2
2023-07-20 19:00:00;9;77.3;67.0;77.0
2023-07-20 20:00:00;0;73.4;56.5;73.3
2023-07-20 21:00:00;0;69.9;52.2;69.8
2023-07-20 22:00:00;18;70.8;54.1;70.3
2023-07-20 23:00:00;12;77.7;68.5;77.2
2023-07-21 00:00:00;0;73.9;57.7;73.8
2023-07-21 01:00:00;0;70.4;52.7;70.3
2023-07-21 02:00:00;0;67.2;49.8;67.1
2023-07-21 03:00:00;0;64.1;47.8;64.8
2023-07-21 04:00:00;0;61.4;46.3;62.0
2023-07-21 05:00:00;0;58.9;44.9;61.1
2023-07-21 06:00:00;24;72.4;62.7;72.1
2023-07-21 07:00:00;0;75.5;62.2;75.5
2023-07-21 08:00:00;0;71.9;54.7;71.9
2023-07-21 09:00:00;0;68.5;50.9;68.5
2023-07-21 10:00:00;26;73.4;59.6;72.7
2023-07-21 11:00:00;2;76.7;65.4;76.5
2023-07-21 12:00:00;0;72.9;56.0;72.8
2023-07-21 13:00:00;0;69.5;52.0;69.4
2023-07-21 14:00:00;14;70.4;55.2;69.9
2023-07-21 15:00:00;10;77.4;67.6;77.0
2023-07-21 16:00:00;0;73.4;56.7;73.3
2023-07-21 17:00:00;0;69.9;52.1;69.8
2023-07-21 18:00:00;15;69.9;52.5;69.3
2023-07-21 19:00:00;13;77.7;68.7;77.2
2023-07-21 20:00:00;0;73.5;57.6;73.5
2023-07-21 21:00:00;0;70.2;52.4;70.1
2023-07-21 22:00:00;18;70.8;54.0;70.3
2023-07-21 23:00:00;12;78.0;68.0;77.6
2023-07-22 00:00:00;0;74.1;55.8;74.0
2023-07-22 01:00:00;0;70.4;50.1;70.4
2023-07-22 02:00:00;0;67.0;46.8;67.0
2023-07-22 03:00:00;0;63.8;44.7;64.7
2023-07-22 04:00:00;0;60.9;43.2;61.7
2023-07-22 05:00:00;0;58.2;41.8;61.1
2023-07-22 06:00:00;22;72.6;62.5;72.4
2023-07-22 07:00:00;0;75.3;61.2;75.3
2023-07-22 08:00:00;0;71.6;53.8;71.7
2023-07-22 09:00:00;0;68.2;50.2;68.3
2023-07-22 10:00:00;23;72.4;58.2;71.9
2023-07-22 11:00:00;4;77.0;64.1;76.6
2023-07-22 12:00:00;0;72.8;54.5;72.8
2023-07-22 13:00:00;0;69.4;50.6;69.2
2023-07-22 14:00:00;36;77.4;65.0;76.4
2023-07-22 15:00:00;0;76.0;62.0;75.9
2023-07-22 16:00:00;0;72.3;54.1;72.1
2023-07-22 17:00:00;0;68.8;50.4;68.7
2023-07-22 18:00:00;18;71.6;56.5;70.9
2023-07-22 19:00:00;8;77.1;66.1;76.7
2023-07-22 20:00:00;0;73.2;56.1;73.0
2023-07-22 21:00:00;0;69.7;51.7;69.6
2023-07-22 22:00:00;7;67.9;50.3;67.6
2023-07-22 23:00:00;17;78.0;68.1;77.2
2023-07-23 00:00:00;0;73.5;57.4;73.4
2023-07-23 01:00:00;0;70.1;52.2;70.0
2023-07-23 02:00:00;0;66.8;49.2;66.7
2023-07-23 03:00:00;0;63.8;47.2;64.5
2023-07-23 04:00:00;0;61.0;45.6;61.8
2023-07-23 05:00:00;0;58.5;44.3;61.3
2023-07-23 06:00:00;32;73.5;63.4;73.0
2023-07-23 07:00:00;0;75.8;63.4;75.9
2023-07-23 08:00:00;0;72.3;55.1;72.2
2023-07-23 09:00:00;0;68.8;51.2;68.8
2023-07-23 10:00:00;15;70.8;56.2;70.4
2023-07-23 11:00:00;5;77.1;66.1;76.9
2023-07-23 12:00:00;0;73.1;54.7;73.1
2023-07-23 13:00:00;0;69.6;49.8;69.6
2023-07-23 14:00:00;33;78.3;66.9;77.3
2023-07-23 15:00:00;0;75.6;60.2;75.5
2023-07-23 16:00:00;0;72.0;53.4;71.9
2023-07-23 17:00:00;0;68.6;49.8;68.5
2023-07-23 18:00:00;25;77.9;68.5;77.1
2023-07-23 19:00:00;0;74.5;59.9;74.4
2023-07-23 20:00:00;0;71.1;53.7;71.0
2023-07-23 21:00:00;0;67.8;50.4;67.7
2023-07-23 22:00:00;24;76.7;66.2;76.0
2023-07-23 23:00:00;0;74.9;60.1;74.8
2023-07-24 00:00:00;0;71.4;53.9;71.3
2023-07-24 01:00:00;0;68.1;50.6;68.0
2023-07-24 02:00:00;0;65.0;48.3;65.4
2023-07-24 03:00:00;0;62.1;46.6;63.1
2023-07-24 04:00:00;0;59.5;45.4;61.9
2023-07-24 05:00:00;0;57.1;44.1;58.5
2023-07-24 06:00:00;29;73.5;63.6;73.0
2023-07-24 07:00:00;0;76.2;63.3;76.2
2023-07-24 08:00:00;0;72.5;55.2;72.6
2023-07-24 09:00:00;0;69.1;51.3;69.1
2023-07-24 10:00:00;28;75.4;63.6;74.9
2023-07-24 11:00:00;0;76.0;62.7;75.9
2023-07-24 12:00:00;0;72.3;54.8;72.2
2023-07-24 13:00:00;0;68.9;51.1;68.9
2023-07-24 14:00:00;27;73.5;60.5;73.0
2023-07-24 15:00:00;5;77.3;65.2;77.0
2023-07-24 16:00:00;0;73.2;54.7;73.1
2023-07-24 17:00:00;0;69.6;50.4;69.6
2023-07-24 18:00:00;27;74.0;59.8;73.4
2023-07-24 19:00:00;1;76.3;65.2;76.0
2023-07-24 20:00:00;0;72.4;55.7;72.4
2023-07-24 21:00:00;0;69.1;51.7;69.0
2023-07-24 22:00:00;24;72.6;58.0;71.9
2023-07-24 23:00:00;7;77.2;65.6;76.8
2023-07-25 00:00:00;0;73.2;55.6;73.0
2023-07-25 01:00:00;0;69.6;51.6;69.5
2023-07-25 02:00:00;0;66.5;49.1;66.4
2023-07-25 03:00:00;0;63.5;47.3;64.3
2023-07-25 04:00:00;0;60.8;45.7;61.8
2023-07-25 05:00:00;0;58.2;44.5;60.5
2023-07-25 06:00:00;31;73.2;63.1;72.8
2023-07-25 07:00:00;0;75.6;63.2;75.5
2023-07-25 08:00:00;0;71.9;55.0;71.9
2023-07-25 09:00:00;0;68.5;51.2;68.6
2023-07-25 10:00:00;31;76.1;64.2;75.4
2023-07-25 11:00:00;0;75.5;61.4;75.4
2023-07-25 12:00:00;0;71.8;54.0;71.7
2023-07-25 13:00:00;0;68.4;50.5;68.4
2023-07-25 14:00:00;27;76.1;65.2;75.4
2023-07-25 15:00:00;0;75.3;61.6;75.2
2023-07-25 16:00:00;0;71.6;54.3;71.6
2023-07-25 17:00:00;0;68.4;50.8;68.3
2023-07-25 18:00:00;26;73.4;59.7;72.7
2023-07-25 19:00:00;3;76.8;65.4;76.7
2023-07-25 20:00:00;0;72.9;55.3;72.9
2023-07-25 21:00:00;0;69.5;51.2;69.4
2023-07-25 22:00:00;24;73.6;59.4;72.9
2023-07-25 23:00:00;1;76.4;63.6;76.1
2023-07-26 00:00:00;0;72.4;54.0;72.3
2023-07-26 01:00:00;0;68.9;49.9;68.8
2023-07-26 02:00:00;0;65.7;47.3;65.9
2023-07-26 03:00:00;0;62.7;45.5;63.9
2023-07-26 04:00:00;0;60.0;44.2;61.6
2023-07-26 05:00:00;0;57.6;43.0;60.2
2023-07-26 06:00:00;24;72.4;63.3;72.2
2023-07-26 07:00:00;0;75.0;61.8;75.1
2023-07-26 08:00:00;0;71.4;53.4;71.5
2023-07-26 09:00:00;3;68.4;49.8;68.4
2023-07-26 10:00:00;30;78.7;68.4;77.8
2023-07-26 11:00:00;0;74.6;59.3;74.6
2023-07-26 12:00:00;0;71.1;52.9;71.1
2023-07-26 13:00:00;2;68.2;50.5;68.1
2023-07-26 14:00:00;25;78.4;68.6;77.7
2023-07-26 15:00:00;0;74.4;58.8;74.4
2023-07-26 16:00:00;0;70.9;52.6;70.8
2023-07-26 17:00:00;0;67.5;49.2;67.5
2023-07-26 18:00:00;23;78.5;69.0;77.6
2023-07-26 19:00:00;0;74.8;59.1;74.8
2023-07-26 20:00:00;0;71.2;53.1;71.2
2023-07-26 21:00:00;14;70.5;52.9;70.1
2023-07-26 22:00:00;15;78.2;68.6;77.7
2023-07-26 23:00:00;0;74.2;57.7;74.1
2023-07-27 00:00:00;0;70.6;52.4;70.5
2023-07-27 01:00:00;0;67.2;49.3;67.2
2023-07-27 02:00:00;0;64.2;47.3;65.2
2023-07-27 03:00:00;0;61.3;45.5;62.5
2023-07-27 04:00:00;0;58.8;44.3;62.1
2023-07-27 05:00:00;0;56.3;43.1;57.5
2023-07-27 06:00:00;29;73.3;64.8;73.1
2023-07-27 07:00:00;0;75.5;62.9;75.6
2023-07-27 08:00:00;0;71.9;54.6;71.9
2023-07-27 09:00:00;0;68.4;50.6;68.5
2023-07-27 10:00:00;32;78.5;67.6;77.7
2023-07-27 11:00:00;0;74.9;58.7;74.9
2023-07-27 12:00:00;0;71.3;51.9;71.3
2023-07-27 13:00:00;5;68.7;50.1;68.6
2023-07-27 14:00:00;26;78.6;69.1;77.8
2023-07-27 15:00:00;0;74.5;58.7;74.5
2023-07-27 16:00:00;0;70.9;51.9;70.9
2023-07-27 17:00:00;0;67.5;48.3;67.5
2023-07-27 18:00:00;21;76.8;66.2;76.1
2023-07-27 19:00:00;0;74.0;58.0;73.9
2023-07-27 20:00:00;0;70.4;51.9;70.4
2023-07-27 21:00:00;4;68.0;50.2;67.9
2023-07-27 22:00:00;21;78.8;68.1;78.0
2023-07-27 23:00:00;0;74.6;56.6;74.6
2023-07-28 00:00:00;0;70.9;49.9;70.9
2023-07-28 01:00:00;0;67.3;46.2;67.4
2023-07-28 02:00:00;0;64.0;43.8;65.4
2023-07-28 03:00:00;0;60.9;42.0;62.4
2023-07-28 04:00:00;0;58.2;40.6;61.1
2023-07-28 05:00:00;0;55.7;39.6;57.3
2023-07-28 06:00:00;32;73.9;64.2;73.8
2023-07-28 07:00:00;0;76.6;63.6;76.7
2023-07-28 08:00:00;0;72.7;52.5;72.9
