Site;SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238);SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238);SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238);SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-06-12 00:00:00;57;78.4;69.5;58.9
2023-06-12 01:00:00;36;77.8;65.8;54.1
2023-06-12 02:00:00;6;76.9;58.2;45.7
2023-06-12 03:00:00;20;77.0;39.4;36.4
2023-06-12 04:00:00;40;76.8;44.6;42.4
2023-06-12 05:00:00;18;77.0;65.6;53.8
2023-06-12 06:00:00;50;77.3;46.9;44.0
2023-06-12 07:00:00;39;78.3;73.4;68.4
2023-06-12 08:00:00;43;78.3;72.6;67.5
2023-06-12 09:00:00;18;77.3;74.0;68.0
2023-06-12 10:00:00;23;77.1;72.5;67.6
2023-06-12 11:00:00;29;77.4;72.5;67.9
2023-06-12 12:00:00;16;77.2;73.4;67.6
2023-06-12 13:00:00;16;76.8;72.8;67.4
2023-06-12 14:00:00;21;77.1;72.6;67.1
2023-06-12 15:00:00;29;77.4;72.5;67.9
2023-06-12 16:00:00;14;77.5;73.6;67.6
2023-06-12 17:00:00;19;77.2;73.1;67.7
2023-06-12 18:00:00;18;77.3;73.2;67.4
2023-06-12 19:00:00;40;78.2;72.8;67.8
2023-06-12 20:00:00;52;78.8;72.5;67.2
2023-06-12 21:00:00;49;78.7;72.6;66.8
2023-06-12 22:00:00;39;78.5;73.4;66.7
2023-06-12 23:00:00;43;78.3;73.0;66.8
2023-06-13 00:00:00;31;78.1;73.7;67.0
2023-06-13 01:00:00;28;77.9;72.8;67.1
2023-06-13 02:00:00;3;75.8;72.2;67.2
2023-06-13 03:00:00;0;70.0;63.0;62.2
2023-06-13 04:00:00;6;65.8;57.2;58.5
2023-06-13 05:00:00;14;76.5;72.9;69.9
2023-06-13 06:00:00;15;72.7;66.0;65.8
2023-06-13 07:00:00;24;78.3;74.6;69.8
2023-06-13 08:00:00;49;78.6;72.6;67.6
2023-06-13 09:00:00;29;78.1;73.4;67.7
2023-06-13 10:00:00;24;77.9;74.1;68.4
2023-06-13 11:00:00;14;77.0;73.3;67.6
2023-06-13 12:00:00;15;76.9;72.7;67.4
2023-06-13 13:00:00;19;76.8;72.4;67.4
2023-06-13 14:00:00;35;78.1;73.0;68.0
2023-06-13 15:00:00;15;77.3;73.7;68.0
2023-06-13 16:00:00;14;77.3;73.5;67.8
2023-06-13 17:00:00;18;77.0;72.6;67.4
2023-06-13 18:00:00;33;77.8;72.6;67.9
2023-06-13 19:00:00;34;78.4;73.4;67.4
2023-06-13 20:00:00;46;78.8;73.2;67.4
2023-06-13 21:00:00;52;78.7;72.5;66.7
2023-06-13 22:00:00;52;78.7;72.5;66.6
2023-06-13 23:00:00;45;78.2;72.5;66.7
2023-06-14 00:00:00;41;78.3;73.1;67.4
2023-06-14 01:00:00;15;77.4;73.6;67.1
2023-06-14 02:00:00;15;76.7;72.5;67.3
2023-06-14 03:00:00;14;76.9;73.0;68.2
2023-06-14 04:00:00;0;71.2;64.6;63.3
2023-06-14 05:00:00;0;66.3;57.9;59.1
2023-06-14 06:00:00;32;67.9;58.8;59.8
2023-06-14 07:00:00;29;77.9;73.7;68.0
2023-06-14 08:00:00;30;77.8;73.1;67.3
2023-06-14 09:00:00;32;78.2;73.8;68.4
2023-06-14 10:00:00;18;77.4;73.3;67.7
2023-06-14 11:00:00;21;76.8;72.3;67.1
2023-06-14 12:00:00;29;77.2;72.5;67.9
2023-06-14 13:00:00;17;77.4;73.9;67.9
2023-06-14 14:00:00;17;77.0;73.3;67.5
2023-06-14 15:00:00;28;77.3;72.3;67.3
2023-06-14 16:00:00;21;77.6;73.7;67.9
2023-06-14 17:00:00;16;77.8;73.8;68.0
2023-06-14 18:00:00;19;77.5;72.8;67.6
2023-06-14 19:00:00;41;78.2;72.4;67.3
2023-06-14 20:00:00;41;78.8;73.8;67.3
2023-06-14 21:00:00;45;78.7;73.2;67.0
2023-06-14 22:00:00;56;78.4;71.8;67.2
2023-06-14 23:00:00;38;78.5;73.5;67.6
2023-06-15 00:00:00;25;78.5;74.6;68.3
2023-06-15 01:00:00;18;77.0;72.8;67.4
2023-06-15 02:00:00;0;72.1;66.4;63.7
2023-06-15 03:00:00;0;67.1;59.0;59.5
2023-06-15 04:00:00;20;73.9;68.9;67.0
2023-06-15 05:00:00;0;72.1;66.7;66.0
2023-06-15 06:00:00;28;76.4;71.1;68.9
2023-06-15 07:00:00;36;77.6;72.5;68.2
2023-06-15 08:00:00;32;78.5;74.1;68.2
2023-06-15 09:00:00;37;78.5;73.7;68.5
2023-06-15 10:00:00;17;77.7;73.9;68.1
2023-06-15 11:00:00;17;77.0;72.7;67.3
2023-06-15 12:00:00;23;76.9;72.3;67.5
2023-06-15 13:00:00;16;76.6;72.3;67.3
2023-06-15 14:00:00;20;76.6;72.4;67.3
2023-06-15 15:00:00;34;77.5;72.3;67.8
2023-06-15 16:00:00;26;77.2;72.3;67.2
2023-06-15 17:00:00;21;77.7;73.9;68.3
2023-06-15 18:00:00;17;76.9;73.0;67.7
2023-06-15 19:00:00;19;76.4;72.1;67.0
2023-06-15 20:00:00;52;78.8;72.6;67.5
2023-06-15 21:00:00;61;78.8;71.9;67.2
2023-06-15 22:00:00;51;78.8;72.9;67.2
2023-06-15 23:00:00;50;78.4;72.5;66.8
2023-06-16 00:00:00;38;78.0;73.0;67.4
2023-06-16 01:00:00;16;77.4;73.5;67.6
2023-06-16 02:00:00;0;72.7;66.9;63.9
2023-06-16 03:00:00;0;67.4;59.4;59.8
2023-06-16 04:00:00;20;73.9;68.5;66.8
2023-06-16 05:00:00;0;73.0;67.7;66.8
2023-06-16 06:00:00;33;76.9;71.7;69.3
2023-06-16 07:00:00;27;77.6;73.5;68.3
2023-06-16 08:00:00;31;77.7;73.0;67.5
2023-06-16 09:00:00;28;78.2;74.1;68.3
2023-06-16 10:00:00;16;77.3;73.5;67.9
2023-06-16 11:00:00;22;77.1;72.5;67.3
2023-06-16 12:00:00;26;78.1;74.1;68.3
2023-06-16 13:00:00;22;77.5;73.1;67.4
2023-06-16 14:00:00;32;77.9;73.2;67.9
2023-06-16 15:00:00;16;77.2;73.2;67.6
2023-06-16 16:00:00;17;76.9;72.5;67.2
2023-06-16 17:00:00;24;76.6;71.8;67.0
2023-06-16 18:00:00;21;77.3;72.8;67.3
2023-06-16 19:00:00;33;78.1;73.7;68.1
2023-06-16 20:00:00;57;78.5;72.0;67.5
2023-06-16 21:00:00;36;78.7;73.9;67.7
2023-06-16 22:00:00;34;78.4;73.9;68.0
2023-06-16 23:00:00;45;78.4;72.5;67.6
2023-06-17 00:00:00;16;78.0;74.6;68.1
2023-06-17 01:00:00;17;76.7;72.5;67.2
2023-06-17 02:00:00;17;76.7;72.3;67.3
2023-06-17 03:00:00;0;73.5;68.2;64.9
2023-06-17 04:00:00;0;68.1;60.3;60.6
2023-06-17 05:00:00;20;74.2;69.2;67.5
2023-06-17 06:00:00;0;72.1;66.8;66.2
2023-06-17 07:00:00;28;76.9;72.3;68.0
2023-06-17 08:00:00;18;76.5;72.0;67.0
2023-06-17 09:00:00;22;76.9;72.4;67.3
2023-06-17 10:00:00;40;78.0;73.1;68.1
2023-06-17 11:00:00;46;78.0;72.2;67.3
2023-06-17 12:00:00;22;78.2;74.4;67.7
2023-06-17 13:00:00;36;78.2;73.3;67.9
2023-06-17 14:00:00;20;77.7;73.6;67.7
2023-06-17 15:00:00;41;77.7;72.4;67.7
2023-06-17 16:00:00;18;77.8;73.9;67.8
2023-06-17 17:00:00;33;77.8;72.6;67.5
2023-06-17 18:00:00;21;78.0;74.3;68.0
2023-06-17 19:00:00;37;77.6;72.3;67.5
2023-06-17 20:00:00;33;78.4;73.8;68.1
2023-06-17 21:00:00;32;77.1;72.1;66.8
2023-06-17 22:00:00;34;78.5;74.1;68.2
2023-06-17 23:00:00;49;78.0;71.8;67.2
2023-06-18 00:00:00;17;77.7;74.3;68.0
2023-06-18 01:00:00;16;77.1;73.1;67.8
2023-06-18 02:00:00;0;73.3;67.9;64.6
2023-06-18 03:00:00;26;74.2;67.9;65.4
2023-06-18 04:00:00;0;74.2;69.3;65.5
2023-06-18 05:00:00;0;68.7;61.0;61.1
2023-06-18 06:00:00;19;74.4;69.3;67.3
2023-06-18 07:00:00;0;73.0;67.4;66.5
2023-06-18 08:00:00;38;77.3;71.7;68.9
2023-06-18 09:00:00;21;75.8;70.8;66.8
2023-06-18 10:00:00;19;77.6;73.7;68.0
2023-06-18 11:00:00;38;78.4;73.4;68.0
2023-06-18 12:00:00;21;77.8;73.7;67.7
2023-06-18 13:00:00;36;78.2;73.3;67.5
2023-06-18 14:00:00;39;78.2;72.6;67.6
2023-06-18 15:00:00;20;78.0;74.3;68.1
2023-06-18 16:00:00;19;77.4;73.2;67.7
2023-06-18 17:00:00;17;76.8;72.5;67.2
2023-06-18 18:00:00;46;78.6;72.9;67.8
2023-06-18 19:00:00;36;78.5;73.2;67.4
2023-06-18 20:00:00;42;78.4;73.2;67.9
2023-06-18 21:00:00;29;78.1;73.8;67.9
2023-06-18 22:00:00;48;78.9;73.1;67.8
2023-06-18 23:00:00;45;78.6;73.0;67.7
2023-06-19 00:00:00;18;77.8;74.2;67.9
2023-06-19 01:00:00;14;76.6;72.7;67.3
2023-06-19 02:00:00;0;71.5;65.4;63.2
2023-06-19 03:00:00;0;66.5;58.5;59.1
2023-06-19 04:00:00;20;75.5;71.2;68.8
2023-06-19 05:00:00;0;71.7;65.9;65.6
2023-06-19 06:00:00;21;76.3;72.0;69.4
2023-06-19 07:00:00;38;77.6;72.7;68.4
2023-06-19 08:00:00;20;77.5;73.7;67.7
2023-06-19 09:00:00;33;77.9;72.8;68.0
2023-06-19 10:00:00;0;75.5;71.8;66.7
2023-06-19 11:00:00;24;76.7;72.0;67.5
2023-06-19 12:00:00;22;76.5;71.9;67.4
2023-06-19 13:00:00;21;76.9;72.4;67.4
2023-06-19 14:00:00;36;77.5;72.0;67.5
2023-06-19 15:00:00;0;75.7;71.9;66.4
2023-06-19 16:00:00;25;76.1;70.9;66.8
2023-06-19 17:00:00;21;76.4;71.9;67.3
2023-06-19 18:00:00;13;73.8;67.8;64.9
2023-06-19 19:00:00;40;78.4;73.2;68.1
2023-06-19 20:00:00;44;78.2;72.6;67.2
2023-06-19 21:00:00;35;78.2;73.6;67.7
2023-06-19 22:00:00;52;78.7;72.6;67.5
2023-06-19 23:00:00;42;78.3;72.7;67.3
2023-06-20 00:00:00;17;77.8;74.0;68.0
2023-06-20 01:00:00;0;73.9;68.8;65.0
2023-06-20 02:00:00;1;68.5;60.7;60.8
2023-06-20 03:00:00;18;76.8;73.2;70.3
2023-06-20 04:00:00;15;72.9;66.5;66.5
2023-06-20 05:00:00;2;75.7;72.5;69.6
2023-06-20 06:00:00;17;74.0;68.2;67.5
2023-06-20 07:00:00;33;77.4;72.4;68.3
2023-06-20 08:00:00;27;78.0;73.8;68.1
2023-06-20 09:00:00;20;77.7;73.5;67.8
2023-06-20 10:00:00;17;77.2;73.1;67.5
2023-06-20 11:00:00;35;77.4;72.0;67.3
2023-06-20 12:00:00;22;77.5;73.8;68.1
2023-06-20 13:00:00;17;77.3;73.4;67.7
2023-06-20 14:00:00;19;77.1;72.4;67.3
2023-06-20 15:00:00;19;77.0;72.8;67.8
2023-06-20 16:00:00;18;77.1;72.7;67.8
2023-06-20 17:00:00;21;76.2;71.5;67.3
2023-06-20 18:00:00;19;76.9;72.5;67.6
2023-06-20 19:00:00;41;77.9;72.2;67.6
2023-06-20 20:00:00;42;78.5;73.2;67.6
2023-06-20 21:00:00;46;78.4;72.7;67.4
2023-06-20 22:00:00;31;78.6;74.2;67.9
2023-06-20 23:00:00;44;78.7;73.2;67.9
2023-06-21 00:00:00;37;77.8;72.7;67.7
2023-06-21 01:00:00;18;76.8;72.9;67.5
2023-06-21 02:00:00;0;74.0;69.5;65.5
2023-06-21 03:00:00;14;76.3;72.1;66.9
2023-06-21 04:00:00;0;70.8;64.1;62.4
2023-06-21 05:00:00;9;67.1;58.7;59.5
2023-06-21 06:00:00;10;76.9;73.4;70.0
2023-06-21 07:00:00;37;76.7;70.7;68.0
2023-06-21 08:00:00;38;78.3;73.0;67.9
2023-06-21 09:00:00;21;77.9;74.2;68.3
2023-06-21 10:00:00;15;77.1;73.5;68.1
2023-06-21 11:00:00;0;73.2;67.7;65.0
2023-06-21 12:00:00;34;72.3;64.5;64.0
2023-06-21 13:00:00;19;77.2;73.2;68.6
2023-06-21 14:00:00;21;77.5;73.3;67.6
2023-06-21 15:00:00;17;77.2;72.8;67.6
2023-06-21 16:00:00;21;76.4;71.6;67.2
2023-06-21 17:00:00;22;74.8;68.8;65.9
2023-06-21 18:00:00;18;77.6;74.0;67.9
2023-06-21 19:00:00;16;77.4;73.6;67.6
2023-06-21 20:00:00;45;78.4;73.0;67.7
2023-06-21 21:00:00;58;78.7;72.3;67.4
2023-06-21 22:00:00;40;78.6;73.1;67.6
2023-06-21 23:00:00;27;78.5;74.3;67.9
2023-06-22 00:00:00;37;77.9;72.5;67.6
2023-06-22 01:00:00;0;75.7;72.2;66.3
2023-06-22 02:00:00;22;76.9;72.4;67.8
2023-06-22 03:00:00;0;71.4;65.0;63.4
2023-06-22 04:00:00;0;66.4;58.2;59.2
2023-06-22 05:00:00;20;75.0;70.4;68.2
2023-06-22 06:00:00;14;73.4;67.4;66.7
2023-06-22 07:00:00;33;78.4;73.9;69.4
2023-06-22 08:00:00;37;78.3;73.6;68.0
2023-06-22 09:00:00;27;77.6;72.9;67.5
2023-06-22 10:00:00;18;76.8;72.4;67.6
2023-06-22 11:00:00;9;76.3;72.7;67.6
2023-06-22 12:00:00;25;77.1;72.1;67.5
2023-06-22 13:00:00;22;76.4;71.6;67.3
2023-06-22 14:00:00;19;76.4;71.7;67.3
2023-06-22 15:00:00;20;77.7;73.6;67.5
2023-06-22 16:00:00;32;77.5;72.8;67.9
2023-06-22 17:00:00;19;77.0;72.7;67.7
2023-06-22 18:00:00;19;76.4;71.9;67.3
2023-06-22 19:00:00;23;77.9;73.9;67.8
2023-06-22 20:00:00;47;78.3;72.6;67.6
2023-06-22 21:00:00;52;78.8;72.7;67.4
2023-06-22 22:00:00;39;78.5;73.3;67.4
2023-06-22 23:00:00;33;78.5;73.8;68.1
2023-06-23 00:00:00;20;77.6;73.4;67.6
2023-06-23 01:00:00;16;77.0;73.1;67.5
2023-06-23 02:00:00;0;72.0;66.1;63.7
2023-06-23 03:00:00;13;68.8;60.8;61.2
2023-06-23 04:00:00;7;76.2;72.7;69.9
2023-06-23 05:00:00;12;71.6;65.1;65.2
2023-06-23 06:00:00;6;76.1;72.8;69.7
2023-06-23 07:00:00;31;77.1;71.8;67.3
2023-06-23 08:00:00;36;78.5;73.9;68.3
2023-06-23 09:00:00;17;76.5;72.8;67.2
2023-06-23 10:00:00;16;76.4;72.1;67.2
2023-06-23 11:00:00;20;76.6;72.0;67.1
2023-06-23 12:00:00;42;78.2;72.7;67.5
2023-06-23 13:00:00;17;77.9;74.2;68.1
2023-06-23 14:00:00;18;77.2;72.9;67.8
2023-06-23 15:00:00;20;76.6;72.0;67.4
2023-06-23 16:00:00;21;76.6;71.9;67.3
2023-06-23 17:00:00;16;77.5;73.6;67.9
2023-06-23 18:00:00;17;77.1;73.2;67.8
2023-06-23 19:00:00;37;78.0;72.3;67.5
2023-06-23 20:00:00;26;78.1;73.9;67.7
2023-06-23 21:00:00;39;78.0;72.7;67.7
2023-06-23 22:00:00;21;77.8;73.8;67.6
2023-06-23 23:00:00;37;77.6;72.3;67.8
2023-06-24 00:00:00;17;77.2;73.3;67.8
2023-06-24 01:00:00;17;77.1;73.4;67.5
2023-06-24 02:00:00;19;76.8;72.3;67.2
2023-06-24 03:00:00;0;73.3;67.8;64.5
2023-06-24 04:00:00;0;68.0;60.2;60.4
2023-06-24 05:00:00;19;75.1;70.6;68.5
2023-06-24 06:00:00;2;71.5;65.8;65.5
2023-06-24 07:00:00;37;78.7;74.0;70.4
2023-06-24 08:00:00;0;74.8;70.4;66.1
2023-06-24 09:00:00;28;76.0;70.6;66.6
2023-06-24 10:00:00;46;78.4;72.8;67.9
2023-06-24 11:00:00;19;78.0;74.1;67.9
2023-06-24 12:00:00;42;78.3;73.5;68.2
2023-06-24 13:00:00;47;78.6;73.2;68.2
2023-06-24 14:00:00;22;77.7;73.6;67.7
2023-06-24 15:00:00;35;78.4;74.1;68.5
2023-06-24 16:00:00;19;77.4;73.3;67.7
2023-06-24 17:00:00;33;77.6;72.4;67.4
2023-06-24 18:00:00;20;78.2;74.6;68.1
2023-06-24 19:00:00;47;78.4;72.0;67.4
2023-06-24 20:00:00;40;78.4;73.3;67.6
2023-06-24 21:00:00;28;78.5;74.3;68.1
2023-06-24 22:00:00;28;77.8;73.0;67.5
2023-06-24 23:00:00;33;78.1;73.6;68.1
2023-06-25 00:00:00;16;77.1;73.5;67.8
2023-06-25 01:00:00;21;76.3;71.4;67.0
2023-06-25 02:00:00;0;73.5;68.5;65.0
2023-06-25 03:00:00;24;73.8;67.5;65.1
2023-06-25 04:00:00;0;74.7;70.0;65.8
2023-06-25 05:00:00;0;69.3;61.7;61.4
2023-06-25 06:00:00;18;75.8;71.1;68.7
2023-06-25 07:00:00;0;72.6;66.8;66.1
2023-06-25 08:00:00;37;78.3;73.7;70.1
2023-06-25 09:00:00;21;74.9;69.6;66.4
2023-06-25 10:00:00;21;77.6;73.9;68.3
2023-06-25 11:00:00;22;77.7;73.2;67.6
2023-06-25 12:00:00;35;78.0;73.2;68.3
2023-06-25 13:00:00;23;78.0;73.7;67.7
2023-06-25 14:00:00;40;78.0;72.4;67.6
2023-06-25 15:00:00;21;78.4;74.8;68.5
2023-06-25 16:00:00;16;77.2;73.3;67.9
2023-06-25 17:00:00;17;77.3;73.0;67.5
2023-06-25 18:00:00;23;76.5;71.7;67.4
2023-06-25 19:00:00;33;77.2;72.2;67.6
2023-06-25 20:00:00;57;78.6;72.1;67.7
2023-06-25 21:00:00;47;78.3;72.5;67.4
2023-06-25 22:00:00;28;78.5;74.2;67.9
2023-06-25 23:00:00;51;78.9;73.0;67.8
2023-06-26 00:00:00;36;77.9;72.8;67.6
2023-06-26 01:00:00;16;76.9;72.8;67.5
2023-06-26 02:00:00;0;74.8;70.9;66.2
2023-06-26 03:00:00;0;69.2;62.2;61.7
2023-06-26 04:00:00;20;71.1;64.5;64.1
2023-06-26 05:00:00;0;73.9;69.9;67.9
2023-06-26 06:00:00;19;73.8;68.0;67.2
2023-06-26 07:00:00;22;77.6;73.6;69.0
2023-06-26 08:00:00;33;77.4;72.4;67.6
2023-06-26 09:00:00;25;78.5;74.6;68.1
2023-06-26 10:00:00;17;77.0;72.9;67.4
2023-06-26 11:00:00;18;76.6;72.3;67.4
2023-06-26 12:00:00;26;77.2;72.1;67.5
2023-06-26 13:00:00;30;77.2;72.3;67.6
2023-06-26 14:00:00;22;78.1;74.2;68.1
2023-06-26 15:00:00;18;77.5;73.3;67.7
2023-06-26 16:00:00;17;76.8;72.5;67.1
2023-06-26 17:00:00;18;77.2;72.7;67.9
2023-06-26 18:00:00;20;76.9;72.3;67.6
2023-06-26 19:00:00;41;78.2;72.9;68.2
2023-06-26 20:00:00;38;78.5;73.3;67.8
2023-06-26 21:00:00;43;78.3;73.1;67.6
2023-06-26 22:00:00;36;78.6;73.7;67.9
2023-06-26 23:00:00;38;78.7;73.7;68.2
2023-06-27 00:00:00;32;78.0;73.2;67.6
2023-06-27 01:00:00;16;77.3;73.5;67.8
2023-06-27 02:00:00;0;74.1;69.4;65.6
2023-06-27 03:00:00;0;68.7;61.3;61.2
2023-06-27 04:00:00;6;65.1;56.5;57.9
2023-06-27 05:00:00;13;76.4;72.9;70.3
2023-06-27 06:00:00;8;71.4;64.8;65.0
2023-06-27 07:00:00;42;77.8;72.6;68.0
2023-06-27 08:00:00;29;78.5;73.6;67.3
2023-06-27 09:00:00;30;78.0;73.7;68.2
2023-06-27 10:00:00;17;77.3;73.5;67.9
2023-06-27 11:00:00;24;74.7;68.3;65.5
2023-06-27 12:00:00;4;76.6;72.9;67.7
2023-06-27 13:00:00;26;74.1;67.6;65.5
2023-06-27 14:00:00;17;77.4;73.5;68.1
2023-06-27 15:00:00;18;76.9;72.4;67.4
2023-06-27 16:00:00;0;74.9;70.4;66.2
2023-06-27 17:00:00;0;69.4;61.9;61.7
2023-06-27 18:00:00;39;75.3;69.2;67.1
2023-06-27 19:00:00;18;77.1;72.8;67.4
2023-06-27 20:00:00;46;78.3;72.6;67.7
2023-06-27 21:00:00;46;78.7;73.1;67.7
2023-06-27 22:00:00;50;79.0;73.1;67.7
2023-06-27 23:00:00;21;77.9;73.6;67.3
2023-06-28 00:00:00;32;77.5;72.8;67.8
2023-06-28 01:00:00;0;75.6;71.7;66.1
2023-06-28 02:00:00;7;70.6;63.3;62.1
2023-06-28 03:00:00;20;77.4;73.2;69.6
2023-06-28 04:00:00;0;71.6;65.2;64.8
2023-06-28 05:00:00;7;67.5;59.3;60.9
2023-06-28 06:00:00;12;77.2;73.6;70.3
2023-06-28 07:00:00;40;76.8;70.9;67.6
2023-06-28 08:00:00;46;78.2;72.4;67.5
2023-06-28 09:00:00;18;78.4;74.7;68.3
2023-06-28 10:00:00;17;77.4;73.3;67.7
2023-06-28 11:00:00;18;73.0;66.2;61.1
2023-06-28 12:00:00;32;77.9;62.1;51.3
2023-06-28 13:00:00;60;77.8;48.6;46.3
2023-06-28 14:00:00;43;78.1;69.1;57.2
2023-06-28 15:00:00;36;78.2;72.5;60.1
2023-06-28 16:00:00;37;77.5;71.6;58.8
2023-06-28 17:00:00;30;77.3;72.0;56.6
2023-06-28 18:00:00;55;77.6;70.0;60.4
2023-06-28 19:00:00;47;78.3;72.4;65.2
2023-06-28 20:00:00;30;78.1;73.2;63.0
2023-06-28 21:00:00;62;78.4;71.3;66.2
2023-06-28 22:00:00;36;78.3;73.0;65.1
2023-06-28 23:00:00;61;78.2;71.1;64.6
2023-06-29 00:00:00;32;78.1;72.8;65.0
2023-06-29 01:00:00;30;76.8;67.6;52.9
2023-06-29 02:00:00;1;75.8;63.0;45.5
2023-06-29 03:00:00;11;76.0;39.9;35.3
2023-06-29 04:00:00;47;77.0;51.6;49.7
2023-06-29 05:00:00;1;76.5;65.5;50.4
2023-06-29 06:00:00;46;78.2;55.8;52.9
2023-06-29 07:00:00;30;77.3;72.2;67.7
2023-06-29 08:00:00;40;78.3;73.6;68.5
2023-06-29 09:00:00;21;77.9;73.8;67.6
2023-06-29 10:00:00;15;76.6;72.5;67.5
2023-06-29 11:00:00;23;75.7;70.4;66.7
2023-06-29 12:00:00;14;74.3;68.7;65.4
2023-06-29 13:00:00;29;77.9;73.7;68.5
2023-06-29 14:00:00;19;77.6;73.7;67.8
2023-06-29 15:00:00;18;77.1;72.8;67.7
2023-06-29 16:00:00;23;77.1;72.6;67.6
2023-06-29 17:00:00;13;76.5;72.6;67.5
2023-06-29 18:00:00;26;73.4;66.0;64.2
2023-06-29 19:00:00;32;78.6;73.9;67.8
2023-06-29 20:00:00;51;78.7;72.9;67.9
2023-06-29 21:00:00;45;78.4;72.8;67.6
2023-06-29 22:00:00;38;78.2;73.2;67.3
2023-06-29 23:00:00;43;78.9;73.4;67.9
2023-06-30 00:00:00;32;78.3;73.7;67.9
2023-06-30 01:00:00;15;77.2;73.6;67.8
2023-06-30 02:00:00;15;76.0;71.8;67.1
2023-06-30 03:00:00;0;74.5;69.9;65.7
2023-06-30 04:00:00;0;69.0;61.7;61.3
2023-06-30 05:00:00;0;64.6;55.9;57.4
2023-06-30 06:00:00;30;75.1;69.8;66.5
2023-06-30 07:00:00;27;77.3;72.4;67.6
2023-06-30 08:00:00;30;78.1;73.6;68.2
2023-06-30 09:00:00;17;77.7;74.1;68.0
2023-06-30 10:00:00;31;77.5;72.4;67.6
2023-06-30 11:00:00;18;77.3;73.0;67.9
2023-06-30 12:00:00;19;77.7;73.9;68.1
2023-06-30 13:00:00;17;77.3;73.3;67.6
2023-06-30 14:00:00;36;77.4;72.3;68.1
2023-06-30 15:00:00;17;77.6;74.2;68.4
2023-06-30 16:00:00;17;77.3;73.4;67.9
2023-06-30 17:00:00;16;76.9;72.9;67.8
2023-06-30 18:00:00;32;77.6;72.8;68.0
2023-06-30 19:00:00;20;78.3;74.3;67.9
2023-06-30 20:00:00;43;78.7;73.3;68.1
2023-06-30 21:00:00;46;78.7;72.9;68.0
2023-06-30 22:00:00;42;78.9;73.6;68.2
2023-06-30 23:00:00;23;78.2;74.4;68.1
2023-07-01 00:00:00;35;78.3;73.4;67.8
2023-07-01 01:00:00;18;77.9;74.0;67.5
2023-07-01 02:00:00;15;77.3;72.9;67.1
2023-07-01 03:00:00;0;72.3;65.7;63.2
2023-07-01 04:00:00;0;67.1;58.8;59.2
2023-07-01 05:00:00;19;72.1;65.9;64.9
2023-07-01 06:00:00;0;74.0;69.0;67.6
2023-07-01 07:00:00;38;75.3;68.4;67.6
2023-07-01 08:00:00;0;75.7;71.9;67.2
2023-07-01 09:00:00;43;77.8;72.2;68.2
2023-07-01 10:00:00;19;77.8;74.3;67.8
2023-07-01 11:00:00;42;78.4;73.0;68.0
2023-07-01 12:00:00;27;78.2;73.6;67.9
2023-07-01 13:00:00;25;77.9;73.9;68.3
2023-07-01 14:00:00;20;78.1;73.9;67.9
2023-07-01 15:00:00;32;78.1;73.4;68.3
2023-07-01 16:00:00;18;77.9;74.0;68.1
2023-07-01 17:00:00;35;78.1;72.6;68.0
2023-07-01 18:00:00;35;78.5;73.8;68.0
2023-07-01 19:00:00;31;78.6;74.2;68.2
2023-07-01 20:00:00;41;78.2;72.5;67.7
2023-07-01 21:00:00;17;78.4;74.8;68.0
2023-07-01 22:00:00;43;78.4;73.0;68.3
2023-07-01 23:00:00;17;77.7;74.2;67.7
2023-07-02 00:00:00;16;77.0;73.1;67.6
2023-07-02 01:00:00;31;77.5;72.4;67.7
2023-07-02 02:00:00;2;75.6;71.9;66.6
2023-07-02 03:00:00;15;76.7;72.5;67.6
2023-07-02 04:00:00;0;71.0;64.4;62.9
2023-07-02 05:00:00;0;66.1;57.9;58.9
2023-07-02 06:00:00;20;74.6;70.0;68.0
2023-07-02 07:00:00;0;72.0;66.6;66.2
2023-07-02 08:00:00;37;76.6;70.8;68.9
2023-07-02 09:00:00;16;76.6;72.4;67.7
2023-07-02 10:00:00;21;78.0;74.2;68.5
2023-07-02 11:00:00;19;77.7;73.8;68.0
2023-07-02 12:00:00;41;78.4;73.5;68.5
2023-07-02 13:00:00;43;78.2;72.7;67.8
2023-07-02 14:00:00;35;78.7;74.2;68.2
2023-07-02 15:00:00;24;78.2;74.4;68.6
2023-07-02 16:00:00;39;78.3;73.3;68.1
2023-07-02 17:00:00;20;77.8;73.7;67.8
2023-07-02 18:00:00;36;78.4;73.6;68.4
2023-07-02 19:00:00;39;78.1;72.5;67.3
2023-07-02 20:00:00;31;78.3;73.8;68.0
2023-07-02 21:00:00;44;78.3;72.8;67.6
2023-07-02 22:00:00;40;78.7;73.5;67.9
2023-07-02 23:00:00;41;78.4;73.1;67.8
2023-07-03 00:00:00;23;78.0;73.7;67.6
2023-07-03 01:00:00;27;77.3;72.8;67.7
2023-07-03 02:00:00;0;74.9;71.4;66.5
2023-07-03 03:00:00;0;69.5;62.6;61.9
2023-07-03 04:00:00;0;64.9;56.6;58.0
