Site;SS13 Rte des Communaux 20 (ID 3213);SS13 Rte des Communaux 20 (ID 3213);SS13 Rte des Communaux 20 (ID 3213);SS13 Rte des Communaux 20 (ID 3213)
Object;Régulation primaire (échangeur 1);Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station
Time Stamp;Temp depart secondaire [°C];Puissance [kW];Température depart [°C];Température retour [°C]
2023-04-01 14:00:00;56.2;59;79.6;56.9
2023-04-01 15:00:00;54.6;51;79.0;55.0
2023-04-01 16:00:00;58.6;50;79.0;62.5
2023-04-01 17:00:00;60.9;20;78.3;70.1
2023-04-01 18:00:00;53.0;50;78.8;55.1
2023-04-01 19:00:00;53.9;65;78.7;53.5
2023-04-01 20:00:00;57.5;42;78.6;59.4
2023-04-01 21:00:00;54.3;59;78.7;56.2
2023-04-01 22:00:00;49.7;63;78.4;48.7
2023-04-01 23:00:00;52.6;74;79.0;50.9
2023-04-02 00:00:00;55.3;67;78.9;54.7
2023-04-02 01:00:00;58.8;55;78.8;59.6
2023-04-02 02:00:00;61.6;34;78.9;67.1
2023-04-02 03:00:00;61.9;29;78.9;68.5
2023-04-02 04:00:00;57.3;59;79.0;60.2
2023-04-02 05:00:00;62.0;31;79.2;68.1
2023-04-02 06:00:00;57.6;39;79.0;61.6
2023-04-02 07:00:00;50.9;55;79.1;51.3
2023-04-02 08:00:00;50.0;62;79.5;49.4
2023-04-02 09:00:00;50.3;65;79.2;49.1
2023-04-02 10:00:00;51.9;69;79.8;50.7
2023-04-02 11:00:00;56.8;52;79.8;57.2
2023-04-02 12:00:00;59.3;38;79.8;64.5
2023-04-02 13:00:00;52.7;69;79.7;52.1
2023-04-02 14:00:00;52.8;60;79.3;52.6
2023-04-02 15:00:00;56.5;58;79.2;59.0
2023-04-02 16:00:00;60.0;33;79.0;64.8
2023-04-02 17:00:00;57.8;46;79.0;61.2
2023-04-02 18:00:00;60.5;29;78.9;66.3
2023-04-02 19:00:00;52.9;52;78.8;55.4
2023-04-02 20:00:00;52.4;62;78.6;51.3
2023-04-02 21:00:00;52.6;50;78.5;53.2
2023-04-02 22:00:00;52.4;54;78.5;52.3
2023-04-02 23:00:00;56.1;61;78.9;56.1
2023-04-03 00:00:00;62.1;28;79.0;69.0
2023-04-03 01:00:00;57.3;50;78.9;62.2
2023-04-03 02:00:00;60.2;42;79.0;64.0
2023-04-03 03:00:00;60.9;34;79.1;67.0
2023-04-03 04:00:00;56.8;55;79.2;59.5
2023-04-03 05:00:00;61.0;33;79.2;65.7
2023-04-03 06:00:00;55.0;45;79.5;58.0
2023-04-03 07:00:00;49.1;61;79.6;48.2
2023-04-03 08:00:00;50.4;59;79.5;49.8
2023-04-03 09:00:00;50.7;59;79.9;50.1
2023-04-03 10:00:00;51.8;58;80.0;50.9
2023-04-03 11:00:00;54.6;50;79.9;55.4
2023-04-03 12:00:00;53.3;52;79.9;54.6
2023-04-03 13:00:00;57.7;42;79.9;60.9
2023-04-03 14:00:00;56.5;45;80.0;59.5
2023-04-03 15:00:00;54.4;58;79.8;54.5
2023-04-03 16:00:00;56.4;46;79.8;59.1
2023-04-03 17:00:00;57.0;48;80.0;59.3
2023-04-03 18:00:00;60.8;31;79.8;65.3
2023-04-03 19:00:00;54.4;59;79.8;55.9
2023-04-03 20:00:00;51.8;63;79.9;51.0
2023-04-03 21:00:00;50.9;58;79.8;50.6
2023-04-03 22:00:00;50.6;70;79.8;48.8
2023-04-03 23:00:00;52.3;79;79.9;50.2
2023-04-04 00:00:00;56.0;72;80.0;54.7
2023-04-04 01:00:00;58.7;60;80.0;58.4
2023-04-04 02:00:00;60.7;43;80.0;63.5
2023-04-04 03:00:00;61.8;36;80.0;66.3
2023-04-04 04:00:00;57.1;53;80.0;60.1
2023-04-04 05:00:00;61.4;42;80.1;64.6
2023-04-04 06:00:00;56.4;48;80.4;58.5
2023-04-04 07:00:00;49.2;70;80.4;47.7
2023-04-04 08:00:00;47.9;73;80.5;46.4
2023-04-04 09:00:00;49.8;71;80.6;48.8
2023-04-04 10:00:00;49.2;75;80.8;46.8
2023-04-04 11:00:00;50.1;72;80.9;48.8
2023-04-04 12:00:00;54.2;64;81.0;53.9
2023-04-04 13:00:00;62.8;34;81.0;68.1
2023-04-04 14:00:00;58.5;49;80.4;63.2
2023-04-04 15:00:00;57.8;63;81.0;60.6
2023-04-04 16:00:00;63.4;32;80.6;70.3
2023-04-04 17:00:00;62.4;37;80.6;67.9
2023-04-04 18:00:00;57.0;64;80.6;59.6
2023-04-04 19:00:00;62.6;35;80.4;68.0
2023-04-04 20:00:00;57.6;48;80.1;61.4
2023-04-04 21:00:00;52.5;70;80.2;51.2
2023-04-04 22:00:00;55.4;71;80.1;54.4
2023-04-04 23:00:00;57.2;65;80.1;56.6
2023-04-05 00:00:00;59.7;51;80.5;63.5
2023-04-05 01:00:00;58.3;66;80.1;57.5
2023-04-05 02:00:00;62.2;41;80.7;66.6
2023-04-05 03:00:00;62.9;36;80.7;68.4
2023-04-05 04:00:00;58.2;52;80.7;62.0
2023-04-05 05:00:00;60.8;49;81.0;63.5
2023-04-05 06:00:00;60.9;41;81.0;63.6
2023-04-05 07:00:00;50.8;66;80.9;51.1
2023-04-05 08:00:00;48.8;75;81.0;47.0
2023-04-05 09:00:00;49.0;78;81.0;47.3
2023-04-05 10:00:00;52.0;74;81.0;50.2
2023-04-05 11:00:00;58.0;55;81.2;58.8
2023-04-05 12:00:00;57.6;60;81.1;59.6
2023-04-05 13:00:00;62.4;34;81.0;67.3
2023-04-05 14:00:00;56.2;51;80.2;60.5
2023-04-05 15:00:00;60.9;48;81.0;63.6
2023-04-05 16:00:00;57.9;57;81.0;61.0
2023-04-05 17:00:00;63.5;32;80.9;70.4
2023-04-05 18:00:00;63.0;34;80.6;69.9
2023-04-05 19:00:00;58.3;57;80.5;61.3
2023-04-05 20:00:00;62.9;34;80.4;69.1
2023-04-05 21:00:00;51.9;73;80.1;51.5
2023-04-05 22:00:00;55.5;75;80.2;54.3
2023-04-05 23:00:00;61.8;44;80.2;65.8
2023-04-06 00:00:00;59.2;58;80.3;62.9
2023-04-06 01:00:00;63.2;33;80.3;69.8
2023-04-06 02:00:00;57.9;62;80.6;60.7
2023-04-06 03:00:00;63.1;35;80.8;69.3
2023-04-06 04:00:00;60.7;46;80.9;65.4
2023-04-06 05:00:00;59.2;56;80.9;61.7
2023-04-06 06:00:00;61.7;39;80.9;65.5
2023-04-06 07:00:00;51.4;67;81.0;51.4
2023-04-06 08:00:00;51.9;72;81.0;50.5
2023-04-06 09:00:00;56.8;59;81.1;56.5
2023-04-06 10:00:00;56.2;67;81.1;58.2
2023-04-06 11:00:00;62.3;42;81.1;65.6
2023-04-06 12:00:00;61.4;49;81.3;66.4
2023-04-06 13:00:00;61.0;48;81.0;66.4
2023-04-06 14:00:00;58.7;42;79.2;65.5
2023-04-06 15:00:00;58.7;44;79.4;65.4
2023-04-06 16:00:00;63.1;29;80.5;70.8
2023-04-06 17:00:00;56.9;59;80.0;59.7
2023-04-06 18:00:00;63.1;28;80.0;70.7
2023-04-06 19:00:00;58.1;45;80.1;63.3
2023-04-06 20:00:00;60.8;42;79.8;65.6
2023-04-06 21:00:00;54.2;81;80.0;54.4
2023-04-06 22:00:00;58.2;70;80.0;57.7
2023-04-06 23:00:00;62.5;39;79.8;68.6
2023-04-07 00:00:00;56.2;47;78.5;62.7
2023-04-07 01:00:00;62.5;26;79.5;70.7
2023-04-07 02:00:00;59.2;51;79.8;64.1
2023-04-07 03:00:00;61.5;42;79.7;67.1
2023-04-07 04:00:00;63.2;31;79.7;70.7
2023-04-07 05:00:00;57.7;58;79.7;60.8
2023-04-07 06:00:00;62.4;36;80.0;67.8
2023-04-07 07:00:00;56.1;48;80.0;59.4
2023-04-07 08:00:00;59.8;47;80.0;62.0
2023-04-07 09:00:00;48.6;70;80.0;48.8
2023-04-07 10:00:00;53.0;70;80.0;52.1
2023-04-07 11:00:00;56.2;59;80.1;57.1
2023-04-07 12:00:00;53.6;69;80.1;52.9
2023-04-07 13:00:00;60.7;47;80.0;63.3
2023-04-07 14:00:00;56.7;59;80.0;59.4
2023-04-07 15:00:00;63.1;31;80.0;70.1
2023-04-07 16:00:00;63.1;30;80.0;70.5
2023-04-07 17:00:00;62.6;28;79.9;69.5
2023-04-07 18:00:00;60.5;36;79.9;67.2
2023-04-07 19:00:00;58.7;55;79.8;62.7
2023-04-07 20:00:00;61.3;34;79.3;66.3
2023-04-07 21:00:00;51.8;77;79.4;51.5
2023-04-07 22:00:00;54.0;70;79.6;52.7
2023-04-07 23:00:00;57.3;68;79.4;56.7
2023-04-08 00:00:00;60.6;52;79.9;64.1
2023-04-08 01:00:00;62.1;39;79.7;67.1
2023-04-08 02:00:00;62.9;34;80.0;69.7
2023-04-08 03:00:00;58.8;55;80.0;63.4
2023-04-08 04:00:00;61.6;45;80.0;66.2
2023-04-08 05:00:00;62.6;37;80.0;67.9
2023-04-08 06:00:00;57.1;56;80.2;60.2
2023-04-08 07:00:00;59.3;47;80.2;59.8
2023-04-08 08:00:00;50.6;69;80.2;50.8
2023-04-08 09:00:00;51.5;95;80.6;48.2
2023-04-08 10:00:00;57.1;76;80.6;55.8
2023-04-08 11:00:00;62.2;50;80.8;66.2
2023-04-08 12:00:00;62.6;40;80.8;68.7
2023-04-08 13:00:00;59.2;57;80.5;63.9
2023-04-08 14:00:00;61.0;24;78.8;70.3
2023-04-08 15:00:00;61.4;26;79.9;69.4
2023-04-08 16:00:00;58.8;62;80.0;62.6
2023-04-08 17:00:00;60.8;22;79.3;69.5
2023-04-08 18:00:00;57.4;71;79.7;58.9
2023-04-08 19:00:00;62.2;39;79.7;67.7
2023-04-08 20:00:00;58.3;59;79.3;61.9
2023-04-08 21:00:00;54.5;69;79.2;53.4
2023-04-08 22:00:00;55.7;78;79.4;53.9
2023-04-08 23:00:00;59.9;56;79.6;61.4
2023-04-09 00:00:00;60.4;51;79.1;63.1
2023-04-09 01:00:00;62.2;37;79.4;68.1
2023-04-09 02:00:00;62.8;29;79.5;70.2
2023-04-09 03:00:00;57.0;62;79.7;60.2
2023-04-09 04:00:00;62.5;32;79.6;68.8
2023-04-09 05:00:00;60.8;40;79.6;66.6
2023-04-09 06:00:00;56.2;57;80.0;57.6
2023-04-09 07:00:00;57.2;45;79.9;59.4
2023-04-09 08:00:00;49.0;72;80.0;48.9
2023-04-09 09:00:00;54.4;82;80.1;52.9
2023-04-09 10:00:00;55.8;76;80.0;54.6
2023-04-09 11:00:00;58.2;61;80.0;60.5
2023-04-09 12:00:00;61.0;44;80.2;65.7
2023-04-09 13:00:00;58.2;56;80.1;62.4
2023-04-09 14:00:00;63.2;28;80.1;70.8
2023-04-09 15:00:00;61.7;32;79.9;68.4
2023-04-09 16:00:00;58.8;57;79.7;62.9
2023-04-09 17:00:00;62.2;24;79.8;70.7
2023-04-09 18:00:00;61.2;26;79.2;69.3
2023-04-09 19:00:00;60.0;42;79.1;66.2
2023-04-09 20:00:00;57.4;65;79.1;60.1
2023-04-09 21:00:00;62.1;32;79.0;68.2
2023-04-09 22:00:00;57.1;59;79.0;60.6
2023-04-09 23:00:00;57.6;62;78.9;59.4
2023-04-10 00:00:00;59.9;51;79.1;64.1
2023-04-10 01:00:00;62.0;37;79.0;68.0
2023-04-10 02:00:00;62.8;29;79.4;70.3
2023-04-10 03:00:00;56.8;60;79.2;60.0
2023-04-10 04:00:00;62.6;32;79.6;69.2
2023-04-10 05:00:00;62.2;33;79.6;68.0
2023-04-10 06:00:00;56.4;59;79.7;59.0
2023-04-10 07:00:00;60.4;41;80.0;62.9
2023-04-10 08:00:00;51.6;72;80.0;51.1
2023-04-10 09:00:00;53.9;80;80.0;52.4
2023-04-10 10:00:00;59.2;63;80.0;60.0
2023-04-10 11:00:00;62.7;33;80.0;68.7
2023-04-10 12:00:00;56.2;68;80.0;58.4
2023-04-10 13:00:00;61.6;21;79.1;70.7
2023-04-10 14:00:00;60.9;20;78.8;70.7
2023-04-10 15:00:00;57.2;32;78.2;65.4
2023-04-10 16:00:00;58.9;31;77.8;67.3
2023-04-10 17:00:00;60.6;19;77.6;70.5
2023-04-10 18:00:00;57.9;47;78.4;62.3
2023-04-10 19:00:00;60.5;33;78.6;67.8
2023-04-10 20:00:00;58.2;46;78.2;62.8
2023-04-10 21:00:00;59.3;38;78.2;65.4
2023-04-10 22:00:00;55.8;66;78.0;57.5
2023-04-10 23:00:00;60.9;37;78.3;67.0
2023-04-11 00:00:00;55.6;48;76.9;61.8
2023-04-11 01:00:00;60.4;27;77.9;68.8
2023-04-11 02:00:00;60.1;20;77.2;69.4
2023-04-11 03:00:00;57.8;54;78.0;62.5
2023-04-11 04:00:00;60.9;19;77.5;70.7
2023-04-11 05:00:00;60.7;20;77.4;70.3
2023-04-11 06:00:00;56.1;39;78.0;62.2
2023-04-11 07:00:00;53.6;55;78.3;53.1
2023-04-11 08:00:00;55.2;51;78.2;58.0
2023-04-11 09:00:00;52.4;55;78.1;52.3
2023-04-11 10:00:00;53.6;53;78.1;53.6
2023-04-11 11:00:00;60.4;35;78.7;65.0
2023-04-11 12:00:00;61.7;26;78.4;69.1
2023-04-11 13:00:00;55.8;58;78.6;58.9
2023-04-11 14:00:00;62.2;22;78.6;70.7
2023-04-11 15:00:00;55.9;50;78.2;60.1
2023-04-11 16:00:00;58.1;45;78.1;63.7
2023-04-11 17:00:00;61.6;18;77.9;70.9
2023-04-11 18:00:00;56.4;44;77.9;60.2
2023-04-11 19:00:00;59.2;43;77.7;62.7
2023-04-11 20:00:00;54.6;39;77.1;58.7
2023-04-11 21:00:00;56.9;49;77.6;59.0
2023-04-11 22:00:00;55.1;53;77.5;58.8
2023-04-11 23:00:00;57.1;50;77.8;59.8
2023-04-12 00:00:00;60.8;29;77.5;68.0
2023-04-12 01:00:00;56.5;50;77.6;59.8
2023-04-12 02:00:00;61.8;25;77.7;70.2
2023-04-12 03:00:00;58.4;46;77.9;64.1
2023-04-12 04:00:00;59.8;40;77.9;65.4
2023-04-12 05:00:00;61.9;27;78.2;69.8
2023-04-12 06:00:00;60.8;28;78.0;66.5
2023-04-12 07:00:00;51.2;51;78.1;53.5
2023-04-12 08:00:00;51.6;58;78.3;51.3
2023-04-12 09:00:00;54.7;60;78.7;54.2
2023-04-12 10:00:00;61.8;27;78.8;68.7
2023-04-12 11:00:00;58.4;43;78.7;64.3
2023-04-12 12:00:00;60.1;36;78.3;66.8
2023-04-12 13:00:00;58.3;27;77.5;66.5
2023-04-12 14:00:00;59.0;40;78.1;65.5
2023-04-12 15:00:00;60.6;20;77.5;69.6
2023-04-12 16:00:00;51.5;58;77.5;52.0
2023-04-12 17:00:00;51.2;52;77.4;51.5
2023-04-12 18:00:00;57.7;37;77.6;60.3
2023-04-12 19:00:00;53.5;48;77.5;56.8
2023-04-12 20:00:00;51.4;62;77.8;50.8
2023-04-12 21:00:00;54.6;56;77.9;54.9
2023-04-12 22:00:00;54.2;48;77.9;55.9
2023-04-12 23:00:00;54.2;52;78.0;55.6
2023-04-13 00:00:00;57.7;50;78.0;61.6
2023-04-13 01:00:00;58.5;52;78.5;61.7
2023-04-13 02:00:00;61.6;31;78.2;68.1
2023-04-13 03:00:00;61.4;32;78.5;67.4
2023-04-13 04:00:00;56.3;61;78.6;59.1
2023-04-13 05:00:00;61.7;33;78.9;67.4
2023-04-13 06:00:00;60.4;35;78.6;65.0
2023-04-13 07:00:00;52.5;55;79.0;53.0
2023-04-13 08:00:00;50.1;56;79.1;51.1
2023-04-13 09:00:00;48.4;62;79.1;47.8
2023-04-13 10:00:00;52.9;57;79.3;52.2
2023-04-13 11:00:00;56.8;47;79.3;59.6
2023-04-13 12:00:00;59.3;47;79.5;62.4
2023-04-13 13:00:00;57.4;42;79.1;61.5
2023-04-13 14:00:00;58.3;47;79.0;61.6
2023-04-13 15:00:00;62.5;25;79.0;70.4
2023-04-13 16:00:00;60.1;33;79.0;64.8
2023-04-13 17:00:00;58.0;33;79.0;65.1
2023-04-13 18:00:00;57.2;55;79.0;59.4
2023-04-13 19:00:00;59.6;40;78.9;64.8
2023-04-13 20:00:00;58.5;35;78.2;63.1
2023-04-13 21:00:00;49.8;63;78.7;49.4
2023-04-13 22:00:00;57.4;39;78.5;59.3
2023-04-13 23:00:00;52.4;67;79.0;53.1
2023-04-14 00:00:00;61.2;39;79.0;66.0
2023-04-14 01:00:00;62.5;31;79.1;69.3
2023-04-14 02:00:00;56.8;60;79.1;60.1
2023-04-14 03:00:00;62.6;31;79.3;69.5
2023-04-14 04:00:00;62.8;32;79.8;69.7
2023-04-14 05:00:00;57.3;61;79.6;60.1
2023-04-14 06:00:00;61.6;35;79.8;66.6
2023-04-14 07:00:00;54.5;48;80.0;57.4
2023-04-14 08:00:00;51.3;63;80.0;50.6
2023-04-14 09:00:00;52.4;65;79.9;51.7
2023-04-14 10:00:00;56.1;70;80.0;55.0
2023-04-14 11:00:00;59.0;50;80.0;62.2
2023-04-14 12:00:00;59.4;45;80.0;63.8
2023-04-14 13:00:00;58.9;45;80.0;63.5
2023-04-14 14:00:00;60.4;27;78.9;68.2
2023-04-14 15:00:00;63.0;26;79.8;71.0
2023-04-14 16:00:00;61.5;21;79.0;70.4
2023-04-14 17:00:00;58.8;44;78.6;64.6
2023-04-14 18:00:00;59.7;45;79.1;64.8
2023-04-14 19:00:00;62.3;26;79.0;70.1
2023-04-14 20:00:00;55.2;58;79.1;57.9
2023-04-14 21:00:00;58.7;51;79.1;60.2
2023-04-14 22:00:00;58.9;45;79.0;64.4
2023-04-14 23:00:00;59.8;43;79.0;65.2
2023-04-15 00:00:00;59.2;40;78.8;65.8
2023-04-15 01:00:00;59.3;50;78.8;64.4
2023-04-15 02:00:00;58.4;56;78.9;62.4
2023-04-15 03:00:00;62.1;29;78.9;69.3
2023-04-15 04:00:00;57.9;60;79.0;61.6
2023-04-15 05:00:00;62.4;30;79.1;69.7
2023-04-15 06:00:00;62.1;32;79.2;68.3
2023-04-15 07:00:00;53.7;50;79.2;56.3
2023-04-15 08:00:00;51.0;67;79.2;49.9
2023-04-15 09:00:00;52.6;66;79.4;51.8
2023-04-15 10:00:00;52.0;63;79.5;50.7
2023-04-15 11:00:00;56.7;58;79.6;56.6
2023-04-15 12:00:00;61.1;35;79.8;65.5
2023-04-15 13:00:00;53.3;64;79.6;54.7
2023-04-15 14:00:00;54.9;58;79.9;55.9
2023-04-15 15:00:00;62.5;30;79.7;69.1
2023-04-15 16:00:00;58.7;42;79.6;64.5
2023-04-15 17:00:00;59.0;45;79.3;62.2
2023-04-15 18:00:00;55.7;60;79.6;58.6
2023-04-15 19:00:00;61.1;38;79.2;64.8
2023-04-15 20:00:00;59.8;40;79.4;64.8
2023-04-15 21:00:00;52.3;70;79.3;52.2
2023-04-15 22:00:00;54.7;71;79.7;53.7
2023-04-15 23:00:00;61.1;45;79.8;64.7
2023-04-16 00:00:00;62.6;30;79.7;70.5
2023-04-16 01:00:00;54.5;84;79.8;54.5
2023-04-16 02:00:00;62.2;43;79.7;67.1
2023-04-16 03:00:00;63.0;32;79.8;70.2
2023-04-16 04:00:00;58.4;54;79.8;63.0
2023-04-16 05:00:00;62.0;41;79.8;67.4
2023-04-16 06:00:00;62.3;36;80.0;67.9
2023-04-16 07:00:00;60.1;39;80.0;63.5
2023-04-16 08:00:00;55.5;60;80.0;56.7
2023-04-16 09:00:00;52.5;72;80.0;53.2
2023-04-16 10:00:00;55.3;77;80.0;53.8
2023-04-16 11:00:00;56.6;68;80.0;56.0
2023-04-16 12:00:00;62.5;39;80.0;67.4
2023-04-16 13:00:00;57.0;52;80.0;61.3
2023-04-16 14:00:00;61.0;42;80.0;64.9
2023-04-16 15:00:00;59.1;45;79.9;64.1
2023-04-16 16:00:00;59.7;46;79.9;63.5
2023-04-16 17:00:00;62.9;29;79.8;70.3
2023-04-16 18:00:00;56.5;57;79.3;60.2
2023-04-16 19:00:00;62.0;36;79.3;67.2
2023-04-16 20:00:00;53.2;67;79.1;54.7
2023-04-16 21:00:00;54.8;62;79.2;54.4
2023-04-16 22:00:00;61.5;36;79.1;66.3
2023-04-16 23:00:00;55.0;68;79.1;57.0
2023-04-17 00:00:00;61.3;36;79.0;67.8
2023-04-17 01:00:00;58.1;56;79.2;61.6
2023-04-17 02:00:00;58.0;54;79.0;61.1
2023-04-17 03:00:00;62.6;33;79.3;69.3
2023-04-17 04:00:00;56.5;47;79.3;60.9
2023-04-17 05:00:00;60.4;42;79.3;63.4
2023-04-17 06:00:00;56.3;48;79.7;59.4
2023-04-17 07:00:00;50.3;64;79.8;49.8
2023-04-17 08:00:00;50.5;62;79.9;49.8
2023-04-17 09:00:00;54.2;57;80.0;53.7
2023-04-17 10:00:00;62.7;35;80.1;68.8
2023-04-17 11:00:00;56.0;63;80.1;58.2
2023-04-17 12:00:00;63.0;28;79.9;70.3
2023-04-17 13:00:00;62.3;24;79.6;70.8
2023-04-17 14:00:00;58.1;55;79.5;62.0
2023-04-17 15:00:00;61.3;19;78.6;70.8
2023-04-17 16:00:00;59.8;18;77.9;69.2
2023-04-17 17:00:00;61.3;20;78.4;70.7
2023-04-17 18:00:00;57.5;56;78.7;61.9
2023-04-17 19:00:00;61.4;21;78.4;70.5
2023-04-17 20:00:00;61.4;25;78.3;69.6
2023-04-17 21:00:00;56.4;64;77.9;56.8
2023-04-17 22:00:00;57.1;62;78.1;57.5
2023-04-17 23:00:00;60.9;32;78.2;66.7
2023-04-18 00:00:00;58.5;47;77.9;63.6
2023-04-18 01:00:00;56.4;61;78.1;57.8
2023-04-18 02:00:00;61.4;36;78.2;67.2
2023-04-18 03:00:00;61.8;29;78.5;68.7
2023-04-18 04:00:00;61.8;29;78.2;68.9
2023-04-18 05:00:00;56.0;56;78.7;58.8
2023-04-18 06:00:00;60.4;33;78.7;64.9
2023-04-18 07:00:00;51.8;53;79.0;53.9
2023-04-18 08:00:00;49.6;62;79.0;48.6
2023-04-18 09:00:00;52.4;65;79.0;51.7
2023-04-18 10:00:00;59.9;51;79.2;62.4
2023-04-18 11:00:00;62.2;28;79.0;68.9
2023-04-18 12:00:00;54.7;58;79.0;56.8
2023-04-18 13:00:00;61.8;27;79.0;69.5
2023-04-18 14:00:00;57.0;53;78.7;61.0
2023-04-18 15:00:00;60.8;17;77.7;70.7
2023-04-18 16:00:00;59.7;16;77.1;70.1
2023-04-18 17:00:00;59.4;19;76.6;69.1
2023-04-18 18:00:00;60.3;16;77.0;70.5
2023-04-18 19:00:00;55.5;50;77.6;60.7
2023-04-18 20:00:00;59.8;17;76.4;69.7
2023-04-18 21:00:00;55.1;59;77.0;58.6
2023-04-18 22:00:00;61.1;23;77.0;69.3
2023-04-18 23:00:00;53.7;62;77.2;56.0
2023-04-19 00:00:00;57.2;58;77.1;58.0
2023-04-19 01:00:00;59.2;48;77.3;62.4
2023-04-19 02:00:00;61.5;22;77.3;70.4
2023-04-19 03:00:00;60.9;25;77.3;69.1
2023-04-19 04:00:00;55.8;53;77.6;59.2
2023-04-19 05:00:00;61.1;26;77.8;68.2
2023-04-19 06:00:00;55.2;44;77.6;59.3
2023-04-19 07:00:00;50.6;56;78.1;50.3
2023-04-19 08:00:00;49.5;60;78.0;48.2
2023-04-19 09:00:00;49.3;58;78.2;49.3
2023-04-19 10:00:00;54.4;71;78.7;53.5
2023-04-19 11:00:00;59.3;44;78.7;63.0
2023-04-19 12:00:00;61.9;23;78.5;70.1
2023-04-19 13:00:00;61.9;20;78.0;70.7
2023-04-19 14:00:00;59.5;27;77.9;67.5
2023-04-19 15:00:00;58.4;37;77.8;64.1
2023-04-19 16:00:00;60.9;18;77.6;70.1
2023-04-19 17:00:00;60.9;17;77.2;70.5
2023-04-19 18:00:00;60.9;19;77.4;70.3
2023-04-19 19:00:00;57.7;39;77.1;63.3
2023-04-19 20:00:00;61.3;20;77.1;70.3
2023-04-19 21:00:00;52.1;66;76.9;53.7
2023-04-19 22:00:00;55.4;65;77.2;55.2
2023-04-19 23:00:00;60.2;34;77.2;65.9
2023-04-20 00:00:00;58.2;31;76.8;66.4
2023-04-20 01:00:00;57.8;51;77.3;62.2
2023-04-20 02:00:00;61.5;20;77.2;70.7
2023-04-20 03:00:00;59.2;33;77.2;66.7
2023-04-20 04:00:00;56.7;52;77.2;59.8
2023-04-20 05:00:00;61.1;26;77.7;68.1
2023-04-20 06:00:00;59.2;32;77.5;65.3
2023-04-20 07:00:00;48.9;58;77.9;48.9
2023-04-20 08:00:00;49.5;58;78.0;48.9
2023-04-20 09:00:00;52.2;61;78.0;51.5
2023-04-20 10:00:00;52.4;59;78.1;51.9
2023-04-20 11:00:00;54.5;62;78.6;53.9
2023-04-20 12:00:00;59.2;37;78.3;61.8
2023-04-20 13:00:00;52.2;50;78.4;54.2
2023-04-20 14:00:00;51.9;51;78.7;53.1
2023-04-20 15:00:00;55.6;49;78.7;56.9
2023-04-20 16:00:00;59.4;38;79.0;63.8
2023-04-20 17:00:00;49.1;66;79.0;49.1
2023-04-20 18:00:00;53.1;62;79.0;52.8
2023-04-20 19:00:00;58.4;56;79.0;59.0
2023-04-20 20:00:00;57.3;50;79.2;61.1
2023-04-20 21:00:00;53.7;69;79.0;53.0
2023-04-20 22:00:00;56.6;61;79.1;58.2
2023-04-20 23:00:00;59.2;49;79.2;63.6
2023-04-21 00:00:00;60.4;44;79.2;66.2
2023-04-21 01:00:00;60.0;45;79.6;65.6
2023-04-21 02:00:00;60.0;48;79.4;65.4
2023-04-21 03:00:00;62.8;29;79.7;70.4
2023-04-21 04:00:00;62.6;31;79.5;69.5
2023-04-21 05:00:00;57.4;61;79.5;60.1
2023-04-21 06:00:00;62.4;34;79.8;68.4
2023-04-21 07:00:00;54.5;49;79.7;57.8
2023-04-21 08:00:00;51.9;65;80.0;51.1
2023-04-21 09:00:00;54.6;73;80.0;54.0
2023-04-21 10:00:00;59.3;47;79.8;62.0
2023-04-21 11:00:00;61.8;31;79.9;68.2
2023-04-21 12:00:00;52.9;66;79.7;53.8
2023-04-21 13:00:00;60.9;36;79.7;64.8
2023-04-21 14:00:00;57.7;44;79.2;63.0
2023-04-21 15:00:00;60.9;36;79.4;66.4
2023-04-21 16:00:00;59.2;38;79.1;64.6
2023-04-21 17:00:00;58.5;46;79.0;62.3
2023-04-21 18:00:00;59.0;40;79.0;65.1
2023-04-21 19:00:00;59.1;42;78.9;63.2
2023-04-21 20:00:00;60.9;33;78.8;66.6
2023-04-21 21:00:00;52.9;68;78.5;53.4
2023-04-21 22:00:00;59.5;44;78.6;63.4
2023-04-21 23:00:00;56.7;51;78.8;61.2
2023-04-22 00:00:00;56.5;62;78.7;58.3
2023-04-22 01:00:00;60.0;43;78.7;63.7
2023-04-22 02:00:00;62.0;29;78.8;69.0
2023-04-22 03:00:00;56.8;60;79.0;60.3
2023-04-22 04:00:00;62.3;33;79.0;68.5
2023-04-22 05:00:00;62.1;32;79.0;68.9
2023-04-22 06:00:00;55.6;59;79.2;58.0
2023-04-22 07:00:00;59.9;37;79.5;62.9
2023-04-22 08:00:00;52.2;57;79.7;53.4
2023-04-22 09:00:00;52.7;82;79.9;50.7
2023-04-22 10:00:00;57.4;61;79.9;57.3
2023-04-22 11:00:00;62.6;28;79.8;69.6
2023-04-22 12:00:00;56.4;55;79.7;58.8
2023-04-22 13:00:00;60.0;42;79.8;66.3
2023-04-22 14:00:00;60.1;36;79.2;66.5
2023-04-22 15:00:00;62.0;27;79.1;68.8
2023-04-22 16:00:00;57.3;49;78.8;63.2
2023-04-22 17:00:00;60.7;21;78.0;70.1
2023-04-22 18:00:00;62.2;25;78.6;70.4
2023-04-22 19:00:00;54.8;51;77.2;60.9
2023-04-22 20:00:00;62.1;26;78.4;69.9
