Site;SS37 Av. de Gilamont 62-64-66 (ID 3237);SS37 Av. de Gilamont 62-64-66 (ID 3237);SS37 Av. de Gilamont 62-64-66 (ID 3237);SS37 Av. de Gilamont 62-64-66 (ID 3237)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-03-09 23:00:00;100;79.6;70.9;72.9
2023-03-10 00:00:00;35;70.8;65.8;63.7
2023-03-10 01:00:00;54;78.4;51.2;53.0
2023-03-10 02:00:00;66;79.0;51.7;54.1
2023-03-10 03:00:00;64;79.2;53.0;55.2
2023-03-10 04:00:00;97;79.3;61.9;64.5
2023-03-10 05:00:00;94;75.0;64.5;65.2
2023-03-10 06:00:00;63;77.6;59.9;61.2
2023-03-10 07:00:00;96;79.6;58.2;61.1
2023-03-10 08:00:00;129;80.0;68.9;71.7
2023-03-10 09:00:00;98;79.3;69.0;71.1
2023-03-10 10:00:00;98;77.8;58.8;61.3
2023-03-10 11:00:00;141;80.0;67.7;71.2
2023-03-10 12:00:00;79;76.7;64.0;65.2
2023-03-10 13:00:00;110;79.9;59.1;62.4
2023-03-10 14:00:00;108;80.1;69.9;72.4
2023-03-10 15:00:00;112;80.0;69.7;72.2
2023-03-10 16:00:00;60;75.2;64.4;64.6
2023-03-10 17:00:00;123;80.0;68.0;71.0
2023-03-10 18:00:00;106;80.0;70.7;73.0
2023-03-10 19:00:00;98;78.1;67.9;69.6
2023-03-10 20:00:00;111;80.0;70.3;72.7
2023-03-10 21:00:00;137;80.0;68.2;71.4
2023-03-10 22:00:00;100;79.7;65.8;67.9
2023-03-10 23:00:00;140;80.0;63.3;67.2
2023-03-11 00:00:00;75;77.1;63.0;64.3
2023-03-11 01:00:00;114;80.2;62.8;65.9
2023-03-11 02:00:00;70;78.3;58.2;60.0
2023-03-11 03:00:00;91;80.1;57.6;60.8
2023-03-11 04:00:00;90;80.1;58.3;61.5
2023-03-11 05:00:00;103;80.5;59.2;62.8
2023-03-11 06:00:00;104;80.7;60.9;64.5
2023-03-11 07:00:00;100;80.6;61.0;64.4
2023-03-11 08:00:00;125;80.7;63.3;66.8
2023-03-11 09:00:00;120;81.0;68.7;71.6
2023-03-11 10:00:00;92;80.8;63.7;66.5
2023-03-11 11:00:00;171;81.0;64.8;69.3
2023-03-11 12:00:00;140;81.1;69.0;72.4
2023-03-11 13:00:00;111;81.0;71.0;73.5
2023-03-11 14:00:00;135;80.9;69.3;72.4
2023-03-11 15:00:00;98;80.7;66.1;68.3
2023-03-11 16:00:00;102;80.8;68.3;70.6
2023-03-11 17:00:00;140;80.9;67.4;70.8
2023-03-11 18:00:00;84;80.7;62.9;65.1
2023-03-11 19:00:00;126;80.9;67.2;70.3
2023-03-11 20:00:00;134;81.0;69.5;72.5
2023-03-11 21:00:00;138;81.0;69.0;72.2
2023-03-11 22:00:00;137;80.8;64.4;67.7
2023-03-11 23:00:00;133;81.0;69.5;72.7
2023-03-12 00:00:00;59;78.4;59.0;60.3
2023-03-12 01:00:00;117;80.8;60.2;63.6
2023-03-12 02:00:00;112;81.2;70.6;73.2
2023-03-12 03:00:00;65;78.2;63.1;64.1
2023-03-12 04:00:00;81;80.6;57.0;59.8
2023-03-12 05:00:00;93;81.0;58.0;61.3
2023-03-12 06:00:00;90;80.9;59.0;62.1
2023-03-12 07:00:00;88;80.9;59.0;61.9
2023-03-12 08:00:00;115;81.0;66.4;69.4
2023-03-12 09:00:00;110;80.9;68.6;71.0
2023-03-12 10:00:00;91;80.3;70.9;72.6
2023-03-12 11:00:00;96;78.4;61.1;63.2
2023-03-12 12:00:00;104;81.1;72.1;74.2
2023-03-12 13:00:00;115;80.9;71.0;73.4
2023-03-12 14:00:00;116;80.9;70.7;73.4
2023-03-12 15:00:00;74;73.9;64.9;64.6
2023-03-12 16:00:00;79;78.6;70.8;71.9
2023-03-12 17:00:00;77;73.6;65.5;65.2
2023-03-12 18:00:00;99;77.8;68.8;70.5
2023-03-12 19:00:00;112;80.1;70.3;72.8
2023-03-12 20:00:00;128;80.0;68.9;71.9
2023-03-12 21:00:00;143;80.2;67.5;71.2
2023-03-12 22:00:00;85;78.1;62.0;63.7
2023-03-12 23:00:00;98;80.0;69.7;71.8
2023-03-13 00:00:00;112;78.5;67.0;69.1
2023-03-13 01:00:00;103;78.0;65.3;67.1
2023-03-13 02:00:00;61;76.9;57.2;58.4
2023-03-13 03:00:00;73;80.0;56.0;58.5
2023-03-13 04:00:00;72;80.0;56.0;58.3
2023-03-13 05:00:00;76;80.0;56.2;58.8
2023-03-13 06:00:00;79;80.1;56.4;59.1
2023-03-13 07:00:00;88;80.3;57.4;59.9
2023-03-13 08:00:00;146;80.6;67.8;71.4
2023-03-13 09:00:00;64;76.7;63.3;63.9
2023-03-13 10:00:00;122;80.5;65.0;68.2
2023-03-13 11:00:00;32;71.9;65.1;63.0
2023-03-13 12:00:00;107;79.1;67.9;69.9
2023-03-13 13:00:00;65;77.2;70.6;70.9
2023-03-13 14:00:00;16;66.6;58.2;54.5
2023-03-13 15:00:00;86;79.2;58.9;61.1
2023-03-13 16:00:00;42;72.8;68.4;67.5
2023-03-13 17:00:00;70;77.5;70.7;71.7
2023-03-13 18:00:00;61;70.8;65.4;65.1
2023-03-13 19:00:00;43;73.4;69.5;68.1
2023-03-13 20:00:00;127;76.8;66.0;68.3
2023-03-13 21:00:00;121;78.9;68.4;71.2
2023-03-13 22:00:00;103;78.9;70.0;72.3
2023-03-13 23:00:00;103;79.1;70.0;72.2
2023-03-14 00:00:00;30;70.1;62.2;59.7
2023-03-14 01:00:00;65;78.6;51.8;53.9
2023-03-14 02:00:00;92;75.8;67.0;67.8
2023-03-14 03:00:00;61;77.1;53.7;55.3
2023-03-14 04:00:00;69;78.9;54.0;56.3
2023-03-14 05:00:00;107;79.2;59.0;62.1
2023-03-14 06:00:00;75;78.8;62.1;63.9
2023-03-14 07:00:00;112;79.6;63.6;66.4
2023-03-14 08:00:00;99;79.4;67.9;69.9
2023-03-14 09:00:00;110;80.0;70.4;72.7
2023-03-14 10:00:00;100;79.6;67.6;69.5
2023-03-14 11:00:00;83;79.5;56.6;59.3
2023-03-14 12:00:00;98;78.8;64.9;67.0
2023-03-14 13:00:00;102;78.4;66.4;68.2
2023-03-14 14:00:00;146;80.0;67.2;70.8
2023-03-14 15:00:00;65;79.7;59.7;61.5
2023-03-14 16:00:00;100;79.9;57.7;60.8
2023-03-14 17:00:00;140;80.1;67.9;71.4
2023-03-14 18:00:00;108;79.0;63.3;65.8
2023-03-14 19:00:00;108;79.7;63.2;65.9
2023-03-14 20:00:00;152;80.4;67.2;71.0
2023-03-14 21:00:00;144;80.5;68.1;71.5
2023-03-14 22:00:00;135;80.5;68.8;72.0
2023-03-14 23:00:00;97;80.4;64.9;67.3
2023-03-15 00:00:00;79;80.1;58.6;61.1
2023-03-15 01:00:00;130;80.8;67.9;71.1
2023-03-15 02:00:00;100;80.2;60.9;63.6
2023-03-15 03:00:00;80;80.2;63.3;65.4
2023-03-15 04:00:00;92;80.5;58.9;62.1
2023-03-15 05:00:00;100;80.8;60.0;63.5
2023-03-15 06:00:00;111;80.7;61.8;65.6
2023-03-15 07:00:00;128;80.9;64.4;68.2
2023-03-15 08:00:00;161;81.0;67.0;71.1
2023-03-15 09:00:00;106;81.1;64.8;68.1
2023-03-15 10:00:00;123;81.1;67.6;70.8
2023-03-15 11:00:00;116;81.3;70.2;72.8
2023-03-15 12:00:00;89;78.6;59.0;61.2
2023-03-15 13:00:00;127;81.1;69.6;72.6
2023-03-15 14:00:00;68;78.1;62.4;63.4
2023-03-15 15:00:00;126;80.8;66.7;69.9
2023-03-15 16:00:00;107;81.0;71.7;74.0
2023-03-15 17:00:00;89;77.3;63.8;65.0
2023-03-15 18:00:00;114;81.0;71.0;73.6
2023-03-15 19:00:00;103;77.9;65.2;66.9
2023-03-15 20:00:00;179;80.9;65.2;69.9
2023-03-15 21:00:00;159;81.0;67.3;71.2
2023-03-15 22:00:00;135;80.9;69.1;72.4
2023-03-15 23:00:00;132;81.0;67.0;70.3
2023-03-16 00:00:00;94;81.0;60.4;63.5
2023-03-16 01:00:00;103;81.0;61.2;64.6
2023-03-16 02:00:00;120;81.1;62.9;66.6
2023-03-16 03:00:00;110;81.3;65.8;68.9
2023-03-16 04:00:00;108;81.0;62.5;66.2
2023-03-16 05:00:00;117;81.3;63.6;67.4
2023-03-16 06:00:00;118;81.5;65.0;68.8
2023-03-16 07:00:00;138;81.7;67.0;70.8
2023-03-16 08:00:00;179;81.8;66.0;70.8
2023-03-16 09:00:00;144;81.7;68.3;71.9
2023-03-16 10:00:00;101;81.7;66.6;69.2
2023-03-16 11:00:00;102;81.7;66.1;68.5
2023-03-16 12:00:00;81;78.7;58.7;60.5
2023-03-16 13:00:00;152;81.6;68.3;72.2
2023-03-16 14:00:00;55;77.5;60.2;60.8
2023-03-16 15:00:00;73;81.0;56.0;58.4
2023-03-16 16:00:00;78;80.8;55.5;57.9
2023-03-16 17:00:00;112;79.7;68.5;70.9
2023-03-16 18:00:00;54;75.2;66.1;65.5
2023-03-16 19:00:00;130;80.8;64.4;67.8
2023-03-16 20:00:00;138;81.0;69.1;72.3
2023-03-16 21:00:00;153;81.0;67.6;71.5
2023-03-16 22:00:00;131;81.0;69.7;72.8
2023-03-16 23:00:00;81;80.6;63.2;65.4
2023-03-17 00:00:00;146;81.1;66.0;69.8
2023-03-17 01:00:00;87;80.5;64.9;66.9
2023-03-17 02:00:00;88;81.0;58.9;61.8
2023-03-17 03:00:00;87;80.9;59.0;61.8
2023-03-17 04:00:00;92;81.0;59.0;62.4
2023-03-17 05:00:00;101;81.1;60.5;63.8
2023-03-17 06:00:00;108;81.2;61.7;65.2
2023-03-17 07:00:00;106;81.1;65.6;68.6
2023-03-17 08:00:00;159;81.3;67.0;71.1
2023-03-17 09:00:00;92;81.3;64.6;67.2
2023-03-17 10:00:00;112;81.1;61.2;64.5
2023-03-17 11:00:00;106;81.5;71.6;73.9
2023-03-17 12:00:00;52;76.0;62.5;62.6
2023-03-17 13:00:00;130;81.3;70.0;73.1
2023-03-17 14:00:00;80;79.7;71.6;72.5
2023-03-17 15:00:00;65;73.5;67.7;66.6
2023-03-17 16:00:00;63;77.8;71.0;71.2
2023-03-17 17:00:00;98;80.3;71.7;73.8
2023-03-17 18:00:00;70;80.4;73.9;75.1
2023-03-17 19:00:00;73;74.0;67.8;67.4
2023-03-17 20:00:00;126;80.2;69.2;72.1
2023-03-17 21:00:00;102;80.1;71.3;73.6
2023-03-17 22:00:00;114;80.0;70.3;72.7
2023-03-17 23:00:00;56;75.8;61.5;61.6
2023-03-18 00:00:00;59;79.5;53.4;55.3
2023-03-18 01:00:00;97;79.5;63.3;65.4
2023-03-18 02:00:00;57;76.3;56.0;56.7
2023-03-18 03:00:00;75;80.0;55.1;57.4
2023-03-18 04:00:00;77;80.0;55.6;58.1
2023-03-18 05:00:00;96;80.2;57.1;60.3
2023-03-18 06:00:00;101;80.5;65.7;68.2
2023-03-18 07:00:00;127;80.5;63.7;67.2
2023-03-18 08:00:00;93;80.5;64.5;67.0
2023-03-18 09:00:00;137;80.9;68.0;71.1
2023-03-18 10:00:00;98;77.7;68.0;69.5
2023-03-18 11:00:00;44;73.3;64.2;62.7
2023-03-18 12:00:00;132;80.7;65.1;68.7
2023-03-18 13:00:00;106;80.8;71.7;74.0
2023-03-18 14:00:00;83;80.6;73.3;74.9
2023-03-18 15:00:00;50;74.1;69.6;68.1
2023-03-18 16:00:00;100;80.2;71.6;73.7
2023-03-18 17:00:00;20;70.2;68.8;65.7
2023-03-18 18:00:00;130;77.4;64.1;67.1
2023-03-18 19:00:00;83;78.7;71.1;72.3
2023-03-18 20:00:00;88;75.9;68.2;69.0
2023-03-18 21:00:00;79;78.3;70.4;71.4
2023-03-18 22:00:00;102;76.0;66.2;67.4
2023-03-18 23:00:00;111;79.9;70.2;72.7
2023-03-19 00:00:00;41;71.3;60.2;58.9
2023-03-19 01:00:00;64;74.2;68.5;67.6
2023-03-19 02:00:00;99;77.4;58.5;60.9
2023-03-19 03:00:00;41;73.1;66.8;65.1
2023-03-19 04:00:00;66;79.4;53.2;55.5
2023-03-19 05:00:00;70;79.4;53.7;56.2
2023-03-19 06:00:00;73;79.5;54.8;57.1
2023-03-19 07:00:00;73;79.8;55.8;58.0
2023-03-19 08:00:00;103;79.9;58.0;60.9
2023-03-19 09:00:00;115;80.1;70.1;72.7
2023-03-19 10:00:00;88;77.2;68.4;69.3
2023-03-19 11:00:00;83;76.0;67.8;68.5
2023-03-19 12:00:00;114;80.0;70.2;72.6
2023-03-19 13:00:00;125;79.9;68.9;71.8
2023-03-19 14:00:00;102;79.8;70.2;72.3
2023-03-19 15:00:00;78;73.8;62.9;62.9
2023-03-19 16:00:00;101;79.6;70.8;72.9
2023-03-19 17:00:00;109;79.6;70.1;72.5
2023-03-19 18:00:00;40;71.9;64.9;63.0
2023-03-19 19:00:00;107;78.9;57.2;60.4
2023-03-19 20:00:00;161;79.1;65.3;69.2
2023-03-19 21:00:00;143;79.3;67.0;70.4
2023-03-19 22:00:00;123;79.5;69.0;71.7
2023-03-19 23:00:00;64;76.4;68.4;68.7
2023-03-20 00:00:00;107;79.2;62.3;64.9
2023-03-20 01:00:00;51;75.0;56.7;57.0
2023-03-20 02:00:00;69;79.2;54.3;56.7
2023-03-20 03:00:00;73;79.4;55.0;57.3
2023-03-20 04:00:00;99;79.5;59.4;62.2
2023-03-20 05:00:00;64;76.1;61.7;62.4
2023-03-20 06:00:00;85;79.9;57.0;59.8
2023-03-20 07:00:00;123;80.2;63.3;66.8
2023-03-20 08:00:00;125;80.0;69.1;72.1
2023-03-20 09:00:00;63;77.3;60.4;61.4
2023-03-20 10:00:00;156;80.2;66.8;70.6
2023-03-20 11:00:00;103;80.0;71.2;73.4
2023-03-20 12:00:00;41;74.0;62.2;61.0
2023-03-20 13:00:00;101;79.4;58.2;61.2
2023-03-20 14:00:00;112;79.7;69.9;72.4
2023-03-20 15:00:00;78;75.5;68.0;68.4
2023-03-20 16:00:00;31;70.1;65.7;63.1
2023-03-20 17:00:00;109;79.1;67.1;69.7
2023-03-20 18:00:00;77;75.0;67.6;67.8
2023-03-20 19:00:00;108;79.0;69.5;71.9
2023-03-20 20:00:00;121;79.2;68.6;71.3
2023-03-20 21:00:00;144;79.1;66.7;70.2
2023-03-20 22:00:00;127;79.3;68.2;71.2
2023-03-20 23:00:00;105;79.4;70.3;72.6
2023-03-21 00:00:00;101;76.1;64.9;66.3
2023-03-21 01:00:00;73;76.7;63.9;64.9
2023-03-21 02:00:00;81;79.3;56.7;59.2
2023-03-21 03:00:00;97;78.0;65.6;67.4
2023-03-21 04:00:00;89;79.8;56.8;60.0
2023-03-21 05:00:00;95;80.0;58.5;61.8
2023-03-21 06:00:00;98;80.1;59.8;63.1
2023-03-21 07:00:00;129;80.5;66.9;70.2
2023-03-21 08:00:00;127;80.7;69.6;72.5
2023-03-21 09:00:00;115;80.6;68.3;71.1
2023-03-21 10:00:00;86;77.6;69.2;70.0
2023-03-21 11:00:00;71;77.5;55.6;57.1
2023-03-21 12:00:00;99;80.7;71.9;74.1
2023-03-21 13:00:00;75;77.8;70.5;71.0
2023-03-21 14:00:00;96;79.9;71.1;72.8
2023-03-21 15:00:00;81;74.4;67.9;67.7
2023-03-21 16:00:00;14;67.1;66.8;62.3
2023-03-21 17:00:00;75;77.8;52.6;54.8
2023-03-21 18:00:00;78;78.3;71.0;72.0
2023-03-21 19:00:00;72;72.6;67.0;66.1
2023-03-21 20:00:00;144;79.2;66.7;70.2
2023-03-21 21:00:00;123;79.7;68.9;71.8
2023-03-21 22:00:00;126;79.3;68.3;71.3
2023-03-21 23:00:00;67;76.3;69.5;69.5
2023-03-22 00:00:00;90;78.4;69.9;71.2
2023-03-22 01:00:00;100;74.0;64.3;64.6
2023-03-22 02:00:00;44;73.5;59.0;58.3
2023-03-22 03:00:00;69;79.2;54.0;56.3
2023-03-22 04:00:00;73;79.5;54.2;56.7
2023-03-22 05:00:00;85;79.7;55.9;58.7
2023-03-22 06:00:00;103;79.9;57.8;61.1
2023-03-22 07:00:00;119;80.3;69.9;72.7
2023-03-22 08:00:00;142;80.3;68.1;71.5
2023-03-22 09:00:00;82;79.7;62.0;63.8
2023-03-22 10:00:00;95;80.4;64.2;66.6
2023-03-22 11:00:00;24;70.4;63.1;60.0
2023-03-22 12:00:00;120;80.3;64.1;67.1
2023-03-22 13:00:00;53;76.6;71.5;71.2
2023-03-22 14:00:00;25;68.9;54.1;51.1
2023-03-22 15:00:00;111;80.4;70.8;73.3
2023-03-22 16:00:00;2;63.8;64.5;59.8
2023-03-22 17:00:00;80;75.2;59.1;60.6
2023-03-22 18:00:00;88;79.5;71.4;73.1
2023-03-22 19:00:00;105;79.0;69.8;72.1
2023-03-22 20:00:00;129;79.2;68.0;71.0
2023-03-22 21:00:00;123;79.1;68.3;71.3
2023-03-22 22:00:00;90;79.1;71.3;73.2
2023-03-22 23:00:00;107;79.2;70.1;72.3
2023-03-23 00:00:00;48;74.8;70.1;69.3
2023-03-23 01:00:00;41;73.4;52.0;51.7
2023-03-23 02:00:00;84;77.2;60.3;62.0
2023-03-23 03:00:00;34;70.6;54.4;53.1
2023-03-23 04:00:00;52;78.5;51.0;52.5
2023-03-23 05:00:00;87;78.3;63.7;65.4
2023-03-23 06:00:00;55;74.7;55.4;55.6
2023-03-23 07:00:00;88;79.2;55.0;57.7
2023-03-23 08:00:00;126;79.5;68.6;71.5
2023-03-23 09:00:00;92;78.8;70.1;71.8
2023-03-23 10:00:00;65;71.3;59.0;58.4
2023-03-23 11:00:00;28;71.4;68.2;66.8
2023-03-23 12:00:00;62;74.6;67.7;68.6
2023-03-23 13:00:00;84;75.5;67.9;69.2
2023-03-23 14:00:00;1;65.0;64.4;61.4
2023-03-23 15:00:00;103;74.3;65.5;66.7
2023-03-23 16:00:00;0;62.3;63.8;58.4
2023-03-23 17:00:00;106;75.2;62.4;64.7
2023-03-23 18:00:00;26;69.6;67.4;65.1
2023-03-23 19:00:00;96;78.2;69.8;71.7
2023-03-23 20:00:00;101;77.9;69.2;71.3
2023-03-23 21:00:00;111;78.1;68.3;70.8
2023-03-23 22:00:00;71;77.6;70.8;71.8
2023-03-23 23:00:00;51;74.2;69.5;68.6
2023-03-24 00:00:00;48;70.1;52.4;51.2
2023-03-24 01:00:00;64;75.1;68.5;69.2
2023-03-24 02:00:00;30;67.4;54.1;51.7
2023-03-24 03:00:00;45;77.4;49.0;50.6
2023-03-24 04:00:00;41;77.3;49.0;50.2
2023-03-24 05:00:00;93;78.2;61.0;63.4
2023-03-24 06:00:00;56;71.4;58.7;57.6
2023-03-24 07:00:00;105;78.3;69.1;71.4
2023-03-24 08:00:00;102;79.0;70.2;72.2
2023-03-24 09:00:00;37;72.0;62.1;60.1
2023-03-24 10:00:00;112;78.3;60.1;63.1
2023-03-24 11:00:00;95;78.7;70.4;72.4
2023-03-24 12:00:00;46;68.9;61.7;59.8
2023-03-24 13:00:00;51;73.1;68.6;67.3
2023-03-24 14:00:00;48;73.7;51.2;51.7
2023-03-24 15:00:00;121;78.4;66.4;69.3
2023-03-24 16:00:00;72;76.0;69.2;69.6
2023-03-24 17:00:00;83;73.7;56.8;57.6
2023-03-24 18:00:00;97;78.6;70.1;72.1
2023-03-24 19:00:00;123;78.8;68.0;70.8
2023-03-24 20:00:00;107;78.8;69.6;71.8
2023-03-24 21:00:00;126;78.8;67.8;70.8
2023-03-24 22:00:00;84;76.6;61.8;63.5
2023-03-24 23:00:00;100;78.2;65.4;67.5
2023-03-25 00:00:00;61;76.7;54.8;56.3
2023-03-25 01:00:00;70;78.7;54.1;56.7
2023-03-25 02:00:00;73;78.9;54.5;56.9
2023-03-25 03:00:00;76;79.2;55.5;58.1
2023-03-25 04:00:00;105;79.2;59.3;62.3
2023-03-25 05:00:00;73;77.3;63.1;64.4
2023-03-25 06:00:00;112;79.6;61.7;64.8
2023-03-25 07:00:00;65;77.5;59.9;61.3
2023-03-25 08:00:00;83;79.7;57.0;59.7
2023-03-25 09:00:00;93;79.7;57.5;60.3
2023-03-25 10:00:00;142;80.1;67.7;71.2
2023-03-25 11:00:00;105;80.1;70.8;73.0
2023-03-25 12:00:00;99;76.6;64.8;66.2
2023-03-25 13:00:00;119;80.0;69.5;72.3
2023-03-25 14:00:00;108;79.9;70.5;72.8
2023-03-25 15:00:00;95;79.9;71.4;73.5
2023-03-25 16:00:00;88;79.5;72.0;73.6
2023-03-25 17:00:00;101;79.3;70.8;72.8
2023-03-25 18:00:00;80;74.1;66.3;66.2
2023-03-25 19:00:00;133;79.4;67.8;71.1
2023-03-25 20:00:00;124;79.2;68.6;71.4
2023-03-25 21:00:00;159;79.5;65.9;69.8
2023-03-25 22:00:00;121;79.8;69.3;72.0
2023-03-25 23:00:00;71;77.8;59.8;61.5
2023-03-26 00:00:00;110;79.9;70.2;72.7
2023-03-26 01:00:00;51;75.7;58.6;58.7
2023-03-26 02:00:00;110;80.0;60.3;63.4
2023-03-26 03:00:00;98;79.0;71.0;73.0
2023-03-26 04:00:00;59;76.3;67.3;67.4
2023-03-26 05:00:00;118;79.9;65.9;68.9
2023-03-26 06:00:00;65;77.8;57.8;59.3
2023-03-26 07:00:00;88;77.6;64.5;66.3
2023-03-26 08:00:00;84;78.8;56.8;59.7
2023-03-26 09:00:00;80;80.0;57.1;59.8
2023-03-26 10:00:00;79;80.5;57.1;59.7
2023-03-26 11:00:00;130;80.4;61.9;65.4
2023-03-26 12:00:00;106;79.0;67.9;70.1
2023-03-26 13:00:00;124;80.5;68.4;71.5
2023-03-26 14:00:00;134;80.6;69.0;72.1
2023-03-26 15:00:00;133;80.4;68.8;72.0
2023-03-26 16:00:00;142;80.3;68.0;71.5
2023-03-26 17:00:00;96;78.3;64.9;66.7
2023-03-26 18:00:00;108;80.6;71.2;73.6
2023-03-26 19:00:00;127;80.2;69.4;72.3
2023-03-26 20:00:00;115;80.4;70.3;73.0
2023-03-26 21:00:00;162;80.5;66.4;70.5
2023-03-26 22:00:00;84;78.3;64.7;66.3
2023-03-26 23:00:00;99;79.9;64.2;66.5
2023-03-27 00:00:00;101;80.4;59.3;62.4
2023-03-27 01:00:00;75;78.2;64.2;65.6
2023-03-27 02:00:00;81;80.2;57.0;59.6
2023-03-27 03:00:00;83;80.3;57.6;60.2
2023-03-27 04:00:00;80;80.1;57.0;59.7
2023-03-27 05:00:00;88;80.6;57.7;60.8
2023-03-27 06:00:00;100;80.6;64.9;67.4
2023-03-27 07:00:00;89;80.4;58.6;61.7
2023-03-27 08:00:00;165;80.9;65.8;70.1
2023-03-27 09:00:00;91;80.6;62.9;65.4
2023-03-27 10:00:00;102;80.6;66.0;68.4
2023-03-27 11:00:00;140;80.9;68.5;71.9
2023-03-27 12:00:00;84;80.5;63.5;65.8
2023-03-27 13:00:00;90;80.6;59.0;61.8
2023-03-27 14:00:00;150;80.9;67.8;71.5
2023-03-27 15:00:00;131;80.3;68.9;72.1
2023-03-27 16:00:00;90;80.6;65.3;67.6
2023-03-27 17:00:00;119;80.8;61.2;64.7
2023-03-27 18:00:00;130;80.9;69.1;72.2
2023-03-27 19:00:00;136;80.3;64.0;67.5
2023-03-27 20:00:00;154;80.5;67.3;71.0
2023-03-27 21:00:00;157;80.9;67.3;71.2
2023-03-27 22:00:00;164;80.6;66.4;70.6
2023-03-27 23:00:00;97;81.2;67.3;69.7
2023-03-28 00:00:00;101;80.8;59.6;62.9
2023-03-28 01:00:00;97;81.0;63.2;65.9
2023-03-28 02:00:00;92;80.8;59.5;62.6
2023-03-28 03:00:00;111;81.2;60.7;64.4
2023-03-28 04:00:00;117;80.9;66.3;69.5
2023-03-28 05:00:00;117;81.3;63.4;67.2
2023-03-28 06:00:00;123;80.4;64.6;68.2
2023-03-28 07:00:00;129;81.7;67.5;71.0
2023-03-28 08:00:00;168;81.2;66.6;71.0
2023-03-28 09:00:00;136;81.6;67.4;71.0
2023-03-28 10:00:00;146;82.0;67.5;71.3
2023-03-28 11:00:00;77;81.5;62.2;64.5
2023-03-28 12:00:00;81;81.2;58.7;61.4
2023-03-28 13:00:00;112;81.6;64.8;67.8
2023-03-28 14:00:00;73;78.0;66.8;67.6
2023-03-28 15:00:00;140;81.3;64.5;68.2
2023-03-28 16:00:00;95;79.0;69.6;70.9
2023-03-28 17:00:00;61;76.2;64.6;64.6
2023-03-28 18:00:00;104;80.1;68.3;70.5
2023-03-28 19:00:00;123;77.7;66.6;68.7
2023-03-28 20:00:00;140;81.0;69.0;72.3
2023-03-28 21:00:00;146;81.1;68.4;72.0
2023-03-28 22:00:00;151;80.9;67.7;71.4
2023-03-28 23:00:00;103;78.8;66.1;68.1
2023-03-29 00:00:00;49;75.0;64.2;63.5
2023-03-29 01:00:00;70;80.4;55.0;57.1
2023-03-29 02:00:00;70;80.5;54.4;56.8
2023-03-29 03:00:00;71;80.5;54.9;57.1
2023-03-29 04:00:00;73;80.4;55.2;57.4
2023-03-29 05:00:00;78;80.5;55.7;58.3
2023-03-29 06:00:00;126;80.9;62.5;66.0
2023-03-29 07:00:00;87;78.5;62.4;64.2
2023-03-29 08:00:00;128;81.0;69.7;72.8
2023-03-29 09:00:00;120;80.6;68.7;71.5
2023-03-29 10:00:00;65;78.1;56.7;58.3
2023-03-29 11:00:00;85;80.3;56.2;58.8
2023-03-29 12:00:00;121;81.0;70.4;73.1
2023-03-29 13:00:00;100;80.4;70.5;72.3
2023-03-29 14:00:00;48;73.9;64.9;63.7
2023-03-29 15:00:00;107;80.2;59.8;62.8
2023-03-29 16:00:00;87;78.5;70.4;71.7
2023-03-29 17:00:00;15;66.0;64.9;61.0
2023-03-29 18:00:00;112;78.3;63.7;66.5
2023-03-29 19:00:00;79;79.6;72.5;74.1
2023-03-29 20:00:00;105;77.6;68.0;69.6
2023-03-29 21:00:00;136;79.4;67.5;70.8
2023-03-29 22:00:00;109;79.2;69.8;72.2
2023-03-29 23:00:00;90;77.7;69.0;70.5
2023-03-30 00:00:00;54;76.5;71.3;71.1
2023-03-30 01:00:00;32;69.7;54.3;52.4
2023-03-30 02:00:00;48;79.0;50.1;51.9
2023-03-30 03:00:00;61;78.5;51.0;53.1
2023-03-30 04:00:00;67;75.1;68.8;68.8
2023-03-30 05:00:00;46;72.2;53.5;53.1
2023-03-30 06:00:00;58;78.4;52.1;54.1
2023-03-30 07:00:00;95;79.1;61.6;64.0
2023-03-30 08:00:00;95;79.4;71.1;73.0
2023-03-30 09:00:00;35;71.0;68.1;65.5
2023-03-30 10:00:00;109;78.1;65.4;67.9
2023-03-30 11:00:00;39;70.9;66.9;64.7
2023-03-30 12:00:00;110;78.4;65.7;68.2
2023-03-30 13:00:00;47;71.8;66.8;65.1
2023-03-30 14:00:00;141;79.0;61.0;64.7
2023-03-30 15:00:00;34;70.1;63.4;61.3
2023-03-30 16:00:00;57;78.3;51.0;53.1
2023-03-30 17:00:00;92;78.8;63.1;65.2
2023-03-30 18:00:00;63;75.1;68.8;68.8
2023-03-30 19:00:00;88;78.7;70.6;72.3
2023-03-30 20:00:00;120;77.3;66.3;68.8
2023-03-30 21:00:00;124;78.8;68.0;70.9
2023-03-30 22:00:00;111;78.9;69.2;71.7
2023-03-30 23:00:00;79;78.7;71.1;72.3
2023-03-31 00:00:00;87;73.5;65.9;66.1
2023-03-31 01:00:00;76;73.3;65.9;65.6
2023-03-31 02:00:00;41;72.1;62.0;60.6
2023-03-31 03:00:00;59;78.5;52.0;54.1
2023-03-31 04:00:00;85;78.6;54.0;56.7
