Site;SS03 Av Corsier 8-10 (ID 3203);SS03 Av Corsier 8-10 (ID 3203);SS03 Av Corsier 8-10 (ID 3203);SS03 Av Corsier 8-10 (ID 3203)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-07-22 19:00:00;17;69.7;51.3;67.3
2023-07-22 20:00:00;0;69.6;52.1;69.2
2023-07-22 21:00:00;0;62.3;46.3;66.1
2023-07-22 22:00:00;44;78.4;54.2;70.4
2023-07-22 23:00:00;0;70.4;53.4;69.4
2023-07-23 00:00:00;0;62.7;47.2;66.6
2023-07-23 01:00:00;16;66.0;48.7;66.4
2023-07-23 02:00:00;0;72.0;54.6;70.0
2023-07-23 03:00:00;0;63.9;48.0;67.3
2023-07-23 04:00:00;12;64.5;47.8;66.3
2023-07-23 05:00:00;3;73.0;56.0;70.0
2023-07-23 06:00:00;0;64.0;49.2;67.4
2023-07-23 07:00:00;0;59.4;44.1;64.3
2023-07-23 08:00:00;14;75.5;57.7;69.9
2023-07-23 09:00:00;0;66.2;51.4;68.0
2023-07-23 10:00:00;0;60.6;45.8;65.1
2023-07-23 11:00:00;17;71.1;52.7;67.9
2023-07-23 12:00:00;0;69.1;52.3;69.4
2023-07-23 13:00:00;0;62.5;46.5;66.5
2023-07-23 14:00:00;22;71.5;51.6;68.3
2023-07-23 15:00:00;0;69.0;51.1;68.8
2023-07-23 16:00:00;0;62.0;45.6;66.1
2023-07-23 17:00:00;20;70.4;50.8;67.7
2023-07-23 18:00:00;0;69.9;52.5;69.4
2023-07-23 19:00:00;0;62.7;46.6;66.6
2023-07-23 20:00:00;23;74.1;53.6;69.6
2023-07-23 21:00:00;0;69.0;51.8;69.7
2023-07-23 22:00:00;23;68.7;48.6;68.2
2023-07-23 23:00:00;11;75.0;54.4;69.7
2023-07-24 00:00:00;0;65.5;48.4;67.7
2023-07-24 01:00:00;11;63.2;45.7;65.9
2023-07-24 02:00:00;8;74.2;56.0;69.7
2023-07-24 03:00:00;7;73.5;56.4;69.5
2023-07-24 04:00:00;0;64.2;49.8;67.2
2023-07-24 05:00:00;0;59.3;44.8;64.1
2023-07-24 06:00:00;15;70.0;52.3;67.6
2023-07-24 07:00:00;0;69.1;52.9;69.3
2023-07-24 08:00:00;0;62.5;46.9;66.5
2023-07-24 09:00:00;15;68.2;50.1;67.1
2023-07-24 10:00:00;0;70.8;53.9;69.3
2023-07-24 11:00:00;5;63.2;47.6;66.5
2023-07-24 12:00:00;24;77.1;55.0;70.5
2023-07-24 13:00:00;0;67.2;50.3;68.7
2023-07-24 14:00:00;8;62.3;45.5;66.1
2023-07-24 15:00:00;19;76.6;54.8;70.0
2023-07-24 16:00:00;0;66.6;49.6;68.1
2023-07-24 17:00:00;0;61.0;44.5;65.2
2023-07-24 18:00:00;21;72.8;53.0;69.0
2023-07-24 19:00:00;0;68.7;51.6;69.5
2023-07-24 20:00:00;0;62.5;45.9;66.7
2023-07-24 21:00:00;18;73.0;52.8;68.4
2023-07-24 22:00:00;0;68.0;51.7;68.0
2023-07-24 23:00:00;0;61.3;46.0;65.3
2023-07-25 00:00:00;21;73.8;53.7;69.0
2023-07-25 01:00:00;0;68.3;51.4;68.8
2023-07-25 02:00:00;0;62.1;45.9;66.0
2023-07-25 03:00:00;14;67.4;50.0;66.5
2023-07-25 04:00:00;0;70.8;54.6;69.5
2023-07-25 05:00:00;0;63.4;48.1;66.8
2023-07-25 06:00:00;8;63.0;47.1;65.5
2023-07-25 07:00:00;4;73.6;56.9;69.7
2023-07-25 08:00:00;0;64.9;49.9;67.6
2023-07-25 09:00:00;6;62.1;46.2;65.5
2023-07-25 10:00:00;11;75.3;56.0;70.8
2023-07-25 11:00:00;0;66.1;49.7;68.9
2023-07-25 12:00:00;7;62.8;45.9;66.4
2023-07-25 13:00:00;15;75.9;55.5;69.7
2023-07-25 14:00:00;0;65.6;49.7;67.7
2023-07-25 15:00:00;6;61.1;45.3;64.9
2023-07-25 16:00:00;15;76.0;55.5;70.2
2023-07-25 17:00:00;0;65.8;49.6;68.1
2023-07-25 18:00:00;6;61.7;45.7;65.5
2023-07-25 19:00:00;13;75.2;55.6;69.5
2023-07-25 20:00:00;0;64.8;49.5;67.1
2023-07-25 21:00:00;5;60.9;45.4;64.8
2023-07-25 22:00:00;17;76.2;55.2;70.0
2023-07-25 23:00:00;0;65.8;49.5;68.0
2023-07-26 00:00:00;0;60.4;44.3;65.0
2023-07-26 01:00:00;16;69.8;51.7;67.6
2023-07-26 02:00:00;0;69.8;53.5;69.8
2023-07-26 03:00:00;0;63.3;47.3;67.0
2023-07-26 04:00:00;12;65.1;48.2;66.2
2023-07-26 05:00:00;2;72.8;56.1;69.4
2023-07-26 06:00:00;0;64.0;49.2;66.9
2023-07-26 07:00:00;0;59.3;44.1;63.9
2023-07-26 08:00:00;15;75.6;57.3;69.4
2023-07-26 09:00:00;0;65.7;50.4;67.3
2023-07-26 10:00:00;7;62.3;46.5;65.3
2023-07-26 11:00:00;11;75.0;55.5;69.5
2023-07-26 12:00:00;0;64.7;49.1;67.3
2023-07-26 13:00:00;8;61.3;45.4;65.1
2023-07-26 14:00:00;10;75.3;56.0;70.3
2023-07-26 15:00:00;0;65.5;49.5;68.3
2023-07-26 16:00:00;6;61.5;45.5;65.8
2023-07-26 17:00:00;10;74.7;56.6;70.0
2023-07-26 18:00:00;0;65.2;49.9;67.8
2023-07-26 19:00:00;10;63.5;46.9;65.9
2023-07-26 20:00:00;9;74.7;55.5;70.1
2023-07-26 21:00:00;0;65.5;49.1;68.0
2023-07-26 22:00:00;13;65.1;47.1;66.8
2023-07-26 23:00:00;6;74.4;55.1;70.1
2023-07-27 00:00:00;0;64.9;48.4;67.9
2023-07-27 01:00:00;10;62.3;45.5;65.7
2023-07-27 02:00:00;8;74.9;56.5;70.0
2023-07-27 03:00:00;0;64.8;49.6;67.8
2023-07-27 04:00:00;0;59.8;44.4;64.7
2023-07-27 05:00:00;13;75.1;57.2;69.7
2023-07-27 06:00:00;0;66.2;51.4;68.2
2023-07-27 07:00:00;0;60.7;45.8;65.1
2023-07-27 08:00:00;17;72.1;53.7;68.3
2023-07-27 09:00:00;0;69.0;52.3;69.7
2023-07-27 10:00:00;0;62.4;46.4;66.7
2023-07-27 11:00:00;20;71.4;51.9;68.4
2023-07-27 12:00:00;0;69.9;52.7;69.9
2023-07-27 13:00:00;0;62.8;46.6;66.9
2023-07-27 14:00:00;21;69.5;50.1;67.5
2023-07-27 15:00:00;0;71.4;53.1;70.4
2023-07-27 16:00:00;0;63.7;47.0;67.5
2023-07-27 17:00:00;18;70.1;50.6;67.8
2023-07-27 18:00:00;0;70.7;52.2;68.6
2023-07-27 19:00:00;0;62.6;46.3;65.9
2023-07-27 20:00:00;19;71.5;51.7;67.8
2023-07-27 21:00:00;0;69.7;52.7;69.0
2023-07-27 22:00:00;0;62.4;46.7;66.2
2023-07-27 23:00:00;18;70.3;51.3;67.6
2023-07-28 00:00:00;0;70.6;53.1;70.0
2023-07-28 01:00:00;0;63.1;47.0;67.1
2023-07-28 02:00:00;14;67.2;49.4;67.0
2023-07-28 03:00:00;0;71.5;54.7;69.9
2023-07-28 04:00:00;0;63.3;48.3;67.1
2023-07-28 05:00:00;7;62.5;46.5;65.3
2023-07-28 06:00:00;5;74.0;57.2;70.1
2023-07-28 07:00:00;0;65.0;50.1;67.9
2023-07-28 08:00:00;0;60.1;44.8;64.8
2023-07-28 09:00:00;14;76.2;57.7;70.2
2023-07-28 10:00:00;0;65.7;50.7;67.9
2023-07-28 11:00:00;17;66.4;48.3;66.7
2023-07-28 12:00:00;7;74.3;53.9;70.4
2023-07-28 13:00:00;0;64.9;47.6;68.1
2023-07-28 14:00:00;16;66.2;47.3;66.8
2023-07-28 15:00:00;3;73.6;54.4;70.0
2023-07-28 16:00:00;0;64.1;47.9;67.4
2023-07-28 17:00:00;22;68.7;49.4;67.6
2023-07-28 18:00:00;0;71.8;53.8;70.0
2023-07-28 19:00:00;0;63.4;47.5;67.2
2023-07-28 20:00:00;16;66.7;48.7;66.7
2023-07-28 21:00:00;0;72.2;54.0;69.4
2023-07-28 22:00:00;0;63.3;47.6;66.9
2023-07-28 23:00:00;11;63.9;47.0;65.5
2023-07-29 00:00:00;3;73.4;56.0;69.8
2023-07-29 01:00:00;0;63.9;49.1;67.2
2023-07-29 02:00:00;0;59.2;44.1;64.0
2023-07-29 03:00:00;15;75.7;56.9;70.0
2023-07-29 04:00:00;0;66.5;50.8;68.3
2023-07-29 05:00:00;0;61.0;45.4;65.3
2023-07-29 06:00:00;13;71.5;54.2;68.5
2023-07-29 07:00:00;0;67.9;53.3;68.9
2023-07-29 08:00:00;0;61.7;47.2;66.0
2023-07-29 09:00:00;14;70.4;52.6;67.8
2023-07-29 10:00:00;0;69.5;53.1;69.2
2023-07-29 11:00:00;0;62.8;47.0;66.5
2023-07-29 12:00:00;17;69.8;51.4;67.7
2023-07-29 13:00:00;0;70.7;53.8;69.9
2023-07-29 14:00:00;0;63.5;47.5;67.1
2023-07-29 15:00:00;16;65.8;47.8;66.3
2023-07-29 16:00:00;1;72.8;54.6;69.7
2023-07-29 17:00:00;0;64.4;48.1;67.2
2023-07-29 18:00:00;19;73.5;53.1;68.9
2023-07-29 19:00:00;0;68.2;51.5;68.8
2023-07-29 20:00:00;0;61.6;45.8;65.9
2023-07-29 21:00:00;16;75.3;56.0;69.7
2023-07-29 22:00:00;0;66.5;50.7;68.4
2023-07-29 23:00:00;0;60.8;45.3;65.3
2023-07-30 00:00:00;20;75.6;55.7;69.9
2023-07-30 01:00:00;0;67.5;51.6;68.8
2023-07-30 02:00:00;0;61.3;45.9;65.8
2023-07-30 03:00:00;13;68.9;51.6;67.1
2023-07-30 04:00:00;0;69.3;54.1;68.4
2023-07-30 05:00:00;0;61.8;47.7;65.7
2023-07-30 06:00:00;15;71.3;54.1;68.1
2023-07-30 07:00:00;0;68.2;53.0;68.5
2023-07-30 08:00:00;0;61.4;47.0;65.7
2023-07-30 09:00:00;15;66.8;50.2;66.2
2023-07-30 10:00:00;0;70.7;55.4;69.4
2023-07-30 11:00:00;0;62.7;48.6;66.6
2023-07-30 12:00:00;18;69.1;51.5;67.3
2023-07-30 13:00:00;0;71.7;54.5;69.9
2023-07-30 14:00:00;0;63.7;48.0;67.1
2023-07-30 15:00:00;7;61.6;45.3;64.9
2023-07-30 16:00:00;8;74.9;56.7;69.8
2023-07-30 17:00:00;0;64.7;49.9;67.6
2023-07-30 18:00:00;12;64.2;48.0;66.1
2023-07-30 19:00:00;4;74.1;56.0;69.9
2023-07-30 20:00:00;0;64.4;49.1;67.5
2023-07-30 21:00:00;15;68.4;50.6;67.5
2023-07-30 22:00:00;0;70.7;53.9;69.1
2023-07-30 23:00:00;0;62.5;47.5;66.4
2023-07-31 00:00:00;12;73.5;55.4;69.3
2023-07-31 01:00:00;0;67.8;51.7;69.0
2023-07-31 02:00:00;0;61.9;46.0;66.1
2023-07-31 03:00:00;9;73.5;55.3;70.0
2023-07-31 04:00:00;11;69.0;52.5;68.9
2023-07-31 05:00:00;2;72.8;56.2;69.6
2023-07-31 06:00:00;0;64.1;49.3;67.2
2023-07-31 07:00:00;0;59.4;44.2;64.2
2023-07-31 08:00:00;13;76.0;57.9;70.2
2023-07-31 09:00:00;0;65.5;50.7;67.8
2023-07-31 10:00:00;0;60.1;45.2;64.8
2023-07-31 11:00:00;14;74.0;56.3;69.2
2023-07-31 12:00:00;0;67.2;52.3;68.8
2023-07-31 13:00:00;10;65.7;49.4;67.1
2023-07-31 14:00:00;5;74.8;56.1;70.8
2023-07-31 15:00:00;0;65.8;49.3;68.6
2023-07-31 16:00:00;14;69.7;51.3;68.2
2023-07-31 17:00:00;0;70.7;53.9;69.6
2023-07-31 18:00:00;0;62.9;47.6;66.8
2023-07-31 19:00:00;18;67.1;48.7;66.6
2023-07-31 20:00:00;1;72.9;54.3;70.4
2023-07-31 21:00:00;0;64.5;47.8;67.8
2023-07-31 22:00:00;21;67.7;48.5;67.2
2023-07-31 23:00:00;1;72.4;54.2;69.2
2023-08-01 00:00:00;0;63.4;47.6;66.6
2023-08-01 01:00:00;15;64.8;47.1;65.7
2023-08-01 02:00:00;3;73.7;55.4;70.2
2023-08-01 03:00:00;0;64.4;48.6;67.7
2023-08-01 04:00:00;0;59.6;43.8;64.5
2023-08-01 05:00:00;16;75.4;57.7;70.4
2023-08-01 06:00:00;0;65.9;51.0;68.5
2023-08-01 07:00:00;0;60.7;45.6;65.4
2023-08-01 08:00:00;12;71.7;54.4;68.3
2023-08-01 09:00:00;0;67.7;53.3;68.5
2023-08-01 10:00:00;0;61.3;47.3;65.6
2023-08-01 11:00:00;12;66.4;50.0;66.1
2023-08-01 12:00:00;0;71.2;54.7;69.1
2023-08-01 13:00:00;0;63.1;48.2;66.4
2023-08-01 14:00:00;20;67.8;48.8;66.8
2023-08-01 15:00:00;0;72.5;54.0;70.2
2023-08-01 16:00:00;0;64.0;47.6;67.5
2023-08-01 17:00:00;26;69.3;49.1;67.5
2023-08-01 18:00:00;0;72.7;52.5;70.5
2023-08-01 19:00:00;0;64.5;46.5;67.9
2023-08-01 20:00:00;22;73.8;52.5;68.9
2023-08-01 21:00:00;0;69.2;51.9;68.8
2023-08-01 22:00:00;0;62.4;46.2;66.1
2023-08-01 23:00:00;22;73.2;52.6;68.4
2023-08-02 00:00:00;0;67.8;51.2;68.0
2023-08-02 01:00:00;0;60.9;45.6;65.2
2023-08-02 02:00:00;16;72.7;53.5;68.4
2023-08-02 03:00:00;0;68.7;51.9;69.0
2023-08-02 04:00:00;0;62.5;46.1;66.3
2023-08-02 05:00:00;13;68.7;51.3;67.4
2023-08-02 06:00:00;0;70.9;54.3;70.0
2023-08-02 07:00:00;0;63.5;48.0;67.3
2023-08-02 08:00:00;15;65.8;48.5;66.5
2023-08-02 09:00:00;1;72.4;55.0;69.3
2023-08-02 10:00:00;0;63.8;48.3;66.9
2023-08-02 11:00:00;19;66.8;48.4;66.6
2023-08-02 12:00:00;2;72.6;54.4;69.8
2023-08-02 13:00:00;0;63.8;47.9;67.2
2023-08-02 14:00:00;13;64.9;47.2;66.0
2023-08-02 15:00:00;5;74.1;53.4;70.1
2023-08-02 16:00:00;0;64.7;47.1;67.7
2023-08-02 17:00:00;12;64.6;46.1;66.2
2023-08-02 18:00:00;6;74.1;55.6;70.0
2023-08-02 19:00:00;0;65.0;48.9;67.8
2023-08-02 20:00:00;16;66.0;48.0;66.9
2023-08-02 21:00:00;3;73.3;55.2;69.4
2023-08-02 22:00:00;0;63.8;48.5;66.9
2023-08-02 23:00:00;20;67.3;48.8;66.8
2023-08-03 00:00:00;1;73.0;54.6;70.1
2023-08-03 01:00:00;0;64.5;48.1;67.6
2023-08-03 02:00:00;7;61.4;44.6;65.1
2023-08-03 03:00:00;9;75.4;56.7;69.9
2023-08-03 04:00:00;0;65.6;50.0;67.9
2023-08-03 05:00:00;0;60.5;44.8;64.9
2023-08-03 06:00:00;12;74.0;55.9;69.0
2023-08-03 07:00:00;0;67.2;52.0;68.2
2023-08-03 08:00:00;0;61.4;46.2;65.4
2023-08-03 09:00:00;15;72.5;53.9;68.4
2023-08-03 10:00:00;0;68.0;51.6;68.3
2023-08-03 11:00:00;0;61.6;45.9;65.5
2023-08-03 12:00:00;17;72.9;53.2;68.6
2023-08-03 13:00:00;0;68.6;51.6;69.1
2023-08-03 14:00:00;0;62.0;45.9;66.2
2023-08-03 15:00:00;18;70.5;51.3;67.8
2023-08-03 16:00:00;0;69.5;52.7;69.1
2023-08-03 17:00:00;0;62.2;46.8;66.3
2023-08-03 18:00:00;17;68.8;50.4;67.2
2023-08-03 19:00:00;0;70.4;53.4;69.3
2023-08-03 20:00:00;10;65.0;48.1;67.2
2023-08-03 21:00:00;17;76.2;55.6;69.7
2023-08-03 22:00:00;0;65.6;50.0;67.5
2023-08-03 23:00:00;8;61.1;45.4;65.1
2023-08-04 00:00:00;15;76.1;55.5;70.3
2023-08-04 01:00:00;0;66.0;49.6;68.4
2023-08-04 02:00:00;0;60.6;44.5;65.3
2023-08-04 03:00:00;15;71.8;54.1;68.7
2023-08-04 04:00:00;0;68.0;52.6;69.3
2023-08-04 05:00:00;0;61.8;46.8;66.3
2023-08-04 06:00:00;13;68.5;51.7;67.2
2023-08-04 07:00:00;0;70.5;54.9;69.6
2023-08-04 08:00:00;0;63.2;48.3;66.8
2023-08-04 09:00:00;11;64.7;48.4;65.8
2023-08-04 10:00:00;2;73.2;56.1;70.4
2023-08-04 11:00:00;0;64.1;49.1;67.7
2023-08-04 12:00:00;14;65.6;48.2;66.6
2023-08-04 13:00:00;3;73.4;55.1;70.5
2023-08-04 14:00:00;0;64.4;48.4;68.0
2023-08-04 15:00:00;8;63.2;46.4;65.9
2023-08-04 16:00:00;7;74.7;55.7;70.0
2023-08-04 17:00:00;0;65.3;49.1;67.9
2023-08-04 18:00:00;11;63.7;46.3;66.2
2023-08-04 19:00:00;12;75.7;54.5;70.4
2023-08-04 20:00:00;0;66.2;48.4;68.5
2023-08-04 21:00:00;8;63.0;45.1;66.4
2023-08-04 22:00:00;12;75.4;55.8;69.7
2023-08-04 23:00:00;0;64.9;49.6;67.4
2023-08-05 00:00:00;0;59.7;44.5;64.5
2023-08-05 01:00:00;16;74.6;55.8;69.6
2023-08-05 02:00:00;0;66.5;51.0;68.3
2023-08-05 03:00:00;0;60.8;45.6;65.3
2023-08-05 04:00:00;14;71.3;53.8;68.2
2023-08-05 05:00:00;0;69.0;53.6;69.2
2023-08-05 06:00:00;0;62.5;47.5;66.5
2023-08-05 07:00:00;11;64.9;48.6;65.9
2023-08-05 08:00:00;2;72.5;56.3;69.9
2023-08-05 09:00:00;0;64.3;49.3;67.4
2023-08-05 10:00:00;4;61.1;45.5;65.0
2023-08-05 11:00:00;10;75.4;56.7;69.9
2023-08-05 12:00:00;0;65.6;49.9;67.9
2023-08-05 13:00:00;5;61.8;45.8;65.6
2023-08-05 14:00:00;12;75.9;56.0;70.9
2023-08-05 15:00:00;0;66.8;49.6;69.2
2023-08-05 16:00:00;9;64.7;46.8;67.0
2023-08-05 17:00:00;7;75.1;55.7;70.9
2023-08-05 18:00:00;0;66.3;49.2;69.0
2023-08-05 19:00:00;21;69.4;49.5;68.3
2023-08-05 20:00:00;1;72.7;54.6;70.0
2023-08-05 21:00:00;0;64.3;48.1;67.5
2023-08-05 22:00:00;20;71.3;51.8;68.1
2023-08-05 23:00:00;0;69.6;52.6;68.5
2023-08-06 00:00:00;0;62.0;46.6;65.8
2023-08-06 01:00:00;16;68.7;50.5;66.9
2023-08-06 02:00:00;0;70.9;53.4;69.3
2023-08-06 03:00:00;0;63.2;47.2;66.6
2023-08-06 04:00:00;10;63.7;47.1;65.7
2023-08-06 05:00:00;4;74.4;56.7;70.3
2023-08-06 06:00:00;0;65.5;49.7;68.2
2023-08-06 07:00:00;0;60.7;44.7;65.1
2023-08-06 08:00:00;14;74.4;56.4;69.8
2023-08-06 09:00:00;0;67.2;51.8;69.0
2023-08-06 10:00:00;0;61.6;46.1;66.0
2023-08-06 11:00:00;12;69.8;52.5;67.6
2023-08-06 12:00:00;0;70.1;53.8;70.0
2023-08-06 13:00:00;0;63.4;47.5;67.2
2023-08-06 14:00:00;18;69.4;50.4;67.7
2023-08-06 15:00:00;0;71.8;52.7;70.1
2023-08-06 16:00:00;0;64.1;46.6;67.4
2023-08-06 17:00:00;20;71.4;51.3;68.4
2023-08-06 18:00:00;0;69.9;52.4;69.0
2023-08-06 19:00:00;0;62.4;46.5;66.3
2023-08-06 20:00:00;23;76.7;55.1;70.2
2023-08-06 21:00:00;0;66.9;50.7;68.8
2023-08-06 22:00:00;0;60.9;45.2;65.7
2023-08-06 23:00:00;16;75.3;55.7;69.8
2023-08-07 00:00:00;0;66.3;50.2;68.3
2023-08-07 01:00:00;0;60.7;44.9;65.3
2023-08-07 02:00:00;15;73.2;54.4;68.8
2023-08-07 03:00:00;6;73.9;57.0;70.1
2023-08-07 04:00:00;0;63.8;50.1;67.4
2023-08-07 05:00:00;0;54.6;44.8;61.3
2023-08-07 06:00:00;17;60.8;48.6;55.6
2023-08-07 07:00:00;0;60.4;55.0;53.7
2023-08-07 08:00:00;4;63.8;29.9;35.7
2023-08-07 09:00:00;29;71.3;41.5;54.5
2023-08-07 10:00:00;0;70.7;53.3;68.9
2023-08-07 11:00:00;0;61.8;47.1;66.0
2023-08-07 12:00:00;18;68.4;49.8;66.9
2023-08-07 13:00:00;0;70.7;52.6;69.1
2023-08-07 14:00:00;0;61.8;46.5;66.2
2023-08-07 15:00:00;20;73.5;53.1;69.1
2023-08-07 16:00:00;0;68.3;51.2;69.0
2023-08-07 17:00:00;0;61.7;45.7;66.1
2023-08-07 18:00:00;16;70.6;51.7;67.6
2023-08-07 19:00:00;0;68.3;52.4;68.0
2023-08-07 20:00:00;8;63.1;47.4;65.9
2023-08-07 21:00:00;21;77.2;55.7;70.1
2023-08-07 22:00:00;0;63.6;50.8;66.2
2023-08-07 23:00:00;1;52.3;45.2;58.2
2023-08-08 00:00:00;22;77.0;55.1;70.4
2023-08-08 01:00:00;0;66.1;49.9;68.1
2023-08-08 02:00:00;0;59.7;44.6;64.8
2023-08-08 03:00:00;17;72.6;54.1;68.7
2023-08-08 04:00:00;0;68.1;52.2;69.2
2023-08-08 05:00:00;0;61.2;46.4;66.1
2023-08-08 06:00:00;15;69.2;51.7;67.0
2023-08-08 07:00:00;0;62.4;54.6;60.9
2023-08-08 08:00:00;1;46.1;43.6;38.0
2023-08-08 09:00:00;25;68.6;45.0;58.2
2023-08-08 10:00:00;0;70.6;53.0;69.4
2023-08-08 11:00:00;0;63.0;46.7;66.7
2023-08-08 12:00:00;24;74.8;53.7;69.5
2023-08-08 13:00:00;0;68.0;51.4;68.9
2023-08-08 14:00:00;0;61.4;45.5;65.9
2023-08-08 15:00:00;28;75.0;53.6;69.4
2023-08-08 16:00:00;0;68.3;51.7;69.0
2023-08-08 17:00:00;0;61.6;45.9;66.0
2023-08-08 18:00:00;15;69.8;51.4;67.4
2023-08-08 19:00:00;0;69.9;52.9;68.9
2023-08-08 20:00:00;0;62.4;46.8;65.9
2023-08-08 21:00:00;24;77.1;55.4;70.5
2023-08-08 22:00:00;0;66.6;50.6;68.4
2023-08-08 23:00:00;30;71.0;49.4;68.2
2023-08-09 00:00:00;7;74.6;55.3;69.9
2023-08-09 01:00:00;0;64.3;48.5;67.4
2023-08-09 02:00:00;3;60.1;44.5;64.5
2023-08-09 03:00:00;10;75.4;57.0;69.6
2023-08-09 04:00:00;0;64.7;50.1;67.3
2023-08-09 05:00:00;0;59.0;44.8;63.9
2023-08-09 06:00:00;14;74.2;56.5;69.1
2023-08-09 07:00:00;0;59.9;51.9;62.6
2023-08-09 08:00:00;0;46.3;46.0;52.0
2023-08-09 09:00:00;22;74.0;53.7;68.1
2023-08-09 10:00:00;0;67.6;49.5;68.5
2023-08-09 11:00:00;18;65.0;45.4;66.7
2023-08-09 12:00:00;19;76.6;55.2;70.0
2023-08-09 13:00:00;0;66.3;49.6;68.0
2023-08-09 14:00:00;21;70.1;50.6;67.9
2023-08-09 15:00:00;0;71.6;53.9;70.3
2023-08-09 16:00:00;0;63.9;47.5;67.5
2023-08-09 17:00:00;13;65.8;48.0;66.5
2023-08-09 18:00:00;2;73.0;55.1;69.7
2023-08-09 19:00:00;0;64.0;48.4;67.1
2023-08-09 20:00:00;32;70.8;49.5;67.9
2023-08-09 21:00:00;2;72.9;54.2;69.3
2023-08-09 22:00:00;0;63.8;47.6;66.9
2023-08-09 23:00:00;38;76.3;53.1;69.7
2023-08-10 00:00:00;0;70.1;52.7;69.5
2023-08-10 01:00:00;0;62.4;46.6;66.6
2023-08-10 02:00:00;14;68.7;50.6;67.2
2023-08-10 03:00:00;0;70.6;53.6;69.5
2023-08-10 04:00:00;0;63.3;47.3;66.8
2023-08-10 05:00:00;12;65.8;48.8;66.4
2023-08-10 06:00:00;0;71.7;55.5;68.7
2023-08-10 07:00:00;0;62.5;48.6;66.2
2023-08-10 08:00:00;8;62.6;47.2;64.8
2023-08-10 09:00:00;5;73.9;56.4;70.0
2023-08-10 10:00:00;0;64.8;49.3;67.8
2023-08-10 11:00:00;31;74.8;52.6;69.3
2023-08-10 12:00:00;0;70.5;52.2;69.6
2023-08-10 13:00:00;0;63.2;46.2;66.8
2023-08-10 14:00:00;15;69.1;50.2;67.3
2023-08-10 15:00:00;0;70.0;53.2;68.9
2023-08-10 16:00:00;0;62.1;47.0;66.1
2023-08-10 17:00:00;17;70.0;51.1;67.7
2023-08-10 18:00:00;0;70.6;53.1;70.1
2023-08-10 19:00:00;0;63.2;46.9;67.2
2023-08-10 20:00:00;24;72.5;51.0;68.5
2023-08-10 21:00:00;0;70.5;50.8;69.6
2023-08-10 22:00:00;17;67.1;47.1;68.1
2023-08-10 23:00:00;14;75.6;55.3;70.4
2023-08-11 00:00:00;0;65.8;49.3;68.6
2023-08-11 01:00:00;13;65.1;47.1;67.0
2023-08-11 02:00:00;7;74.1;55.5;69.7
2023-08-11 03:00:00;0;64.2;48.9;67.3
2023-08-11 04:00:00;0;59.3;43.9;64.2
2023-08-11 05:00:00;13;74.9;56.9;69.6
2023-08-11 06:00:00;0;65.7;51.1;67.8
2023-08-11 07:00:00;0;60.1;45.6;64.8
2023-08-11 08:00:00;13;72.7;54.6;68.6
2023-08-11 09:00:00;0;67.1;51.7;68.6
2023-08-11 10:00:00;9;63.6;47.2;66.6
2023-08-11 11:00:00;18;76.4;54.3;70.2
2023-08-11 12:00:00;0;66.1;48.8;68.5
2023-08-11 13:00:00;5;61.9;44.9;65.9
2023-08-11 14:00:00;12;75.4;55.6;69.7
2023-08-11 15:00:00;0;65.0;49.4;67.5
2023-08-11 16:00:00;9;61.7;45.4;65.3
2023-08-11 17:00:00;13;75.7;55.8;69.9
2023-08-11 18:00:00;0;65.3;49.6;67.8
2023-08-11 19:00:00;10;63.4;46.3;65.9
2023-08-11 20:00:00;14;75.7;55.0;69.8
2023-08-11 21:00:00;0;65.3;49.3;67.8
2023-08-11 22:00:00;23;67.9;48.3;67.4
2023-08-11 23:00:00;5;73.5;54.1;69.4
2023-08-12 00:00:00;0;63.8;47.6;67.0
2023-08-12 01:00:00;26;74.1;53.2;69.1
2023-08-12 02:00:00;0;68.2;51.9;68.4
2023-08-12 03:00:00;0;61.5;46.2;65.5
2023-08-12 04:00:00;13;67.6;50.6;66.7
2023-08-12 05:00:00;0;70.9;54.5;70.2
2023-08-12 06:00:00;0;63.2;48.1;67.3
2023-08-12 07:00:00;10;63.8;47.4;65.9
2023-08-12 08:00:00;3;73.6;56.9;69.6
2023-08-12 09:00:00;0;64.6;49.8;67.4
2023-08-12 10:00:00;14;64.6;47.2;66.2
2023-08-12 11:00:00;9;74.6;55.2;70.3
2023-08-12 12:00:00;0;65.4;48.9;68.3
2023-08-12 13:00:00;2;61.0;44.7;65.3
2023-08-12 14:00:00;13;76.1;55.5;70.1
2023-08-12 15:00:00;0;65.5;49.3;67.8
2023-08-12 16:00:00;0;60.0;44.2;64.7
2023-08-12 17:00:00;15;75.0;56.0;69.6
2023-08-12 18:00:00;0;65.8;50.6;68.0
2023-08-12 19:00:00;9;62.1;45.9;65.6
2023-08-12 20:00:00;17;76.2;55.7;70.3
2023-08-12 21:00:00;0;66.2;50.1;68.5
2023-08-12 22:00:00;0;60.8;44.9;65.4
2023-08-12 23:00:00;19;75.1;55.1;69.6
2023-08-13 00:00:00;0;66.7;50.5;68.4
2023-08-13 01:00:00;0;61.0;45.2;65.5
