Site;SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station 2;Compteur d'énergie sous-station 2;Compteur d'énergie sous-station 2
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Puissance [kW];Température depart [°C];Température retour [°C]
2023-10-14 15:00:00;0;75.0;64.6;128;78.1;68.4
2023-10-14 16:00:00;0;75.0;64.5;130;78.2;68.7
2023-10-14 17:00:00;0;75.0;65.3;116;78.0;69.6
2023-10-14 18:00:00;0;75.0;64.7;133;78.0;68.4
2023-10-14 19:00:00;0;75.1;63.7;204;78.1;67.0
2023-10-14 20:00:00;0;75.4;63.5;181;78.6;67.2
2023-10-14 21:00:00;0;75.0;64.0;135;78.2;67.9
2023-10-14 22:00:00;0;75.0;63.6;143;78.2;67.7
2023-10-14 23:00:00;0;75.0;63.8;156;78.3;67.9
2023-10-15 00:00:00;0;75.0;64.4;117;78.1;68.6
2023-10-15 01:00:00;0;75.0;63.9;162;78.0;68.1
2023-10-15 02:00:00;0;75.0;65.3;120;78.1;69.6
2023-10-15 03:00:00;0;75.0;64.9;125;77.8;69.1
2023-10-15 04:00:00;0;75.0;65.2;133;78.2;69.3
2023-10-15 05:00:00;0;75.0;63.8;179;78.2;67.3
2023-10-15 06:00:00;0;75.7;62.9;333;78.5;67.0
2023-10-15 07:00:00;0;76.0;63.3;297;78.7;67.2
2023-10-15 08:00:00;0;76.0;63.3;235;78.7;67.1
2023-10-15 09:00:00;0;76.0;63.1;290;78.7;67.0
2023-10-15 10:00:00;0;75.9;63.9;175;78.7;68.1
2023-10-15 11:00:00;0;75.1;63.8;163;78.6;67.8
2023-10-15 12:00:00;0;76.0;63.4;290;78.8;67.5
2023-10-15 13:00:00;0;75.7;65.0;128;78.7;69.4
2023-10-15 14:00:00;0;75.0;65.1;111;78.3;70.0
2023-10-15 15:00:00;0;75.0;65.9;102;78.3;70.7
2023-10-15 16:00:00;0;75.0;65.0;131;78.2;69.1
2023-10-15 17:00:00;0;75.0;65.4;120;78.1;70.1
2023-10-15 18:00:00;0;75.0;65.7;111;78.5;70.2
2023-10-15 19:00:00;0;75.0;64.6;140;78.4;68.5
2023-10-15 20:00:00;0;75.1;62.8;365;78.6;66.6
2023-10-15 21:00:00;0;75.7;63.7;291;78.7;67.7
2023-10-15 22:00:00;0;75.8;63.0;248;78.8;66.9
2023-10-15 23:00:00;0;75.9;63.5;173;78.8;67.7
2023-10-16 00:00:00;0;75.8;63.1;224;78.5;67.3
2023-10-16 01:00:00;0;75.2;62.9;170;78.6;67.0
2023-10-16 02:00:00;0;75.7;63.1;230;78.4;67.3
2023-10-16 03:00:00;0;75.6;62.8;267;78.4;66.7
2023-10-16 04:00:00;0;76.0;63.0;254;78.6;67.2
2023-10-16 05:00:00;0;76.0;62.7;368;78.7;66.8
2023-10-16 06:00:00;0;76.0;62.6;378;78.9;67.0
2023-10-16 07:00:00;0;76.0;62.3;443;79.0;66.9
2023-10-16 08:00:00;0;74.0;63.6;113;66.6;66.1
2023-10-16 09:00:00;0;68.5;56.6;96;59.0;54.0
2023-10-16 10:00:00;0;71.2;47.7;919;76.8;50.9
2023-10-16 11:00:00;0;74.7;57.2;757;79.0;65.7
2023-10-16 12:00:00;0;76.6;63.0;394;80.7;68.1
2023-10-16 13:00:00;0;77.5;61.9;433;80.7;67.0
2023-10-16 14:00:00;0;78.0;62.3;279;81.2;67.2
2023-10-16 15:00:00;0;78.0;62.0;479;80.3;66.9
2023-10-16 16:00:00;0;78.0;62.4;283;80.5;67.0
2023-10-16 17:00:00;0;77.9;62.5;347;80.0;66.7
2023-10-16 18:00:00;0;77.0;62.5;403;80.0;67.3
2023-10-16 19:00:00;0;77.1;62.3;376;80.0;66.7
2023-10-16 20:00:00;0;77.1;62.4;409;80.0;66.6
2023-10-16 21:00:00;0;77.0;63.0;350;80.1;67.6
2023-10-16 22:00:00;0;77.0;62.3;395;79.9;67.0
2023-10-16 23:00:00;0;77.1;62.9;301;79.8;66.9
2023-10-17 00:00:00;0;77.3;62.4;344;79.9;67.1
2023-10-17 01:00:00;0;77.0;62.3;335;79.7;66.9
2023-10-17 02:00:00;0;77.2;62.4;385;80.1;67.2
2023-10-17 03:00:00;0;77.0;62.1;342;79.7;66.8
2023-10-17 04:00:00;0;77.2;62.6;328;79.8;67.0
2023-10-17 05:00:00;0;77.0;61.7;454;79.8;66.6
2023-10-17 06:00:00;0;77.0;62.2;552;80.0;67.2
2023-10-17 07:00:00;0;77.0;62.3;559;80.2;66.9
2023-10-17 08:00:00;0;77.1;62.2;584;80.6;67.1
2023-10-17 09:00:00;0;77.2;61.9;608;80.4;67.0
2023-10-17 10:00:00;0;74.0;64.7;25;61.6;66.8
2023-10-17 11:00:00;0;70.1;57.6;508;67.6;57.9
2023-10-17 12:00:00;0;73.6;59.5;624;78.9;66.9
2023-10-17 13:00:00;0;75.9;62.9;250;79.8;67.2
2023-10-17 14:00:00;0;76.7;62.6;290;79.9;67.1
2023-10-17 15:00:00;0;76.4;62.2;391;80.0;66.7
2023-10-17 16:00:00;0;76.5;63.7;204;79.9;68.3
2023-10-17 17:00:00;0;76.2;62.6;256;79.4;67.0
2023-10-17 18:00:00;0;76.1;62.5;287;78.9;66.9
2023-10-17 19:00:00;0;76.3;62.5;325;79.0;67.1
2023-10-17 20:00:00;0;76.0;62.2;351;79.0;66.7
2023-10-17 21:00:00;0;76.0;63.0;315;79.3;67.6
2023-10-17 22:00:00;0;76.0;62.3;299;78.7;67.0
2023-10-17 23:00:00;0;76.0;62.7;186;78.8;67.4
2023-10-18 00:00:00;0;75.9;62.9;205;78.5;67.2
2023-10-18 01:00:00;0;75.7;62.7;201;78.4;67.1
2023-10-18 02:00:00;0;76.0;62.6;255;78.5;66.9
2023-10-18 03:00:00;0;76.0;62.4;253;78.6;66.8
2023-10-18 04:00:00;0;76.0;62.6;311;78.6;67.3
2023-10-18 05:00:00;0;76.0;62.8;215;78.7;67.1
2023-10-18 06:00:00;0;76.0;62.0;378;78.8;66.7
2023-10-18 07:00:00;0;76.0;62.2;471;79.1;66.9
2023-10-18 08:00:00;0;76.0;62.5;488;79.2;67.1
2023-10-18 09:00:00;0;76.0;61.8;497;79.0;66.3
2023-10-18 10:00:00;0;76.1;63.1;340;79.1;68.1
2023-10-18 11:00:00;0;76.0;62.1;353;79.0;66.4
2023-10-18 12:00:00;0;76.2;62.9;320;79.2;67.7
2023-10-18 13:00:00;0;76.0;62.2;386;78.9;66.8
2023-10-18 14:00:00;0;76.0;62.5;346;79.1;66.7
2023-10-18 15:00:00;0;76.0;63.2;270;78.9;67.6
2023-10-18 16:00:00;0;76.0;62.8;219;79.0;67.1
2023-10-18 17:00:00;0;76.0;62.9;223;78.7;67.2
2023-10-18 18:00:00;0;76.0;62.9;268;78.9;66.9
2023-10-18 19:00:00;0;76.0;63.1;296;78.8;66.6
2023-10-18 20:00:00;0;76.0;63.1;294;79.1;67.6
2023-10-18 21:00:00;0;75.7;62.9;195;78.8;67.2
2023-10-18 22:00:00;0;75.8;62.8;215;78.9;67.5
2023-10-18 23:00:00;0;75.4;62.6;234;78.7;66.9
2023-10-19 00:00:00;0;75.4;63.0;166;78.6;67.9
2023-10-19 01:00:00;0;75.0;62.9;189;78.3;66.9
2023-10-19 02:00:00;0;75.2;62.8;238;78.1;67.2
2023-10-19 03:00:00;0;75.1;62.8;181;78.5;67.1
2023-10-19 04:00:00;0;75.0;63.0;162;78.0;67.2
2023-10-19 05:00:00;0;75.0;62.7;221;78.1;67.0
2023-10-19 06:00:00;0;75.4;62.2;404;78.8;66.3
2023-10-19 07:00:00;0;76.0;62.6;384;79.1;67.2
2023-10-19 08:00:00;0;76.0;62.2;418;79.2;67.0
2023-10-19 09:00:00;0;76.0;62.2;444;79.1;66.9
2023-10-19 10:00:00;0;76.0;63.4;243;79.1;67.6
2023-10-19 11:00:00;0;75.9;63.1;207;78.7;67.1
2023-10-19 12:00:00;0;75.1;63.0;229;78.7;67.2
2023-10-19 13:00:00;0;75.3;63.2;185;78.4;67.8
2023-10-19 14:00:00;0;75.0;63.0;161;78.8;67.4
2023-10-19 15:00:00;0;75.0;62.7;159;78.4;67.2
2023-10-19 16:00:00;0;75.0;62.9;178;78.2;67.0
2023-10-19 17:00:00;0;75.5;63.2;207;78.5;67.2
2023-10-19 18:00:00;0;75.2;62.9;213;78.6;67.0
2023-10-19 19:00:00;0;75.4;63.1;205;78.4;67.0
2023-10-19 20:00:00;0;75.7;63.0;234;78.6;66.9
2023-10-19 21:00:00;0;75.9;63.0;212;78.7;67.5
2023-10-19 22:00:00;0;75.8;62.8;257;78.6;66.9
2023-10-19 23:00:00;0;75.6;63.0;165;78.5;67.4
2023-10-20 00:00:00;0;75.3;62.8;216;78.7;66.8
2023-10-20 01:00:00;0;75.5;63.0;194;78.4;67.5
2023-10-20 02:00:00;0;75.1;62.6;181;78.2;67.1
2023-10-20 03:00:00;0;75.0;63.0;163;78.0;67.1
2023-10-20 04:00:00;0;75.0;63.1;197;78.1;67.2
2023-10-20 05:00:00;0;75.0;62.7;213;78.0;67.2
2023-10-20 06:00:00;0;75.4;63.0;258;78.3;67.1
2023-10-20 07:00:00;0;75.8;62.6;265;78.7;66.6
2023-10-20 08:00:00;0;75.8;63.1;289;78.7;67.6
2023-10-20 09:00:00;0;75.8;62.5;314;78.9;66.1
2023-10-20 10:00:00;0;76.0;62.8;428;78.9;67.5
2023-10-20 11:00:00;0;76.1;63.2;291;79.0;66.8
2023-10-20 12:00:00;0;76.0;63.0;301;79.1;67.5
2023-10-20 13:00:00;0;76.0;62.1;395;78.8;66.2
2023-10-20 14:00:00;0;76.0;63.4;324;79.2;67.9
2023-10-20 15:00:00;0;76.0;62.6;333;78.9;66.7
2023-10-20 16:00:00;0;75.8;63.4;186;79.0;67.6
2023-10-20 17:00:00;0;76.0;62.6;294;78.7;66.5
2023-10-20 18:00:00;0;76.0;63.0;247;79.0;67.4
2023-10-20 19:00:00;0;76.0;63.1;279;78.9;67.2
2023-10-20 20:00:00;0;75.3;62.8;180;78.6;66.8
2023-10-20 21:00:00;0;76.0;63.3;258;79.1;67.5
2023-10-20 22:00:00;0;75.3;62.8;201;78.5;67.0
2023-10-20 23:00:00;0;75.6;63.4;246;78.6;67.7
2023-10-21 00:00:00;0;75.0;63.4;151;78.5;68.0
2023-10-21 01:00:00;0;75.0;63.2;164;78.3;67.6
2023-10-21 02:00:00;0;75.0;62.9;181;78.5;67.2
2023-10-21 03:00:00;0;75.0;63.0;163;78.2;67.2
2023-10-21 04:00:00;0;75.1;62.9;233;78.3;67.1
2023-10-21 05:00:00;0;75.1;62.7;235;78.3;66.9
2023-10-21 06:00:00;0;76.0;62.7;302;78.7;66.9
2023-10-21 07:00:00;0;75.9;62.5;385;78.9;66.9
2023-10-21 08:00:00;0;75.9;62.6;377;77.9;66.9
2023-10-21 09:00:00;0;71.5;64.8;19;58.5;66.8
2023-10-21 10:00:00;0;67.5;55.6;206;62.2;53.2
2023-10-21 11:00:00;0;71.3;53.4;788;76.6;59.1
2023-10-21 12:00:00;0;74.5;63.1;347;79.6;68.8
2023-10-21 13:00:00;0;74.5;63.7;144;78.8;68.7
2023-10-21 14:00:00;0;74.9;63.3;140;78.6;67.9
2023-10-21 15:00:00;0;74.8;62.8;210;78.8;67.3
2023-10-21 16:00:00;0;75.0;62.6;212;78.8;67.2
2023-10-21 17:00:00;0;75.0;63.5;180;78.3;68.2
2023-10-21 18:00:00;0;75.0;62.8;171;78.6;67.4
2023-10-21 19:00:00;0;75.0;62.8;170;78.2;67.2
2023-10-21 20:00:00;0;75.2;62.9;211;78.6;67.4
2023-10-21 21:00:00;0;75.4;62.5;286;78.5;66.7
2023-10-21 22:00:00;0;75.7;62.8;224;79.0;67.5
2023-10-21 23:00:00;0;76.0;62.6;258;78.7;67.0
2023-10-22 00:00:00;0;75.9;62.8;215;78.7;67.2
2023-10-22 01:00:00;0;75.7;62.5;215;78.4;67.0
2023-10-22 02:00:00;0;75.5;62.6;233;78.5;66.7
2023-10-22 03:00:00;0;75.7;62.9;203;78.8;67.3
2023-10-22 04:00:00;0;75.0;62.2;258;78.1;66.7
2023-10-22 05:00:00;0;75.9;62.7;246;78.8;67.2
2023-10-22 06:00:00;0;75.7;61.7;494;78.8;66.7
2023-10-22 07:00:00;0;76.0;62.6;396;79.1;66.8
2023-10-22 08:00:00;0;76.0;62.3;427;79.2;67.0
2023-10-22 09:00:00;0;76.0;62.3;428;78.8;67.1
2023-10-22 10:00:00;0;76.1;62.4;468;79.6;67.1
2023-10-22 11:00:00;0;76.2;62.4;370;78.8;66.9
2023-10-22 12:00:00;0;76.0;62.8;338;79.0;67.5
2023-10-22 13:00:00;0;76.0;62.3;284;79.0;66.6
2023-10-22 14:00:00;0;76.3;62.9;286;79.3;66.9
2023-10-22 15:00:00;0;76.0;63.0;234;78.9;67.6
2023-10-22 16:00:00;0;75.9;63.2;189;78.7;67.5
2023-10-22 17:00:00;0;75.7;63.0;176;78.8;67.7
2023-10-22 18:00:00;0;75.6;62.6;242;78.6;67.1
2023-10-22 19:00:00;0;75.7;62.2;370;78.9;66.5
2023-10-22 20:00:00;0;76.0;63.2;278;78.9;67.4
2023-10-22 21:00:00;0;76.0;62.3;376;78.8;66.8
2023-10-22 22:00:00;0;76.0;62.9;248;78.8;67.3
2023-10-22 23:00:00;0;76.0;62.3;330;79.0;67.1
2023-10-23 00:00:00;0;76.0;62.5;336;78.9;66.9
2023-10-23 01:00:00;0;76.0;62.8;218;79.0;67.3
2023-10-23 02:00:00;0;76.0;62.3;281;78.9;66.8
2023-10-23 03:00:00;0;76.0;62.9;211;78.4;67.1
2023-10-23 04:00:00;0;76.0;62.3;298;78.8;66.9
2023-10-23 05:00:00;0;76.0;62.3;359;78.6;66.5
2023-10-23 06:00:00;0;76.0;62.2;507;79.0;67.5
2023-10-23 07:00:00;0;76.0;62.0;450;79.1;66.6
2023-10-23 08:00:00;0;76.0;62.2;531;79.2;66.7
2023-10-23 09:00:00;0;76.0;62.5;477;79.1;67.5
2023-10-23 10:00:00;0;76.2;62.4;437;79.3;67.1
2023-10-23 11:00:00;0;76.0;62.7;316;79.1;67.2
2023-10-23 12:00:00;0;76.1;62.2;459;79.2;66.8
2023-10-23 13:00:00;0;76.0;62.6;273;78.9;67.6
2023-10-23 14:00:00;0;76.0;62.5;251;78.9;66.7
2023-10-23 15:00:00;0;75.9;62.7;239;78.9;67.1
2023-10-23 16:00:00;0;76.0;62.6;397;79.0;67.1
2023-10-23 17:00:00;0;75.9;62.6;274;78.7;66.6
2023-10-23 18:00:00;0;76.0;62.8;388;79.0;67.5
2023-10-23 19:00:00;0;76.0;62.9;363;79.1;66.7
2023-10-23 20:00:00;0;76.0;62.6;359;78.9;67.2
2023-10-23 21:00:00;0;76.0;62.3;450;79.0;66.9
2023-10-23 22:00:00;0;76.0;63.3;227;78.9;67.3
2023-10-23 23:00:00;0;76.0;62.5;297;78.9;67.4
2023-10-24 00:00:00;0;76.0;63.0;165;78.8;67.7
2023-10-24 01:00:00;0;76.0;62.9;225;78.4;67.1
2023-10-24 02:00:00;0;75.1;62.9;196;78.3;66.8
2023-10-24 03:00:00;0;75.9;62.9;213;78.6;67.2
2023-10-24 04:00:00;0;75.0;62.9;196;78.3;66.7
2023-10-24 05:00:00;0;75.5;62.9;308;78.5;67.1
2023-10-24 06:00:00;0;75.8;62.2;473;78.9;66.8
2023-10-24 07:00:00;0;76.0;62.6;490;79.0;67.0
2023-10-24 08:00:00;0;74.3;64.4;107;67.2;67.1
2023-10-24 09:00:00;0;68.9;63.5;76;53.8;62.6
2023-10-24 10:00:00;0;69.9;50.0;740;75.9;51.4
2023-10-24 11:00:00;0;72.5;56.9;659;76.4;63.5
2023-10-24 12:00:00;0;73.9;62.5;497;79.1;68.0
2023-10-24 13:00:00;0;75.5;62.1;459;79.1;66.5
2023-10-24 14:00:00;0;76.0;62.7;413;79.6;67.8
2023-10-24 15:00:00;0;76.1;62.1;389;78.7;66.8
2023-10-24 16:00:00;0;76.0;62.6;358;79.0;67.2
2023-10-24 17:00:00;0;76.0;61.9;428;79.0;66.9
2023-10-24 18:00:00;0;76.0;62.4;384;78.9;66.7
2023-10-24 19:00:00;0;76.0;62.6;418;79.1;67.4
2023-10-24 20:00:00;0;76.0;62.3;374;79.1;66.7
2023-10-24 21:00:00;0;76.1;62.8;332;79.1;67.2
2023-10-24 22:00:00;0;76.1;62.4;342;79.0;67.0
2023-10-24 23:00:00;0;76.0;62.6;300;78.9;66.9
2023-10-25 00:00:00;0;76.1;62.8;313;79.1;67.4
2023-10-25 01:00:00;0;76.0;62.2;249;78.7;66.8
2023-10-25 02:00:00;0;76.0;62.9;240;78.7;67.2
2023-10-25 03:00:00;0;76.0;62.3;299;78.9;66.9
2023-10-25 04:00:00;0;76.0;63.0;235;78.8;67.2
2023-10-25 05:00:00;0;76.0;62.2;331;78.8;66.8
2023-10-25 06:00:00;0;76.0;62.0;469;78.8;66.4
2023-10-25 07:00:00;0;76.0;61.6;593;79.1;66.2
2023-10-25 08:00:00;0;76.0;62.6;518;79.1;68.0
2023-10-25 09:00:00;0;76.0;61.5;618;79.4;66.1
2023-10-25 10:00:00;0;76.0;62.7;489;79.1;68.2
2023-10-25 11:00:00;0;76.5;62.7;327;79.3;66.6
2023-10-25 12:00:00;0;76.0;62.0;507;79.1;66.5
2023-10-25 13:00:00;0;76.0;62.7;416;79.2;67.8
2023-10-25 14:00:00;0;76.0;62.6;337;79.1;67.2
2023-10-25 15:00:00;0;76.0;62.0;385;79.0;66.9
2023-10-25 16:00:00;0;76.1;62.0;499;79.2;67.1
2023-10-25 17:00:00;0;76.0;62.5;343;79.0;66.9
2023-10-25 18:00:00;0;76.0;62.3;389;79.1;67.2
2023-10-25 19:00:00;0;76.0;62.6;311;79.0;66.9
2023-10-25 20:00:00;0;76.0;62.8;371;79.1;67.1
2023-10-25 21:00:00;0;76.0;63.0;317;78.8;66.8
2023-10-25 22:00:00;0;76.0;63.2;363;79.0;67.4
2023-10-25 23:00:00;0;76.1;63.1;310;78.8;67.1
2023-10-26 00:00:00;0;76.0;62.9;249;79.0;67.0
2023-10-26 01:00:00;0;76.0;62.9;281;78.8;67.1
2023-10-26 02:00:00;0;76.0;63.0;225;78.7;66.9
2023-10-26 03:00:00;0;76.0;62.9;271;78.5;67.1
2023-10-26 04:00:00;0;76.0;63.0;248;78.7;66.8
2023-10-26 05:00:00;0;76.0;62.6;341;78.6;66.8
2023-10-26 06:00:00;0;76.0;62.2;449;79.0;66.6
2023-10-26 07:00:00;0;76.0;62.5;495;79.1;66.9
2023-10-26 08:00:00;0;76.0;62.5;504;79.3;67.6
2023-10-26 09:00:00;0;76.0;62.0;461;78.9;66.5
2023-10-26 10:00:00;0;76.1;62.9;425;79.4;67.9
2023-10-26 11:00:00;0;76.1;62.6;407;79.2;66.7
2023-10-26 12:00:00;0;76.3;63.1;292;79.2;67.1
2023-10-26 13:00:00;0;76.0;62.2;485;79.0;67.2
2023-10-26 14:00:00;0;76.1;63.2;278;79.0;66.9
2023-10-26 15:00:00;0;76.0;62.9;253;78.9;67.3
2023-10-26 16:00:00;0;75.9;62.7;290;78.6;66.5
2023-10-26 17:00:00;0;76.3;63.2;337;79.1;66.8
2023-10-26 18:00:00;0;76.0;62.4;479;79.0;67.5
2023-10-26 19:00:00;0;76.2;62.9;353;79.1;66.7
2023-10-26 20:00:00;0;76.0;63.0;358;79.1;67.2
2023-10-26 21:00:00;0;76.0;63.0;359;79.0;67.1
2023-10-26 22:00:00;0;76.0;63.2;253;78.8;66.9
2023-10-26 23:00:00;0;76.1;63.0;319;79.1;67.5
2023-10-27 00:00:00;0;75.7;62.9;240;78.7;67.0
2023-10-27 01:00:00;0;75.9;63.1;222;78.8;67.3
2023-10-27 02:00:00;0;75.9;62.8;251;78.8;67.1
2023-10-27 03:00:00;0;75.6;63.0;202;78.5;66.9
2023-10-27 04:00:00;0;76.0;62.8;265;78.7;67.0
2023-10-27 05:00:00;0;76.0;62.5;323;78.4;66.3
2023-10-27 06:00:00;0;76.0;62.0;500;78.8;67.1
2023-10-27 07:00:00;0;76.0;61.9;498;79.0;66.3
2023-10-27 08:00:00;0;74.8;61.5;400;74.7;64.6
2023-10-27 09:00:00;0;74.7;61.2;572;78.1;66.6
2023-10-27 10:00:00;0;75.3;62.2;549;79.5;67.4
2023-10-27 11:00:00;0;76.0;62.7;495;79.3;66.9
2023-10-27 12:00:00;0;76.1;62.8;452;79.6;67.5
2023-10-27 13:00:00;0;76.5;62.6;377;79.6;66.9
2023-10-27 14:00:00;0;76.1;63.5;291;79.0;67.6
2023-10-27 15:00:00;0;76.0;62.4;287;78.8;66.8
2023-10-27 16:00:00;0;76.0;62.7;289;79.1;67.5
2023-10-27 17:00:00;0;76.0;62.3;310;78.8;66.7
2023-10-27 18:00:00;0;75.9;62.7;254;79.0;67.0
2023-10-27 19:00:00;0;76.0;62.5;368;78.9;67.0
2023-10-27 20:00:00;0;76.0;62.6;405;79.1;66.6
2023-10-27 21:00:00;0;76.1;62.8;432;79.3;67.7
2023-10-27 22:00:00;0;76.0;62.5;329;78.9;66.5
2023-10-27 23:00:00;0;72.7;65.0;31;63.1;67.1
2023-10-28 00:00:00;0;67.5;59.4;142;61.8;58.9
2023-10-28 01:00:00;0;71.6;56.9;600;75.3;63.4
2023-10-28 02:00:00;0;73.6;62.6;350;78.6;68.2
2023-10-28 03:00:00;0;75.8;62.5;296;78.7;67.0
2023-10-28 04:00:00;0;75.8;62.3;322;78.9;66.6
2023-10-28 05:00:00;0;76.2;62.4;353;79.1;67.4
2023-10-28 06:00:00;0;76.0;61.8;418;79.0;66.7
2023-10-28 07:00:00;0;76.0;61.9;491;79.5;66.7
2023-10-28 08:00:00;0;74.5;62.0;227;68.1;65.1
2023-10-28 09:00:00;0;67.0;62.4;36;48.7;64.5
2023-10-28 10:00:00;0;65.8;47.4;720;69.9;43.9
2023-10-28 11:00:00;0;72.6;52.5;929;78.6;59.5
2023-10-28 12:00:00;0;75.3;62.7;400;80.1;68.5
2023-10-28 13:00:00;0;76.4;62.0;357;79.8;66.7
2023-10-28 14:00:00;0;76.5;62.3;257;80.0;67.4
2023-10-28 15:00:00;0;76.7;61.8;353;80.1;66.6
2023-10-28 16:00:00;0;76.2;64.3;169;79.2;69.3
2023-10-28 17:00:00;0;75.6;63.7;146;79.0;68.6
2023-10-28 18:00:00;0;75.9;62.4;220;79.0;67.0
2023-10-28 19:00:00;0;76.0;62.2;269;78.8;66.6
2023-10-28 20:00:00;0;76.0;62.4;332;79.0;66.9
2023-10-28 21:00:00;0;76.0;62.0;503;79.2;67.2
2023-10-28 22:00:00;0;76.0;63.3;212;79.2;67.6
2023-10-28 23:00:00;0;76.0;62.2;307;79.1;67.3
2023-10-29 01:00:00;0;76.0;62.6;253;78.7;67.1
2023-10-29 02:00:00;0;76.0;62.4;253;78.7;66.9
2023-10-29 03:00:00;0;76.0;62.2;330;78.9;66.8
2023-10-29 04:00:00;0;76.0;62.7;249;79.3;67.5
2023-10-29 05:00:00;0;76.1;62.0;358;78.7;66.6
2023-10-29 06:00:00;0;76.0;61.9;461;79.2;66.9
2023-10-29 07:00:00;0;76.0;61.8;542;79.7;66.9
2023-10-29 08:00:00;0;76.0;62.4;440;79.6;67.5
2023-10-29 09:00:00;0;76.7;62.3;407;79.7;67.1
2023-10-29 10:00:00;0;76.3;63.1;184;79.0;67.6
2023-10-29 11:00:00;0;76.2;62.8;227;79.7;67.3
2023-10-29 12:00:00;0;76.0;63.4;151;78.8;68.3
2023-10-29 13:00:00;0;75.8;64.3;203;79.0;68.7
2023-10-29 14:00:00;0;76.0;64.9;141;79.0;69.5
2023-10-29 15:00:00;0;75.2;64.9;121;78.6;69.7
2023-10-29 16:00:00;0;75.0;65.0;129;78.6;69.3
2023-10-29 17:00:00;0;75.0;64.0;148;78.6;68.0
2023-10-29 18:00:00;0;75.0;62.6;221;78.4;66.6
2023-10-29 19:00:00;0;75.5;62.9;287;78.9;67.3
2023-10-29 20:00:00;0;76.0;62.6;342;78.8;66.8
2023-10-29 21:00:00;0;76.0;63.1;254;79.0;67.1
2023-10-29 22:00:00;0;76.0;62.8;347;79.1;67.2
2023-10-29 23:00:00;0;75.9;62.9;196;78.9;67.0
2023-10-30 00:00:00;0;75.9;62.6;333;78.9;67.5
2023-10-30 01:00:00;0;75.8;62.9;217;78.9;66.9
2023-10-30 02:00:00;0;75.5;62.9;208;78.4;67.3
2023-10-30 03:00:00;0;75.6;62.7;239;78.7;66.9
2023-10-30 04:00:00;0;75.1;62.5;242;78.4;66.7
2023-10-30 05:00:00;0;75.6;62.1;381;78.8;67.0
2023-10-30 06:00:00;0;75.7;60.7;611;78.9;65.7
2023-10-30 07:00:00;0;75.9;61.1;611;79.3;65.7
2023-10-30 08:00:00;0;75.6;60.7;634;79.0;65.8
2023-10-30 09:00:00;0;76.0;61.8;556;79.4;67.4
2023-10-30 10:00:00;0;76.0;62.9;399;79.4;67.7
2023-10-30 11:00:00;0;76.5;62.4;392;79.3;66.6
2023-10-30 12:00:00;0;76.0;62.2;489;79.3;67.0
2023-10-30 13:00:00;0;76.0;62.4;458;79.1;67.1
2023-10-30 14:00:00;0;76.0;62.0;408;79.3;67.1
2023-10-30 15:00:00;0;75.9;61.9;500;79.1;66.6
2023-10-30 16:00:00;0;75.9;62.3;485;79.3;67.2
2023-10-30 17:00:00;0;76.0;61.9;516;79.0;66.7
2023-10-30 18:00:00;0;76.0;62.5;456;79.1;67.5
2023-10-30 19:00:00;0;76.0;62.1;491;79.5;66.7
2023-10-30 20:00:00;0;75.9;62.0;497;78.9;66.5
2023-10-30 21:00:00;0;76.0;62.9;388;79.4;67.8
2023-10-30 22:00:00;0;76.2;62.6;349;79.2;67.0
2023-10-30 23:00:00;0;76.0;62.8;253;78.9;67.1
2023-10-31 00:00:00;0;76.0;62.5;280;79.0;67.2
2023-10-31 01:00:00;0;75.8;62.8;185;78.7;67.2
2023-10-31 02:00:00;0;75.8;62.5;242;78.6;67.0
2023-10-31 03:00:00;0;75.7;62.2;247;78.5;66.6
2023-10-31 04:00:00;0;75.6;62.4;319;78.6;67.6
2023-10-31 05:00:00;0;75.2;62.3;241;78.8;66.7
2023-10-31 06:00:00;0;75.8;60.2;666;79.0;65.0
2023-10-31 07:00:00;0;75.9;60.3;624;79.2;65.5
2023-10-31 08:00:00;0;75.9;61.4;606;79.3;66.4
2023-10-31 09:00:00;0;76.0;61.6;593;79.5;67.0
2023-10-31 10:00:00;0;76.0;61.4;619;79.7;67.3
2023-10-31 11:00:00;0;76.0;62.6;486;79.5;67.3
2023-10-31 12:00:00;0;76.0;62.1;534;79.3;67.3
2023-10-31 13:00:00;0;76.3;61.6;518;79.5;65.8
2023-10-31 14:00:00;0;76.0;61.3;613;79.4;66.8
2023-10-31 15:00:00;0;76.1;62.6;479;79.4;67.5
2023-10-31 16:00:00;0;75.8;61.7;556;79.4;66.8
2023-10-31 17:00:00;0;76.0;61.9;470;79.3;66.5
2023-10-31 18:00:00;0;75.9;61.4;585;79.6;67.1
2023-10-31 19:00:00;0;76.1;62.4;438;79.4;66.9
2023-10-31 20:00:00;0;76.0;62.1;480;79.2;66.9
2023-10-31 21:00:00;0;76.0;61.8;534;79.4;66.9
2023-10-31 22:00:00;0;75.8;62.6;441;79.1;67.3
